,entity
0,hormone
1,group
2,laboratory_or_test_result
3,neoplastic_process
4,acquired_abnormality
5,biologically_active_substance
6,neuroreactive_substance_or_biogenic_amine
7,animal
8,biologic_function
9,environmental_effect_of_humans
10,vitamin
11,carbohydrate
12,pharmacologic_substance
13,gene_or_genome
14,chemical_viewed_functionally
15,mental_or_behavioral_dysfunction
16,rickettsia_or_chlamydia
17,disease_or_syndrome
18,pathologic_function
19,plant
20,anatomical_abnormality
21,cell_or_molecular_dysfunction
22,antibiotic
23,eicosanoid
24,population_group
25,amino_acid_sequence
26,genetic_function
27,immunologic_factor
28,molecular_function
29,intellectual_product
30,food
31,organ_or_tissue_function
32,inorganic_chemical
33,drug_delivery_device
34,body_space_or_junction
35,physiologic_function
36,nucleic_acid_nucleoside_or_nucleotide
37,enzyme
38,body_location_or_region
39,organic_chemical
40,mental_process
41,medical_device
42,cell_function
43,laboratory_procedure
44,sign_or_symptom
45,organophosphorus_compound
46,human_caused_phenomenon_or_process
47,fungus
48,molecular_biology_research_technique
49,diagnostic_procedure
50,anatomical_structure
51,experimental_model_of_disease
52,receptor
53,cell_component
54,family_group
55,clinical_attribute
56,virus
57,therapeutic_or_preventive_procedure
58,invertebrate
59,mammal
60,organism_attribute
61,professional_or_occupational_group
62,cell
63,quantitative_concept
64,manufactured_object
65,daily_or_recreational_activity
66,alga
67,bird
68,injury_or_poisoning
69,health_care_activity
70,self_help_or_relief_organization
71,social_behavior
72,age_group
73,body_part_organ_or_organ_component
74,amphibian
75,chemical
76,research_activity
77,finding
78,occupational_activity
79,body_system
80,hazardous_or_poisonous_substance
81,individual_behavior
82,congenital_abnormality
83,biomedical_or_dental_material
84,lipid
85,organism_function
86,fully_formed_anatomical_structure
87,professional_society
88,element_ion_or_isotope
89,nucleotide_sequence
90,patient_or_disabled_group
91,organization
92,embryonic_structure
93,tissue
94,reptile
95,geographic_area
96,group_attribute
97,vertebrate
98,qualitative_concept
99,steroid
100,functional_concept
101,natural_phenomenon_or_process
102,chemical_viewed_structurally
103,health_care_related_organization
104,classification
105,behavior
106,regulation_or_law
107,machine_activity
108,substance
109,clinical_drug
110,language
111,amino_acid_peptide_or_protein
112,governmental_or_regulatory_activity
113,bacterium
114,temporal_concept
115,fish
116,body_substance
117,educational_activity
118,research_device
119,conceptual_entity
120,biomedical_occupation_or_discipline
121,occupation_or_discipline
122,molecular_sequence
123,indicator_reagent_or_diagnostic_aid
124,human
125,physical_object
126,archaeon
127,idea_or_concept
128,phenomenon_or_process
129,entity
130,organism
131,spatial_concept
132,event
133,activity
134,carbohydrate_sequence
