,entity
0,clinical_attribute
1,vitamin
2,organism_function
3,neoplastic_process
4,body_part_organ_or_organ_component
5,family_group
6,fish
7,professional_society
8,tissue
9,plant
10,natural_phenomenon_or_process
11,receptor
12,quantitative_concept
13,immunologic_factor
14,daily_or_recreational_activity
15,organism_attribute
16,cell_component
17,injury_or_poisoning
18,disease_or_syndrome
19,pathologic_function
20,fungus
21,diagnostic_procedure
22,hormone
23,cell
24,biologic_function
25,mental_or_behavioral_dysfunction
26,sign_or_symptom
27,individual_behavior
28,amino_acid_peptide_or_protein
29,organophosphorus_compound
30,human_caused_phenomenon_or_process
31,antibiotic
32,body_location_or_region
33,laboratory_or_test_result
34,organ_or_tissue_function
35,behavior
36,anatomical_abnormality
37,acquired_abnormality
38,nucleic_acid_nucleoside_or_nucleotide
39,educational_activity
40,experimental_model_of_disease
41,hazardous_or_poisonous_substance
42,congenital_abnormality
43,health_care_activity
44,professional_or_occupational_group
45,amino_acid_sequence
46,body_system
47,enzyme
48,pharmacologic_substance
49,molecular_function
50,reptile
51,therapeutic_or_preventive_procedure
52,gene_or_genome
53,chemical_viewed_structurally
54,element_ion_or_isotope
55,body_substance
56,social_behavior
57,laboratory_procedure
58,organic_chemical
59,food
60,fully_formed_anatomical_structure
61,steroid
62,human
63,lipid
64,phenomenon_or_process
65,bird
66,environmental_effect_of_humans
67,molecular_biology_research_technique
68,invertebrate
69,cell_function
70,embryonic_structure
71,organization
72,biologically_active_substance
73,vertebrate
74,conceptual_entity
75,health_care_related_organization
76,research_activity
77,clinical_drug
78,group
79,governmental_or_regulatory_activity
80,occupational_activity
81,physiologic_function
82,cell_or_molecular_dysfunction
83,geographic_area
84,temporal_concept
85,biomedical_or_dental_material
86,body_space_or_junction
87,inorganic_chemical
88,animal
89,indicator_reagent_or_diagnostic_aid
90,medical_device
91,idea_or_concept
92,alga
93,research_device
94,neuroreactive_substance_or_biogenic_amine
95,manufactured_object
96,population_group
97,substance
98,drug_delivery_device
99,virus
100,amphibian
101,rickettsia_or_chlamydia
102,mental_process
103,genetic_function
104,eicosanoid
105,finding
106,qualitative_concept
107,age_group
108,self_help_or_relief_organization
109,anatomical_structure
110,carbohydrate_sequence
111,chemical_viewed_functionally
112,physical_object
113,molecular_sequence
114,carbohydrate
115,patient_or_disabled_group
116,chemical
117,mammal
118,language
119,archaeon
120,spatial_concept
121,regulation_or_law
122,occupation_or_discipline
123,bacterium
124,nucleotide_sequence
125,group_attribute
126,activity
127,classification
128,machine_activity
129,functional_concept
130,biomedical_occupation_or_discipline
131,intellectual_product
132,entity
133,organism
134,event
