,EpochLoss
0,2.402631998062134
1,2.0315301418304443
2,1.7214174270629883
3,1.4654593467712402
4,1.2558788061141968
5,1.0846863985061646
6,0.9437285661697388
7,0.8247328400611877
8,0.7198671102523804
9,0.622818648815155
10,0.5300745964050293
11,0.441734254360199
12,0.36115753650665283
13,0.2932376265525818
14,0.24182672798633575
15,0.2076907753944397
16,0.18829241394996643
17,0.17922650277614594
18,0.1759420782327652
19,0.17479999363422394
20,0.17341399192810059
21,0.17061512172222137
22,0.16621369123458862
23,0.16065073013305664
24,0.15467007458209991
25,0.14903123676776886
26,0.14423967897891998
27,0.1403876692056656
28,0.1372089982032776
29,0.1342664211988449
30,0.13114343583583832
31,0.1276087611913681
32,0.12369552254676819
33,0.11964807659387589
34,0.11577880382537842
35,0.11232153326272964
36,0.10935495793819427
37,0.10681550204753876
38,0.1045651063323021
39,0.10246298462152481
40,0.10041153430938721
41,0.09837207943201065
42,0.09635892510414124
43,0.09441854059696198
44,0.09259865432977676
45,0.09091819077730179
46,0.08935460448265076
47,0.08785650134086609
48,0.08637318015098572
49,0.08488109707832336
50,0.08339107781648636
51,0.08193579316139221
52,0.08054869621992111
53,0.07924798130989075
54,0.07803158462047577
55,0.07688233256340027
56,0.07577812671661377
57,0.07470197975635529
58,0.07364758104085922
59,0.07261860370635986
60,0.07162250578403473
61,0.07066335529088974
62,0.0697384774684906
63,0.06884069740772247
64,0.06796397268772125
65,0.06710740923881531
66,0.06627488136291504
67,0.06547093391418457
68,0.06469681113958359
69,0.06394924223423004
70,0.06322290003299713
71,0.06251368671655655
72,0.06182091310620308
73,0.06114663928747177
74,0.06049298867583275
75,0.05985964089632034
76,0.059243496507406235
77,0.05864077806472778
78,0.05804993212223053
79,0.05747249349951744
80,0.05691118538379669
81,0.05636706203222275
82,0.055838458240032196
83,0.0553225502371788
84,0.054817941039800644
85,0.05432574450969696
86,0.053848348557949066
87,0.05338691547513008
88,0.0529400035738945
89,0.05250440910458565
90,0.05207761377096176
91,0.05165950208902359
92,0.0512518435716629
93,0.05085624381899834
94,0.05047255754470825
95,0.05009913444519043
96,0.049734361469745636
97,0.04937778413295746
98,0.04902993142604828
99,0.04869130626320839
