,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
acquired_abnormality,0.06285433,1.2727045,1.6450647,0.8469606,0.49294627,-1.8223499,-0.44397053,-1.018415,1.4131525,1.2489235,1.1397703,-0.7797495,-0.35518828,1.0201774,0.23012932,-1.0391228,-1.2899848,-1.6054828,-0.3006724,-0.49395177,-1.3799446,-0.18490763,1.0114175,-0.4414032,-0.46261027,-0.7420444,-0.4312455,0.6612865,-0.3839702,0.7487688,-0.090425335,-1.2505761
activity,1.3201407,-0.116399,-1.3166587,0.05608982,-0.96706444,-2.2704062,-2.0361753,0.5391831,2.149201,0.4706078,0.84779525,1.8913013,-0.65242314,-0.036859494,-0.29518148,-2.3913147,0.03869653,-0.27429497,-3.0560474,0.16398937,0.5245357,0.3178647,0.2897399,-1.3883908,0.5397465,-0.35151243,0.665178,-0.7331438,0.4168413,-0.8118588,0.31346452,0.19752112
age_group,2.5523298,-1.1334467,-0.48481753,-0.017582439,-1.0617762,-1.008619,-2.3364482,-0.41205782,1.2849534,1.0646913,1.4657084,-1.9829472,-0.8831076,-0.50490266,0.2663218,-0.46245575,-2.5171776,0.23960268,-1.7217718,-0.602795,-1.5365566,-1.2328317,-0.7965656,-1.7980735,0.11975011,-0.6569641,-0.58411247,0.48801687,0.21187638,1.0294423,-0.6919174,0.44542134
alga,1.4875268,-1.5307646,0.42415264,0.57837397,-1.357397,-1.2319958,0.38836342,0.3338922,0.03476973,-0.09281798,0.92466116,-0.92538434,-1.0138224,-0.10835368,-0.32399574,-2.2717435,-1.7795608,1.5941155,-0.40454656,-1.1712475,-1.5120386,0.18622878,0.33835435,-0.86556333,0.3502498,0.052795507,0.80906576,-0.15991096,-0.2397414,-1.09365,1.2994635,0.20597264
amino_acid_peptide_or_protein,0.6855874,2.1317127,-0.04430825,1.7947226,-1.3486034,-1.492988,0.0032805547,-0.15344511,0.5955239,0.40664357,1.6847398,0.60106295,-1.3819351,1.3326877,1.2932678,-1.2062739,-1.448878,1.409338,-0.95637965,-0.4462207,1.4378713,-0.38045087,0.60822576,-2.1680725,0.28261638,1.9822384,-1.1135657,1.0699385,0.49678573,0.47399515,-1.4652832,-0.6832701
amino_acid_sequence,0.72188973,2.61692,0.27069113,0.9656096,-0.98477536,-2.4185047,0.44603148,-0.08121606,1.8670549,1.4778161,0.010744333,0.9653361,-0.93342954,-0.29762778,-0.5630363,-1.2945111,-1.6161218,-0.47143304,-1.3989373,1.4670098,-0.46920887,-0.18204762,-1.8127978,-0.3057124,0.30276635,0.1957922,0.22737865,-0.7331434,0.18020599,-0.405312,-1.0563729,0.32840374
amphibian,1.1645467,-0.39745188,0.13290143,2.0722263,-1.4243757,-1.157295,-0.278832,0.26752266,0.8779822,0.47009754,0.33493075,-0.63912463,-1.472057,-0.22395705,-0.57843286,-2.1483035,-0.7349791,1.2171816,-1.2838819,-0.47432035,-1.6042393,0.62282705,0.66994673,-1.4367708,-0.5322295,-0.021745235,1.3026986,0.110121086,2.0416617,-2.5598104,1.1489984,-0.061688557
anatomical_abnormality,0.5541417,1.4346014,1.7223172,0.8530175,0.34088698,-1.9175359,-0.992881,-1.4817092,1.608799,0.97931767,-0.58165526,-0.4355,0.06309623,0.7863528,0.083807774,-1.0992162,-1.0301409,-1.4371426,-1.2927183,-1.1622882,-1.0807704,-0.031335585,0.9193436,-0.26142567,-0.16731879,-0.5026998,0.13533765,0.36017665,-0.9633345,1.4290621,-0.25222126,-0.35108182
anatomical_structure,1.5762926,0.8851985,2.0677097,0.44435126,-1.010645,-2.6033616,0.75233686,1.2880123,0.2641911,2.7370703,1.5707241,-0.07465208,-0.76238775,-0.5318634,0.87188363,-0.5066725,-0.5116988,0.5174815,0.49464163,0.055237208,-1.5891136,0.60948694,0.6420501,-1.032607,-0.13102952,-0.5993868,0.23232237,1.219223,-1.4549417,-0.7625393,0.2666278,0.79604626
animal,1.7962989,-1.0312462,0.74154294,0.014769966,-0.8490517,-1.0502707,0.26078254,0.8504209,1.4588139,0.6768362,0.5536167,0.35440737,-0.53157026,-0.44774374,-0.36104515,-1.888287,-0.8623893,1.1413496,-1.6744536,-1.4295304,-1.6155202,0.58358455,0.033452105,-0.9924485,0.7856695,0.5023883,0.19441366,0.23599152,1.3915176,-0.21773973,0.72171885,0.5155063
antibiotic,1.5359535,0.9933236,-0.349232,-0.029959975,-1.4950572,-1.8419539,0.27708805,0.33337855,1.2270021,-0.20251049,-1.2870054,-0.0044414857,-1.2322859,0.554869,0.6735093,-0.25769666,0.39781135,0.3682401,-0.32689825,1.0378786,0.3280534,-0.23204619,1.0501208,-1.78957,-0.42761597,-0.17784503,-1.9717418,1.1028347,0.72449696,-0.9236011,-1.0364114,-0.8919769
archaeon,1.584951,-1.5711224,0.87689906,1.3198935,-1.0140872,-1.3313655,1.2936865,0.8677607,1.0065682,0.026418542,-0.71262026,0.9446303,-1.3463035,-0.24872746,-0.114929534,-1.3971596,-1.9408125,1.3277937,-0.8847851,-1.0164678,-1.565785,-0.47443154,0.4476357,-0.94880664,-1.0657598,-0.0851155,1.0263616,-0.24284555,2.2051258,-2.2084084,0.8306047,-0.83838254
bacterium,1.639097,-0.19629525,1.2282324,1.080638,-0.4168321,-1.3827174,1.1447446,-0.07322378,-0.1659318,-0.3076082,0.8198071,-0.8882789,-1.9408185,1.2719038,0.049816202,-0.84528166,-0.74022216,0.6370619,-2.065397,-1.1565369,-1.5709232,-0.15706012,0.018186757,-1.6898847,1.4375303,-0.77143663,0.71417713,0.88082725,0.3605056,0.9976849,1.6208841,-0.4406336
behavior,0.7175421,-0.069271766,1.3204916,0.89574337,0.19940005,-2.2672968,0.3987388,-0.8845712,0.2732276,0.5643701,-0.47588545,1.3819308,-0.8747162,-0.8987758,-0.30904657,-0.10786629,-0.6244287,-0.61546063,-1.4429287,-0.44893122,-0.097209565,1.2492766,-0.5007396,-0.7520165,0.05415768,0.0009487234,-0.6264925,-1.2533809,-1.3843235,-0.7356139,0.53095055,-0.62188625
biologic_function,-0.11461271,-0.21626502,1.5052991,2.6750674,0.5815835,-1.1816304,-0.96956766,-0.056811444,0.89304274,1.1804274,0.2625083,-0.13545682,-1.3671838,0.85497427,0.5816576,-1.8715006,-0.26504946,-0.7920024,-0.13870156,0.1597482,1.1038579,1.075932,1.3148211,-1.5485414,1.240298,-1.1404622,-1.0349942,1.6967546,-0.23005997,0.7244737,1.6973989,0.4967016
biologically_active_substance,1.2685871,1.1174093,-0.5274032,0.5467359,-0.3712982,-1.1399767,1.3367362,0.0356663,1.905453,-0.05980829,0.10826417,0.15691523,-1.2420477,0.7005679,-0.2679271,-0.54075384,-0.5044406,-0.03333144,-1.0826976,-0.9012591,0.7840695,-0.19681805,0.29848608,-1.6011368,0.43397173,-0.10667765,-1.2075102,1.3541094,0.58189595,-1.251499,-1.4722272,-0.46121493
biomedical_occupation_or_discipline,0.28284207,0.8331384,-1.1506864,1.598412,-0.79923964,-0.52567095,-0.6429468,0.58829975,-0.51700497,-0.3785699,0.5324264,-0.06483636,-0.3476078,-0.5064227,0.12036242,-1.595406,-2.6998541,0.20228377,0.07078272,0.49161357,-0.79885614,0.26024407,0.19620767,-2.1884072,0.734457,-0.4353102,-0.002153728,0.8580215,1.7522097,-0.7853107,-0.54611784,-0.37749624
biomedical_or_dental_material,0.77401,0.84244794,0.16382226,1.5287056,-1.0473349,-1.2880443,0.2758647,0.0004998322,0.34756035,0.38608968,1.3227327,-0.25595194,-1.0822315,1.3310126,-0.92132396,-1.0915567,-1.1699635,1.2790635,-1.2614331,0.0943257,0.42568126,-0.21296541,0.57370645,-1.663127,-0.55652994,-0.2778144,-1.0858796,0.6684145,-0.31081867,-1.0278094,-1.630789,-0.525251
bird,1.1299956,-0.79669106,0.8684252,0.6369711,-0.97775716,-1.2912773,0.11985119,-1.0253055,0.32816145,0.53484786,-0.02648057,-1.3357908,-1.8499177,0.64812326,0.4634073,-1.0102993,-0.8319188,0.488631,-1.5243393,-0.3610996,-1.3391848,-0.5512783,0.34950626,-0.73970157,-0.51236814,0.6134981,0.67331034,-0.8595448,0.7676384,-0.08811905,1.1395794,-0.63994163
body_location_or_region,1.9927505,0.073818274,1.8499572,-0.060859807,-0.9997751,-1.4099996,-1.0632147,-0.34891763,2.294334,1.7614049,0.98405707,0.0018403833,-1.3456888,-2.7529771,-0.2612419,-1.3207836,-2.340887,0.19634137,-1.0865773,-1.2963271,-0.18215078,-2.2170303,-0.6741718,-0.83800846,0.53156835,-1.8117247,-0.4875625,-0.27352095,0.6200675,-0.350491,0.25184432,-1.2100611
body_part_organ_or_organ_component,0.8868034,0.5400914,1.2618643,-0.0024806098,-1.5974156,-2.4771287,-1.557107,-0.96767366,0.95532006,1.4376196,0.034075845,-0.06255586,-0.65246725,-1.8994998,0.42980492,-1.545329,-0.702109,0.25910893,1.3462417,-1.0430888,-0.07218257,-0.548988,0.44536725,-0.4428902,0.18721814,-2.0850625,1.844753,-0.8206642,0.31013736,0.12699424,0.5768638,-0.9449294
body_space_or_junction,1.5541875,0.004950446,0.55970645,-0.36531207,-0.16038732,-1.660827,-0.9947643,-0.269366,-0.17229627,0.9727942,1.1947817,0.021457255,-1.2938532,-1.5069264,-0.5283987,-0.7240757,-0.5272551,-0.057661634,-1.1479716,-0.46594402,-0.4903441,-1.2541323,-1.0994638,-0.8812135,-0.18657395,0.2063574,1.4701033,0.16280364,-0.15307143,-0.85253215,0.35666707,-1.3472812
body_substance,1.5986857,-0.9466445,-0.6059531,0.6376612,0.9586486,-0.76400876,0.5105568,0.89952916,1.3549052,1.484493,0.4329893,1.4895254,-1.399713,-0.13173328,0.74355555,-0.46014336,-1.6576029,1.1706802,-0.42333552,0.5494464,0.7696658,-1.2938403,0.23139869,-1.8232282,0.608632,1.3307853,2.137113,1.3643675,1.3191582,-1.0115246,-1.3266336,-1.60304
body_system,1.5863639,-0.37066287,1.2292526,1.2799766,-0.5582275,-1.7321212,-1.1143606,-0.20865841,0.24016938,3.2847497,1.1707629,-0.37578958,-0.5320509,-2.2607267,0.47265455,-0.96144515,-2.3492851,-0.41619405,-0.26282257,-0.41462067,-0.058711655,-1.7984805,-0.2228827,-1.1218377,-0.34015533,-0.16094372,0.889097,-0.12623791,0.36056414,0.119204685,0.7318335,0.3662452
carbohydrate,0.70229614,1.3491805,0.18345118,1.7399106,-1.5853765,-1.9811513,1.0258365,-0.5646981,0.5957841,1.079563,-0.693786,0.78658915,-1.6522937,1.0964184,0.7452956,-0.3489578,-0.92646444,1.1009499,-0.7770501,0.19612862,1.9144715,0.45502445,0.7189638,-1.311132,0.11539017,0.6433282,-1.2144469,0.7945078,0.7925613,-0.16844903,-1.3258585,0.13281511
carbohydrate_sequence,1.0878065,0.4170569,-0.16535117,0.6045596,-1.8336313,-1.7952324,-0.15283428,-0.7926905,1.6448427,1.7391927,2.0704114,-0.29999608,-1.6748942,-0.035259817,-1.4122362,-1.6193113,-0.6717864,0.7250289,-1.4157189,0.9143789,0.25933504,-0.7806768,-0.36816326,-0.9981013,0.2088829,0.53149885,0.34053725,-0.80503917,0.39489165,0.15114622,-0.73440725,0.1941746
cell,0.4134735,0.79746,1.3810818,-0.6958561,-2.4572499,-1.8061067,-0.94986635,-0.4612035,1.4006336,1.5194561,-0.39286363,1.3333248,-1.2944871,-2.3932369,1.4727367,-0.8713633,-1.4339198,0.29683933,-0.22907437,-1.5200443,-0.9683302,0.92400485,1.6670191,-2.5375133,0.4433297,-1.1468617,1.7167872,0.7850735,0.21044832,-0.34328023,0.3534111,0.41456106
cell_component,0.9460976,0.19599251,0.4724364,-0.3879012,-0.59028864,-1.9250764,-0.82340443,-0.64975023,0.7411732,0.4750843,0.8154406,0.5645894,0.043977555,-1.3299104,0.9685531,-2.411861,-1.2945061,-0.21690659,0.6350353,-1.6236159,-1.5244261,0.5466395,0.7172563,-1.5262681,0.30964106,-0.58694834,1.7570574,1.1110297,0.19501306,-0.15905339,-0.31914377,-1.4906491
