,entity
0,acquired_abnormality
1,functional_concept
2,bacterium
3,medical_device
4,group
5,fish
6,chemical
7,plant
8,manufactured_object
9,receptor
10,mental_or_behavioral_dysfunction
11,neuroreactive_substance_or_biogenic_amine
12,finding
13,chemical_viewed_functionally
14,population_group
15,organic_chemical
16,antibiotic
17,quantitative_concept
18,cell_function
19,conceptual_entity
20,biologic_function
21,molecular_biology_research_technique
22,phenomenon_or_process
23,cell_component
24,fully_formed_anatomical_structure
25,biologically_active_substance
26,organization
27,enzyme
28,neoplastic_process
29,nucleotide_sequence
30,embryonic_structure
31,vertebrate
32,eicosanoid
33,activity
34,molecular_function
35,hormone
36,experimental_model_of_disease
37,amino_acid_peptide_or_protein
38,human
39,disease_or_syndrome
40,natural_phenomenon_or_process
41,occupation_or_discipline
42,age_group
43,cell_or_molecular_dysfunction
44,inorganic_chemical
45,organophosphorus_compound
46,pharmacologic_substance
47,drug_delivery_device
48,entity
49,anatomical_abnormality
50,carbohydrate
51,body_space_or_junction
52,family_group
53,alga
54,self_help_or_relief_organization
55,machine_activity
56,steroid
57,archaeon
58,hazardous_or_poisonous_substance
59,substance
60,governmental_or_regulatory_activity
61,patient_or_disabled_group
62,immunologic_factor
63,pathologic_function
64,idea_or_concept
65,physical_object
66,organism
67,professional_or_occupational_group
68,spatial_concept
69,vitamin
70,gene_or_genome
71,physiologic_function
72,cell
73,health_care_activity
74,behavior
75,mental_process
76,nucleic_acid_nucleoside_or_nucleotide
77,amino_acid_sequence
78,injury_or_poisoning
79,educational_activity
80,virus
81,group_attribute
82,diagnostic_procedure
83,biomedical_occupation_or_discipline
84,carbohydrate_sequence
85,research_device
86,body_part_organ_or_organ_component
87,laboratory_or_test_result
88,qualitative_concept
89,clinical_attribute
90,organ_or_tissue_function
91,fungus
92,intellectual_product
93,classification
94,daily_or_recreational_activity
95,congenital_abnormality
96,organism_attribute
97,geographic_area
98,body_system
99,laboratory_procedure
100,research_activity
101,animal
102,language
103,genetic_function
104,occupational_activity
105,temporal_concept
106,tissue
107,regulation_or_law
108,indicator_reagent_or_diagnostic_aid
109,sign_or_symptom
110,therapeutic_or_preventive_procedure
111,clinical_drug
112,biomedical_or_dental_material
113,body_substance
114,mammal
115,lipid
116,reptile
117,professional_society
118,bird
119,social_behavior
120,anatomical_structure
121,organism_function
122,body_location_or_region
123,rickettsia_or_chlamydia
124,molecular_sequence
125,chemical_viewed_structurally
126,human_caused_phenomenon_or_process
127,invertebrate
128,environmental_effect_of_humans
129,individual_behavior
130,food
131,amphibian
132,event
133,element_ion_or_isotope
134,health_care_related_organization
