,entity
0,organophosphorus_compound
1,gene_or_genome
2,research_activity
3,food
4,individual_behavior
5,indicator_reagent_or_diagnostic_aid
6,laboratory_procedure
7,mental_process
8,genetic_function
9,hazardous_or_poisonous_substance
10,cell_or_molecular_dysfunction
11,neuroreactive_substance_or_biogenic_amine
12,cell_component
13,body_system
14,nucleic_acid_nucleoside_or_nucleotide
15,social_behavior
16,experimental_model_of_disease
17,enzyme
18,fish
19,cell
20,disease_or_syndrome
21,molecular_function
22,anatomical_abnormality
23,environmental_effect_of_humans
24,injury_or_poisoning
25,organic_chemical
26,group_attribute
27,vitamin
28,anatomical_structure
29,behavior
30,bacterium
31,clinical_attribute
32,age_group
33,steroid
34,geographic_area
35,organism_function
36,body_space_or_junction
37,receptor
38,immunologic_factor
39,activity
40,eicosanoid
41,phenomenon_or_process
42,hormone
43,occupation_or_discipline
44,manufactured_object
45,lipid
46,diagnostic_procedure
47,molecular_biology_research_technique
48,antibiotic
49,invertebrate
50,sign_or_symptom
51,chemical_viewed_structurally
52,mental_or_behavioral_dysfunction
53,pathologic_function
54,neoplastic_process
55,self_help_or_relief_organization
56,animal
57,cell_function
58,congenital_abnormality
59,carbohydrate
60,reptile
61,plant
62,medical_device
63,patient_or_disabled_group
64,clinical_drug
65,biologic_function
66,physiologic_function
67,therapeutic_or_preventive_procedure
68,conceptual_entity
69,chemical_viewed_functionally
70,pharmacologic_substance
71,embryonic_structure
72,organism_attribute
73,natural_phenomenon_or_process
74,machine_activity
75,qualitative_concept
76,health_care_activity
77,organ_or_tissue_function
78,substance
79,population_group
80,biomedical_or_dental_material
81,virus
82,governmental_or_regulatory_activity
83,acquired_abnormality
84,inorganic_chemical
85,mammal
86,laboratory_or_test_result
87,daily_or_recreational_activity
88,rickettsia_or_chlamydia
89,finding
90,body_location_or_region
91,family_group
92,fully_formed_anatomical_structure
93,carbohydrate_sequence
94,health_care_related_organization
95,amphibian
96,biologically_active_substance
97,human_caused_phenomenon_or_process
98,professional_society
99,molecular_sequence
100,archaeon
101,amino_acid_peptide_or_protein
102,body_part_organ_or_organ_component
103,human
104,entity
105,drug_delivery_device
106,professional_or_occupational_group
107,tissue
108,regulation_or_law
109,intellectual_product
110,research_device
111,temporal_concept
112,quantitative_concept
113,organization
114,fungus
115,element_ion_or_isotope
116,group
117,spatial_concept
118,nucleotide_sequence
119,occupational_activity
120,alga
121,biomedical_occupation_or_discipline
122,idea_or_concept
123,classification
124,body_substance
125,chemical
126,bird
127,educational_activity
128,vertebrate
129,physical_object
130,language
131,amino_acid_sequence
132,functional_concept
133,organism
134,event
