,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
brazil,0.4877797,-0.53605646,1.6374272,0.7186212,0.4971937,-0.6478727,3.1567788,2.310647,0.48270887,0.6314463,0.22336751,1.3752043,-0.8642114,1.0076418,-0.72987145,1.1189005,1.3368335,-0.99702924,-1.9063616,0.25382867,-0.14133386,-1.5121384,0.1815183,0.3385175,-1.0417403,2.296532,0.58125603,-0.15729773,1.2085608,-0.14056547,1.5758129,1.4557822
burma,1.3553978,-0.019944374,0.7133089,-0.2672979,0.04221093,1.2453837,1.2480307,0.6324717,-0.7591422,0.4793012,-0.059862796,0.41010746,0.6092016,-0.15760882,-0.4790235,2.0912354,1.9392798,-3.0105138,0.21344683,0.5119923,-2.7523935,-2.0886223,0.8660565,0.79099625,1.9213204,0.26742578,-0.79245776,-1.1704924,-1.0665331,2.1760092,1.1980835,2.771299
china,1.0844629,-1.5548078,0.59602606,0.7063539,-2.3755314,1.6734217,0.43394414,1.2998428,1.1900648,-0.75317603,0.75643116,0.9770594,-1.02208,1.1707299,0.18699817,0.280035,0.34023026,-1.1230571,0.14222226,-0.12672131,-1.2319403,0.6412187,-0.038739182,0.12122255,0.070057474,0.85697955,0.6055042,-1.0836477,0.067545675,-0.0077618146,0.26054123,0.7283931
cuba,0.6480588,0.07831313,0.37850747,-1.2971994,-1.0433893,1.7676601,1.6727254,1.0911992,1.7580044,0.4764364,0.34247935,1.0812625,1.1253351,-0.19572932,1.0870017,0.56130993,1.5926867,-1.637412,0.3350675,-0.44138387,-1.032051,-1.9926275,0.2451956,0.64973587,0.06916424,1.0741067,1.1138501,-2.3513386,-1.6333826,0.02182316,-2.1085737,1.8039988
egypt,-0.7703333,0.064605504,-0.11001414,-1.4874455,-0.8005407,1.4830837,0.511884,1.6792244,-1.4846257,1.3067771,-1.3012606,1.1190064,-1.3892655,0.84637046,-0.9735368,1.4442866,1.7089081,-1.183,-0.21071939,0.64212406,-2.0310743,-1.9719212,0.57359767,0.44461328,0.78907365,1.8860661,-0.82154065,-1.923296,-0.7009874,-0.105611004,-0.7485729,0.6160377
india,-0.5932474,-0.94432664,0.37615192,-1.7124088,-0.8498701,-0.22173674,0.19831273,2.0427608,-1.1278883,0.049614057,0.4300384,1.7869257,-0.8636256,-1.3621475,-0.6131115,1.5867603,0.36510542,-1.0168588,-0.47096568,0.52821326,-0.71383375,-3.021893,-0.8094599,-0.15288332,0.22313029,1.3660626,2.8167138,-0.48618808,-0.7429008,0.6183654,-0.2942742,0.8636278
indonesia,1.9861796,-1.0057216,-0.26376396,-0.9556823,-0.69242454,0.06308567,0.97324765,0.9136092,-1.5072892,0.16988842,0.46313578,1.2936722,-0.52917737,-0.5772896,0.20399508,1.8208985,1.355607,1.1686299,0.45246476,0.70361996,-2.5916266,-1.3791875,-0.53429353,1.2015249,0.5461891,2.085542,-0.6226886,0.6150996,-0.6954982,-1.4780236,0.0005815895,0.3289941
israel,1.2881415,-1.4494854,0.74842215,-1.1388847,0.6626496,-1.2599592,1.1330212,2.3685186,-2.2440426,-0.6168413,0.4928996,-0.67084515,-0.9598636,-0.94345516,-0.26419243,3.4240587,1.1953136,-0.34179553,0.91034126,2.145179,-1.0527793,-0.6281315,-0.4959779,0.088685066,-0.15809195,1.3073255,0.3029863,-0.5678533,1.300313,2.1439252,0.90952647,3.7456195
jordan,2.0902183,-1.4347306,-0.17847398,-0.17225523,-0.6153239,1.8091311,1.9930133,0.055398617,-1.6620369,-0.4276208,1.5660546,0.96984726,1.0346907,1.9666041,-0.52993673,0.45751232,1.8463786,-1.7498691,-0.895372,1.847143,-0.5159986,-1.03964,0.06710251,0.9038995,1.8731977,1.2690957,5.884593,-1.1740931,-1.261163,-1.3098172,-0.12091629,0.76202446
netherlands,0.6114935,0.06415129,-2.4203818,1.5038196,-0.44468495,-0.82527834,-1.6923614,2.7857778,0.55498606,-0.14735909,0.7186646,1.1520954,-0.72207963,0.14131878,-0.04746616,0.7700172,0.47137424,-2.2066674,0.1753951,0.23699121,-1.0090512,-0.744593,-0.46408838,-1.2005451,-0.8515116,1.0113778,0.58141094,-0.48308447,-0.5051949,0.99441755,0.9675171,1.3128574
