relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
term0,-0.1819671,-1.3824351,0.8943855,2.9010096,-0.8926229,0.4872184,0.6765486,1.0942687,-0.19098355,-1.9827385,0.48967662,-0.1989232,0.25880843,-0.7726531,1.0625244,-0.2097937,0.261337,-1.8424658,0.15600654,0.6651144,0.56815404,0.5805393,0.25588748,-2.8034775,-0.39617532,-0.9985112,0.86516744,-0.6009352,-0.78083706,-0.44060403,-1.4718326,-0.14652355
term1,-1.7884941,1.3099712,-1.130531,0.47398236,-0.040875483,0.49835628,-1.0443169,0.5315911,-2.0092409,-0.5211729,-0.4419249,-0.4312772,-1.9945089,0.9850964,1.137841,-0.40389782,0.24182457,-1.096216,-1.3473331,1.0580794,1.1123072,-1.8131607,1.5637932,0.30799463,-1.0614238,0.77724856,-0.7849587,-0.5763234,-0.80345607,-0.61007786,-1.4171218,-0.25952289
term10,1.1518122,-1.0610967,-0.5951716,0.14803943,-1.9958153,-0.6219707,0.061244175,0.50607884,0.42431876,0.3234504,0.15770179,-0.60927194,1.2148782,0.99237794,0.90043235,0.1546973,0.2409348,-0.5711512,-0.7901919,0.7994304,0.44257826,-0.21111155,-0.18385582,-0.5811897,-0.0021165742,-0.4055155,-0.7747328,-0.25150362,-0.11495461,-1.2762702,-1.1968007,0.0468183
term11,0.58725685,-0.6630708,-0.33035973,-0.07162269,-1.5453302,-0.1851752,-0.31140673,0.2998224,0.047579266,0.7711446,-0.20570123,0.6551877,0.98661035,1.4595599,1.0370895,0.05259748,0.12659124,-0.9579206,0.16165878,0.7942458,-0.61437213,0.25181675,-0.23202242,-0.2620358,0.2628775,0.05044918,-0.5513706,-0.16482298,-0.065531686,-0.071572535,-0.9875296,-0.20306191
term12,0.8418329,1.5706903,0.09833363,-0.02945057,-1.2562317,-0.17160401,-1.1904937,-0.647894,-0.22608164,1.0999944,0.14507626,-0.6658226,0.5432542,1.7303358,-1.0494121,-0.14078604,-0.69088554,-2.0275736,-0.5084677,-0.6995094,-0.118947,0.22271043,-0.7395913,0.16816898,-0.55646086,1.5917231,-1.7723786,0.33105624,-0.99445087,-0.26676565,-0.79432523,-2.2634473
term13,1.0656106,0.66770023,-0.20397896,-0.76539403,-1.4767749,0.37602714,-0.24092656,-1.2454914,-0.14236157,0.2373056,-0.52300495,-0.43242693,0.061659124,1.3070112,-1.2184557,-0.047170367,1.2027854,-0.9673772,-2.0248096,0.27278548,-0.42368025,0.23364095,0.1374967,-0.27960107,0.10071465,-0.21177602,1.1908776,0.09164443,0.6886912,-0.650935,-0.63501686,-0.71328014
term14,0.11519232,0.22089192,-0.82071865,0.8817674,-1.8522809,-1.6578434,-1.8908916,-0.011840958,0.7129812,0.34332833,-0.29719868,-0.9675286,1.4648985,0.7602702,-0.6366045,0.38925004,-0.6968537,-2.4464293,-0.48262513,-1.6419909,-2.629313,0.26745266,-0.08846961,0.8695361,-2.069472,-1.2579256,-0.96617556,-0.15867849,0.2557183,-0.07480364,-0.6717175,0.36879215
term15,-0.64941096,0.1943134,0.33540654,-0.69708836,-0.7475216,-0.5043528,0.14354765,0.7087404,-0.60278714,-0.18619044,-0.15860908,0.11646528,0.5635781,-0.87451947,-1.1221875,0.36743408,-0.2491973,-0.9194126,-0.19769266,0.9045425,-0.08733948,-0.05227617,0.16285667,-0.55633104,-0.4512019,-0.08155619,0.116125375,0.21886382,0.21833625,0.17792702,-1.0190675,0.5171232
term16,0.0066332263,0.102976725,-0.16134283,-0.6730057,-0.43120423,0.09781527,-0.038629334,-0.5564729,-0.050698254,0.24080256,0.044182852,-0.07572491,0.06636533,-0.68722576,1.0326394,-0.13537498,0.19511239,-0.8119854,-0.29250592,-0.70592386,0.019277386,-0.04911114,-0.14680065,-0.014951762,-0.364303,-0.6266992,-0.072576374,0.013292449,0.31135857,-0.15842631,-0.7477919,0.16778003
term17,-0.043033145,-0.6372884,0.41250923,0.045169406,-0.10976633,-0.2511091,-0.35558575,0.13617487,0.05244561,0.45485178,1.0230743,3.3427052,-1.5012659,1.4406068,-0.7357003,-0.6645905,-1.5293254,-1.8295918,-1.2835795,-1.9557784,-0.6000449,-0.37087134,-0.1986843,-1.1302409,-0.30685884,0.14612278,-0.24284749,0.8991711,-1.3261263,-1.9428487,-1.3919015,0.15684158
term18,1.6631119,-1.1749955,0.3715021,0.23982449,-0.33347866,1.8491508,0.2429634,-0.5886676,-0.5792906,0.25011483,0.79826176,-0.047719404,-1.3039796,-1.4666586,-0.9268646,-1.9324931,-0.6052397,-1.9066447,-0.3808314,1.7043926,1.7479459,-0.018447936,-1.6926254,0.87124324,0.07042935,0.32216278,-0.054699726,-1.5946972,-1.5197709,-1.0425315,-0.8945079,-2.7787392
term19,-0.9198249,0.9871977,-2.5508478,-1.1085371,-1.3839334,-0.020998377,0.2998867,-0.26816377,-1.7685478,1.5092955,-2.136195,1.3346671,-0.6273075,-1.1571221,0.95477235,-2.431774,0.5691843,-3.5558116,-0.9994259,-1.7639164,3.4780347,0.30507144,0.21073012,-0.11981823,-1.2895404,-0.81137705,-0.98356503,3.8035648,-0.19558804,1.4825807,-1.1006016,-0.6890976
term2,-2.3528886,-0.5941996,0.14304784,-0.22857031,0.12909096,0.29293442,0.47488448,1.5501816,-1.8107854,-0.8972267,-0.62447906,-1.2909477,-0.9418057,1.0939236,0.93158925,-0.061514083,1.7488985,-1.579663,-1.0514652,-0.0056425408,0.6747267,-1.8871491,0.5234024,0.4637417,-0.21642967,1.0003529,-0.74912524,1.2442455,-0.26625794,0.044286225,-1.4772677,-0.34239584
term20,0.13601568,-0.27192262,1.823546,0.65127677,-0.37602222,-0.11963049,0.25233433,1.4605643,-0.61474466,0.5384684,0.6113677,-1.1169835,-1.2385641,0.5825846,-0.92660224,-1.7964534,-0.02664036,-1.8028047,0.17620054,-1.7980248,-0.4164007,-1.0734311,-0.94251025,0.3098132,0.41898957,0.32392144,-0.7404429,-0.4650865,1.2160407,0.30167657,-1.3384546,-1.5978273
