,entity
0,anatomical_abnormality
1,family_group
2,biologic_function
3,molecular_function
4,laboratory_procedure
5,organophosphorus_compound
6,neuroreactive_substance_or_biogenic_amine
7,acquired_abnormality
8,animal
9,qualitative_concept
10,physiologic_function
11,gene_or_genome
12,congenital_abnormality
13,indicator_reagent_or_diagnostic_aid
14,professional_or_occupational_group
15,biologically_active_substance
16,organic_chemical
17,organ_or_tissue_function
18,disease_or_syndrome
19,mammal
20,medical_device
21,cell_or_molecular_dysfunction
22,mental_or_behavioral_dysfunction
23,clinical_attribute
24,sign_or_symptom
25,research_activity
26,rickettsia_or_chlamydia
27,mental_process
28,laboratory_or_test_result
29,pathologic_function
30,alga
31,food
32,social_behavior
33,receptor
34,self_help_or_relief_organization
35,hazardous_or_poisonous_substance
36,body_space_or_junction
37,nucleic_acid_nucleoside_or_nucleotide
38,inorganic_chemical
39,natural_phenomenon_or_process
40,cell_component
41,immunologic_factor
42,pharmacologic_substance
43,carbohydrate
44,hormone
45,organism_attribute
46,organism
47,neoplastic_process
48,regulation_or_law
49,chemical_viewed_structurally
50,body_system
51,enzyme
52,injury_or_poisoning
53,tissue
54,cell
55,population_group
56,biomedical_or_dental_material
57,organism_function
58,virus
59,bacterium
60,antibiotic
61,fully_formed_anatomical_structure
62,behavior
63,clinical_drug
64,eicosanoid
65,age_group
66,diagnostic_procedure
67,cell_function
68,human
69,molecular_biology_research_technique
70,steroid
71,fungus
72,finding
73,individual_behavior
74,drug_delivery_device
75,genetic_function
76,quantitative_concept
77,amino_acid_peptide_or_protein
78,vitamin
79,temporal_concept
80,professional_society
81,body_location_or_region
82,geographic_area
83,therapeutic_or_preventive_procedure
84,health_care_activity
85,phenomenon_or_process
86,lipid
87,group_attribute
88,bird
89,organization
90,element_ion_or_isotope
91,experimental_model_of_disease
92,chemical
93,occupational_activity
94,embryonic_structure
95,research_device
96,body_part_organ_or_organ_component
97,vertebrate
98,chemical_viewed_functionally
99,educational_activity
100,patient_or_disabled_group
101,environmental_effect_of_humans
102,governmental_or_regulatory_activity
103,substance
104,activity
105,reptile
106,conceptual_entity
107,human_caused_phenomenon_or_process
108,group
109,amphibian
110,body_substance
111,occupation_or_discipline
112,invertebrate
113,plant
114,anatomical_structure
115,health_care_related_organization
116,manufactured_object
117,physical_object
118,molecular_sequence
119,biomedical_occupation_or_discipline
120,daily_or_recreational_activity
121,classification
122,nucleotide_sequence
123,fish
124,spatial_concept
125,language
126,machine_activity
127,carbohydrate_sequence
128,amino_acid_sequence
129,archaeon
130,functional_concept
131,intellectual_product
132,entity
133,event
134,idea_or_concept
