,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
acquired_abnormality,0.095966175,-1.7748408,0.13734944,0.3402547,0.8566663,-0.858862,-1.3346599,1.3533753,0.4377981,0.022521555,-0.22589076,1.1058662,-0.010216331,-0.839076,0.36207947,-0.66754514,1.175825,0.9467925,-1.1824067,-0.36161003,0.3790419,0.798086,-0.6870669,-2.420119,-1.9491631,0.48894662,1.2898026,1.4239862,-0.19146615,0.48189735,0.7316996,1.5779463
activity,-0.38171056,2.0843103,-0.25405535,-0.3122589,0.78611404,0.4360551,-0.88892627,-0.34555274,-0.7404674,0.43741855,0.41090333,-0.16434832,-1.7047573,0.23403578,0.5971453,-2.2215383,-0.24457182,-0.9565191,-2.4190207,-1.4457042,0.66741955,2.8373966,-1.9476389,-0.31710613,1.4288287,-0.22152007,-0.91017604,0.19106139,-0.60619485,0.20588008,0.72399336,1.7304267
age_group,-0.27395844,1.2157148,-0.73481554,0.15291204,0.11978934,-1.661301,-0.08362071,0.32123235,0.38765728,0.6150943,-0.6116537,-0.29255155,2.1736042,0.6172307,-0.19099405,-0.95865196,1.6407478,-0.90024465,-1.9490963,-1.2887455,0.27483767,0.5979278,-0.1753337,0.13847768,-0.6571039,-0.10435979,-1.7187994,1.4044044,0.53196186,0.4987919,0.29543406,2.2230835
alga,-1.0008187,1.0472918,-0.63041514,-1.2432803,-0.44572726,-0.6881889,-1.1491649,0.5141352,0.07680553,-1.3177501,0.9713345,-0.3731135,0.51215935,1.1199632,-0.1060545,-1.3548045,1.6402996,-0.43682104,-0.38663712,-1.7073015,-1.4567105,1.104302,-0.9281286,1.6772323,-0.8469155,1.4820054,0.78724724,-0.5788491,1.6459674,0.23541345,2.4467847,2.1225705
amino_acid_peptide_or_protein,-0.84044355,0.9689507,0.46799785,0.6556076,-1.0240114,0.33045053,-0.627415,0.1078286,-0.7268393,0.028180717,-0.20368001,0.12221341,1.1987945,1.861179,1.713257,-2.0567834,1.9044459,1.08637,-0.37016568,0.17476799,0.13350688,1.0019555,-1.4247719,-2.385187,-1.7445238,-1.0799214,0.49684435,-0.08351807,0.3532131,-0.9585934,-1.5399618,1.870964
amino_acid_sequence,-0.43297115,1.3609774,-0.3025296,0.7079945,-0.70940953,-0.13884318,-1.2696859,0.51294136,-0.3650835,0.858951,-0.550773,0.35543025,1.6951659,0.5374099,1.1934761,-0.15725875,-0.43554023,-0.5493651,-1.5926975,-1.8518977,0.084750585,1.8913647,-2.4046404,1.9393427,-0.9318593,0.13996275,-0.21856943,0.77135015,-0.9920501,0.6047171,-1.8975722,2.5532212
amphibian,-1.057244,1.2789165,-0.7238823,-0.35719725,-1.1555359,1.0058128,-0.4382148,1.1920445,-0.039932303,0.3031922,1.3749965,1.1965442,0.84729815,0.4338788,0.13915826,-1.4848268,0.81549567,-0.22674593,-1.3795954,-1.3696823,-0.71095794,1.2447914,-0.68197393,0.6157829,-0.5184476,0.637284,0.9584896,-0.23334871,-0.13906641,-0.5431912,2.305721,1.869988
anatomical_abnormality,0.6024678,-1.8309171,-0.13508646,-0.037802882,0.6098016,-0.40595517,-1.9724752,1.5854568,0.5314993,0.14352566,-0.43242928,1.4163687,0.13432771,-0.8406623,0.40496436,-0.65544885,1.3478366,0.74996203,-0.71667147,-0.9636722,0.603656,0.69811493,-1.4364756,-2.483914,-0.7721273,0.025697637,1.6047593,1.8318596,0.066082984,-0.046402708,0.94792426,1.747368
anatomical_structure,-1.1092006,-1.5833299,0.7900698,-0.18299848,-0.415008,-0.14828621,-1.3347074,0.37418765,-0.49124512,-0.69381374,-0.52539104,-0.552639,0.25424066,0.7450469,1.2678677,-1.6842258,0.4059706,0.85890037,-1.29109,-1.8153896,1.0618708,0.52311254,-0.8382085,-1.621653,0.08810363,0.2581279,-1.7935437,0.41367176,1.8672233,0.7279898,0.6194708,1.4862806
animal,-1.7732288,1.4869946,-1.6570147,-0.014793903,-0.37869972,0.9465639,-1.5727065,0.7933694,0.39996886,-1.1335539,-0.66761994,-0.96268636,0.5783786,0.44748366,-0.061783303,-2.0450988,0.100810856,-0.4964376,-1.6611469,-1.2070602,-0.8447946,1.1667778,-1.3112789,0.070044346,-0.21162601,0.34641817,0.8211556,-0.573681,-0.1839007,0.29335645,2.131478,1.5309063
antibiotic,0.73313445,0.23745196,0.0018736706,-1.5742083,-0.6197854,0.100200854,-0.49224567,-0.6785205,0.73094404,-1.1057664,1.206727,-1.19816,-0.39174414,1.6466641,2.197021,-0.5735418,1.6923381,1.0894253,-0.54146695,0.13123596,0.044160426,1.6321998,-0.9710246,-0.6546868,-1.1463336,-2.2224946,0.036570635,-1.5152428,0.66323227,-1.1015286,-0.7940732,2.0171134
archaeon,-1.4390692,1.6653651,-1.6147081,0.43333828,-1.76608,0.540458,-1.0051044,1.4846933,0.27799115,-0.4482902,0.3102726,0.3031678,0.118897885,1.5076962,0.1383224,-1.6005523,-0.46390796,0.07907298,-1.4186546,-1.2512659,-1.1098763,1.2909688,-0.4695566,1.0666894,-0.9849474,0.6063757,0.9847817,-0.11281356,0.6015215,-0.20777561,2.266165,2.3683062
bacterium,-1.5916927,0.57953316,-1.6441426,0.10034662,0.3420226,-0.22096096,-0.75149417,1.1361027,-0.3527071,-0.7103478,-0.40027565,0.78599256,-0.36581007,1.7558036,0.12489403,-1.1604762,1.2874302,-0.6269436,-0.41217187,-0.23092714,-1.2254193,1.3714519,-0.9413679,1.6459228,-1.3305081,-0.4565765,1.1224,-0.7503729,0.50557715,0.022969134,1.688421,2.179363
behavior,-0.97413063,-0.48809505,0.7489206,0.6072966,0.6413881,-1.2001665,-0.28878528,-1.4936291,-0.6892422,-1.0125622,-0.0511093,-0.029520163,-2.4763787,-0.35542107,1.462559,-2.0234902,-0.5060869,-1.7153379,-0.93275195,-1.7772031,0.75205296,1.5833145,-1.1748203,0.5329675,-0.07885598,0.89097667,2.3977025,0.9140064,1.0214318,-0.37560883,0.5278539,1.7051501
biologic_function,0.82168245,-0.28326753,-0.29813358,1.1796986,0.45060632,-0.75060874,-1.7708677,-0.0083254315,-0.9373217,0.7605456,-0.60421443,1.0228567,-0.36114398,-0.5421304,1.304356,-1.5570402,0.08463002,0.92943734,-1.246147,-0.18370287,-1.7315129,0.3321131,-0.59203357,0.030634847,-0.19926132,0.7297799,1.0819361,0.7787341,-1.2100165,-0.4713397,-0.17540964,1.3623884
biologically_active_substance,-0.067553475,-0.288471,0.7125687,-0.36013728,0.4072038,0.42486826,0.22632952,-0.22272947,-0.2919155,-0.7631554,0.291804,-0.37213013,-0.35658583,1.1378891,1.126471,-1.1366445,1.1494161,1.8084935,-0.22739427,-0.09706859,0.5772656,1.6042105,-0.8899049,-1.6515452,-1.2070762,0.1536401,0.0047219107,-1.0709854,1.3646878,-0.8662739,-0.9989023,1.7501863
biomedical_occupation_or_discipline,0.29227236,1.1733066,-1.2176114,0.451816,-0.93549967,0.11517873,-1.120254,0.30148456,-1.1552519,-0.96601665,0.60025567,-0.89263827,1.4537293,0.61925334,-0.7079873,-1.4507135,1.0993552,-0.17140979,0.47887874,-1.5761405,0.16335435,-0.18202403,-1.0039773,-1.2372264,-1.7160183,-0.5489838,-0.6932776,0.26179972,0.45870477,0.25040847,0.3572842,1.29562
biomedical_or_dental_material,-0.19755965,-0.37504244,0.4441466,0.061487276,-0.9924188,0.3057044,-1.4471706,-0.6869221,-0.2646039,-0.93860096,-0.7997847,-0.50069106,-0.074714564,2.1123087,2.6894834,-1.1910094,0.7722332,1.0472515,-0.5237116,-0.663627,0.20994973,1.2078798,-2.2902145,-1.3919241,0.11714558,0.42440954,0.3489386,-0.04516979,0.93352187,-1.4187313,-1.2781631,1.8732636
bird,-1.3251948,1.2299237,-1.3902328,-0.6066072,-2.1017277,1.0616765,-0.7512882,1.5832013,0.5777761,1.0437572,-0.14171162,-0.0424539,1.4953958,1.1047764,-0.24695273,-1.1380867,0.09920168,0.39300612,-1.5998889,-0.19553024,-0.6761458,1.029795,-1.4470204,0.62828285,-0.6579046,0.6496222,0.60502404,-0.34617853,-0.16618498,0.6799223,2.3184278,2.1998878
body_location_or_region,0.9785294,-0.13120568,-1.2030951,0.06495684,-0.5765724,-0.28401676,-0.38102645,1.2995577,-0.4531443,0.69485104,-1.5502651,0.02576293,-0.24845283,0.7407493,0.6387876,-0.70302504,0.2930172,-0.21278253,-0.43822634,-1.4171464,1.2133074,1.803443,-0.2008702,0.6345531,-1.2674118,0.9823049,-0.023783933,1.4176795,0.1304674,1.4114116,-0.32819337,2.1194367
body_part_organ_or_organ_component,-1.1149787,-0.5499035,-0.17434616,0.117315456,-1.7952275,0.7756844,-0.6054929,1.6646825,0.6604173,-0.42150187,-2.038561,-0.48369923,0.73062086,0.8325353,0.7912321,-1.0565507,-0.9976216,0.8113734,-1.1887679,-0.7612347,1.1685222,0.4072177,-1.4345633,0.11387932,-2.2822466,-1.3360958,-0.3890031,0.7079254,0.6567496,1.767483,1.1756828,1.5109751
body_space_or_junction,0.989834,0.33128527,-0.20344035,0.42485812,-0.22338042,-0.16317348,-0.9536012,1.9002846,-0.5829808,0.2057399,-1.9425448,-0.13823116,0.7217916,0.6470926,0.22339667,-0.87602866,0.116267376,-0.9551104,-0.91954505,-1.3669587,1.2106596,1.1806827,-1.0089055,0.889227,-0.21345583,1.3083233,-0.16979793,0.8999809,-0.69094193,1.5159042,0.048161667,2.0603802
body_substance,-0.5793756,0.7405828,-0.705019,-0.9199369,-2.392387,-0.753186,0.17125115,1.5870855,-0.5830628,0.23564614,-0.94331986,1.5604507,-0.49996427,1.7566012,1.167665,-1.5043021,1.2858186,2.0787742,-1.1181388,0.8532167,0.82110786,2.0065517,-0.537017,-1.4715445,-0.20720139,1.7908098,-0.99252933,-0.24285734,-0.13631326,-0.722297,0.01069141,2.5348227
body_system,0.41150773,1.2340806,-1.4281687,-0.32935938,-0.24193288,-0.22760001,-1.5516905,0.43007565,-0.24581322,-1.3483268,0.67285055,0.040563636,0.0059961556,0.9110228,1.3862581,-1.6376613,0.23361361,-0.5681469,-0.33745039,-1.7239273,1.8895994,1.9452533,-0.3770415,1.2861669,-0.6792835,1.4900032,0.2504679,0.918958,-0.055527307,1.022811,-0.6039104,2.0827396
