,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
brazil,-0.8157141,0.8070971,0.26892546,-1.4982481,-0.6828503,-1.3340659,1.5475202,-0.69977957,-0.7742189,-0.20074385,0.066078715,0.01631923,0.90391904,0.4467003,0.77590495,-0.36213574,1.8225864,0.894218,-1.0172327,-0.82367986,0.5201416,0.21937361,1.3856614,2.048097,-0.7402563,-1.1454881,1.3862555,-1.5861267,-1.3084829,0.30447897,-1.0156419,0.5034226
burma,-0.5836054,1.5746052,0.35215503,-0.4052122,0.2399114,-1.6287469,0.30211672,-1.5248668,-0.31921223,-0.47979358,-0.026719242,-0.79721546,0.59901637,-0.23897189,-0.47951448,-1.0273956,-0.42435887,-0.16732596,-0.72733516,-1.1351901,0.22810046,-0.638782,0.5156419,1.3162148,0.9705362,-1.8026657,-0.3617261,1.0575475,-0.5197288,0.44977626,0.75035274,1.6774654
china,0.32420155,-0.9810113,0.768709,-0.65267175,-0.38122436,-1.4017973,2.311979,0.9182904,-1.6437103,1.289949,0.060261853,1.238841,0.6864822,0.37893972,0.066163056,0.12897936,-0.21242924,-0.63243395,-0.670195,0.14023003,0.9289709,0.73578805,1.9035641,0.72612023,0.9353094,-0.7506098,0.86472076,1.6816835,1.8457689,-0.53681475,1.1271996,0.047516324
cuba,-0.42083475,1.4935045,0.33733994,0.016564434,0.09413223,-1.5398484,-0.68229187,-0.05706547,-1.1971679,-0.70143324,0.8971826,-1.183482,0.3426549,1.1714495,-0.18906602,0.47825342,-1.1720546,-0.7021778,-2.220177,0.11604291,2.6126869,-1.8311311,1.5441885,1.4112982,2.1309118,-1.5293914,1.1617376,-0.18837948,1.5082015,0.7840241,-0.3500035,0.23783933
egypt,-0.69108415,-0.534021,0.8513292,-0.096535765,-0.36412176,-0.81810385,0.2752884,0.5461566,-0.04856126,-1.9739021,0.20277442,0.15051545,0.28913888,-0.07949485,0.6084217,-0.20643139,0.15112391,-0.5154195,0.12261318,-0.10604092,2.0686681,-0.36765444,1.1744996,2.8439412,-0.5925368,-0.06520806,-0.53206,0.51414424,-0.40125638,1.2416477,2.0950415,1.6195127
india,-0.8274024,1.6841862,1.8978236,-1.1644092,-2.030672,-1.0960809,0.3098667,0.8055447,-2.269356,0.5445536,0.03234445,2.565327,-2.1482196,-2.1405327,1.3165698,-0.16304041,-0.5928463,0.7653067,0.9211773,-0.8031832,0.24723876,-0.7985858,1.1792074,0.08094227,0.6926829,-0.65355587,-0.22835492,-0.5173658,-0.46970615,0.12485674,0.12397294,1.8583235
indonesia,-0.48667204,1.4940174,-0.43141896,0.2023866,-1.10236,-0.06734079,-0.024740133,-0.6905247,-0.57069707,-0.3696269,2.4015076,-0.15811507,0.5590415,0.5771125,-0.27864343,-0.6772758,-0.056589738,-0.8972369,1.123763,-0.3761883,0.55715954,1.0952369,-0.12925802,0.7986877,1.0715847,-1.737735,-0.45244262,2.0973141,-1.2715952,-0.026804116,-0.36092994,0.9912396
israel,0.06648954,0.23761474,1.0714737,-0.12771976,0.67198557,-1.7507616,0.7029287,0.9046392,-0.72949976,-0.86243635,-0.40965903,-0.105507754,0.85176855,1.593702,1.4809972,-0.5782606,1.4257823,-1.070992,1.1123317,-0.06641433,-1.4398563,-0.3340178,0.36987287,1.7539015,0.7987243,-1.4653537,-0.36025777,-0.9836736,0.3850803,0.4706835,0.47033426,1.622912
jordan,-3.1605139,0.8883204,0.6123229,1.1629694,0.7140947,-1.6664367,0.7351752,-0.54080784,-1.1563394,-0.4776968,-0.018452313,-0.42911166,1.5742173,-2.036809,-2.2462883,-0.76834345,-0.6721508,-0.521669,-0.27110267,-0.23495834,2.2605002,0.22284256,1.1550461,0.48232248,1.4756106,-1.2209325,-1.2900176,-0.274627,-0.7989684,-0.31884098,-1.3455951,0.8461837
netherlands,-1.2530011,-0.1887278,-1.581027,0.44413713,-1.1001976,-0.7193167,0.1993407,-0.54242396,-1.688987,-0.64588344,-0.8999589,0.28924254,0.20662,-0.59280246,1.3400573,-0.0652614,1.0814863,1.01326,0.60061496,-0.96649396,-0.22038706,1.5587983,2.0133805,1.1167198,0.1537131,-0.5109488,0.876645,-1.0467469,-1.2286896,-0.4612463,0.14460436,0.19020416
poland,0.16879687,0.6345762,1.1349691,0.70820564,-0.1823502,-0.33382335,-0.57728463,-0.79197955,-1.9684688,0.22830991,-0.77970487,-0.48588127,0.48924375,-0.39544016,1.1256536,-0.51182884,-1.6596824,-0.6953955,-0.0015362548,-0.7674337,0.6434131,1.2030557,1.7819794,1.3317041,-0.21947381,-1.6074799,1.5375872,0.16612238,0.602668,1.5730711,0.00052447384,-0.62697774
uk,-0.9308666,0.63047,-0.016634636,1.4252639,-1.4309818,0.3927271,1.1198211,0.1856,0.4952221,-1.1577535,0.028060563,0.6211646,-0.13641642,-0.33473408,1.3288302,0.80042624,0.72974277,0.633909,-0.7763201,-0.942438,-0.5886374,-0.9438931,1.0660738,0.82090443,0.28434157,-1.7070143,0.9938963,-0.8102525,-0.5996934,-1.1503162,0.00026210852,-1.2273573
usa,-0.7622686,-0.005520558,-1.0898626,-1.6712831,0.19047941,-0.5150982,-0.9350748,1.90676,0.05037898,1.849066,0.061950363,0.4844806,1.6609739,-0.8640517,0.606068,-3.6686797,1.373133,1.3347591,-0.9475829,1.0417814,-0.22915798,-0.38962132,0.26885068,0.115266524,0.35822058,-0.5503969,1.296862,-1.0268633,0.1805712,-0.10609551,1.4878622,-0.9999803
ussr,-1.6940323,1.7014132,-0.43657365,-0.29271162,0.15583906,0.33972633,1.6678666,-0.33771837,0.16544178,0.36217943,-1.0421673,0.37832376,0.5938969,0.08544004,0.049481567,-0.3133098,-1.0740584,-1.3065393,0.79596186,-1.3033874,1.0618099,0.04465358,0.7527742,0.73487633,1.6860672,-0.3505797,1.4408998,-0.47430575,0.705493,1.780401,0.7101764,0.8407865
