,entity
0,immunologic_factor
1,classification
2,congenital_abnormality
3,laboratory_or_test_result
4,group
5,cell_function
6,food
7,idea_or_concept
8,laboratory_procedure
9,neoplastic_process
10,alga
11,human
12,sign_or_symptom
13,molecular_sequence
14,mental_process
15,daily_or_recreational_activity
16,carbohydrate
17,antibiotic
18,geographic_area
19,fungus
20,organism_function
21,pathologic_function
22,clinical_attribute
23,virus
24,therapeutic_or_preventive_procedure
25,physiologic_function
26,receptor
27,carbohydrate_sequence
28,body_system
29,patient_or_disabled_group
30,injury_or_poisoning
31,individual_behavior
32,age_group
33,vertebrate
34,steroid
35,human_caused_phenomenon_or_process
36,body_space_or_junction
37,nucleotide_sequence
38,acquired_abnormality
39,biomedical_or_dental_material
40,bird
41,invertebrate
42,biologic_function
43,experimental_model_of_disease
44,organ_or_tissue_function
45,cell_component
46,plant
47,cell
48,organophosphorus_compound
49,biologically_active_substance
50,occupation_or_discipline
51,professional_society
52,self_help_or_relief_organization
53,conceptual_entity
54,research_device
55,organism_attribute
56,amino_acid_sequence
57,chemical
58,organism
59,anatomical_structure
60,rickettsia_or_chlamydia
61,body_location_or_region
62,temporal_concept
63,population_group
64,anatomical_abnormality
65,hazardous_or_poisonous_substance
66,organic_chemical
67,behavior
68,embryonic_structure
69,regulation_or_law
70,body_substance
71,genetic_function
72,hormone
73,fish
74,mental_or_behavioral_dysfunction
75,qualitative_concept
76,machine_activity
77,fully_formed_anatomical_structure
78,natural_phenomenon_or_process
79,activity
80,body_part_organ_or_organ_component
81,pharmacologic_substance
82,eicosanoid
83,enzyme
84,vitamin
85,archaeon
86,chemical_viewed_structurally
87,neuroreactive_substance_or_biogenic_amine
88,inorganic_chemical
89,group_attribute
90,research_activity
91,diagnostic_procedure
92,governmental_or_regulatory_activity
93,molecular_biology_research_technique
94,nucleic_acid_nucleoside_or_nucleotide
95,health_care_activity
96,bacterium
97,amino_acid_peptide_or_protein
98,environmental_effect_of_humans
99,mammal
100,family_group
101,occupational_activity
102,tissue
103,disease_or_syndrome
104,gene_or_genome
105,finding
106,event
107,health_care_related_organization
108,lipid
109,chemical_viewed_functionally
110,educational_activity
111,biomedical_occupation_or_discipline
112,manufactured_object
113,element_ion_or_isotope
114,clinical_drug
115,medical_device
116,reptile
117,drug_delivery_device
118,molecular_function
119,spatial_concept
120,animal
121,substance
122,intellectual_product
123,professional_or_occupational_group
124,cell_or_molecular_dysfunction
125,organization
126,phenomenon_or_process
127,indicator_reagent_or_diagnostic_aid
128,physical_object
129,quantitative_concept
130,entity
131,language
132,social_behavior
133,amphibian
134,functional_concept
