,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
acquired_abnormality,-0.002393926,-0.566466,-1.5770909,-1.2119427,0.75269085,0.4092952,1.3250622,1.0151676,-1.0244213,-0.7108871,0.5704005,1.537976,-0.4158595,0.013275009,0.045906972,0.013209908,0.52878606,0.6640807,0.2999131,-0.9094431,-0.4893956,1.4374506,-1.2468224,0.09940294,0.96698534,0.26103485,-0.56538963,-0.34252608,-1.0672455,-0.5074503,0.22592403,0.30700186
activity,-0.0058133397,1.0197458,0.27349925,-0.47722512,-0.12855975,-0.4333323,0.8914273,1.779636,-0.37635934,1.0672718,-1.6407918,-0.7688542,-2.1081545,-1.0341148,-3.4843721,-1.6588566,0.7121076,2.0281396,-0.027742632,-1.6499814,1.0361906,0.18629692,-0.26357353,-0.7068673,-0.22194292,-0.03828849,-0.2897111,0.2198861,-1.5921358,-2.1612031,-0.62556267,0.2408075
age_group,0.33605906,-1.0146376,-0.23534128,0.59450716,-0.14556266,1.4991206,1.3553919,1.8821508,-0.63262826,-0.1322217,-0.33123228,-1.7082163,-1.593683,0.95400995,0.6885081,-1.2418271,0.3446672,1.1906201,-0.8060832,-0.7832408,-0.52656996,1.4512582,0.026457744,-0.5153361,1.1053079,-1.5018134,0.53451633,-1.1081848,-1.6003313,-1.0737816,0.15867499,-0.044434376
alga,-0.7255682,0.39731205,0.6149157,-0.9721743,0.73989344,0.3861738,1.416793,0.39000314,0.65993625,0.53943527,0.033173457,0.84952235,-2.1521945,0.7548431,-0.5507853,-0.6117436,-0.19005431,1.8677882,0.23920721,-0.9826759,1.3559979,1.5547752,1.3344202,-0.55986166,0.32118478,-2.1604567,0.4780079,0.22317488,-1.6736926,0.56812733,0.10873495,-0.23368572
amino_acid_peptide_or_protein,-0.03811568,1.04004,-0.42872983,2.1263602,1.4567201,-0.28018862,1.6450064,1.0431564,0.20733866,1.3678596,0.15478174,-0.16935812,0.48244062,0.181605,-1.1731237,-2.121958,-1.2386504,2.2007458,-0.48938745,-2.0331664,1.4319329,1.00613,-1.2218916,0.6953737,1.3053982,0.063872844,-0.8205094,-0.7740821,-0.88338226,-0.7161572,-0.53432494,-0.26476774
amino_acid_sequence,-0.54122895,-0.09859118,0.12866625,-1.5044041,0.2800522,0.03424956,0.08944604,1.5019556,-1.1036382,-0.33185136,0.96613514,0.34207553,0.020196082,-0.023987241,-1.1199354,-1.141132,0.59884614,1.8995831,-2.0390277,-1.7610115,0.32154515,1.2383126,-0.37577266,0.044972327,0.29781884,-0.75364727,0.9871233,0.45152467,-1.3127539,1.3094549,-1.6025428,-0.06424302
amphibian,0.16691849,-0.029177062,0.4872781,-1.7208853,0.31146324,-0.30363715,1.4092877,0.8458873,-0.14380766,1.3427864,0.5480438,1.0021697,-1.4205924,0.76289666,-0.892497,-0.76491785,-0.66328907,1.9165407,0.097479954,-1.2282265,1.579555,1.15465,0.27082685,-0.18777238,0.41249898,-2.196622,0.9367032,-1.1901919,-1.6821144,0.96338373,1.0739728,0.5371374
anatomical_abnormality,-0.11668603,-1.0649643,-1.4089024,-1.5076262,1.3070102,0.38028115,1.2936218,1.0148443,-1.4074696,-1.2420928,0.5831844,1.5958039,-0.8342308,1.2032459,-0.23164685,-0.0017167976,0.27613482,0.531475,0.19306515,-0.9916291,-0.6480924,1.8252184,-0.7367433,0.18090203,0.14120659,0.3135439,-1.0609806,0.15706007,-0.9909375,0.07010098,-1.77095,0.3119414
anatomical_structure,-0.10941621,-0.031480625,-1.0584486,-2.3707755,0.8631142,-0.07956629,0.67707497,1.2648362,-0.89973634,0.21674874,0.11231473,0.37965173,-0.21825829,1.5337538,-0.6821232,-1.3608156,0.17216901,1.4389497,0.0025389553,-0.9488386,-0.53425056,0.8690572,0.34330976,0.35195923,-0.71472615,0.95431036,0.8483965,-0.35289842,-1.8920227,-0.026365848,-1.0976433,1.7193022
animal,-0.8873756,-0.23591381,0.65990496,-1.612822,0.38917655,-2.135881,0.906555,0.18709804,-0.2259242,1.7545129,-0.098752365,0.21714248,-0.9806059,0.74736273,-0.82829106,-0.11736531,-0.8573281,2.0588536,0.36920887,-0.7407809,1.7044193,0.73543364,0.6327208,0.64165974,0.09732695,-1.7592719,-0.2432204,-1.0185453,-1.329526,-0.8204854,0.4114331,-0.68886656
