,EpochLoss
0,5.2740122477213545
1,2.239634116490682
2,0.46779407064119977
3,0.08472662419080734
4,0.10525301843881607
5,0.11079404751459758
6,0.10070846229791641
7,0.09478677312533061
8,0.08947437753280003
9,0.0714459444085757
10,0.054237108677625656
11,0.03575654452045759
12,0.021561847999691963
13,0.012143032625317574
14,0.004679516889154911
15,0.0029067242673287788
16,0.001845212032397588
17,0.0010269135042714577
18,0.0005966620519757271
19,0.0003677280522727718
20,0.00023203401845724633
21,0.00016653695881056288
22,0.00012968097386571267
23,0.0001083845054381527
24,9.144413585696991e-05
25,7.858333265176043e-05
26,6.845724177158748e-05
27,5.95415331190452e-05
28,5.275570341230681e-05
29,4.791062140914922e-05
30,4.4751578874032326e-05
31,4.195648095143648e-05
32,3.8606979311831914e-05
33,3.593389677310673e-05
34,3.422726998299671e-05
35,3.23215075089441e-05
36,3.1077815341025904e-05
37,2.9344782888074405e-05
38,2.7900339773623273e-05
39,2.6951854427655537e-05
40,2.6221414979469653e-05
41,2.5103150013213355e-05
42,2.4181295278443333e-05
43,2.3621198730931308e-05
44,2.2645524950348772e-05
45,2.177062378905248e-05
46,2.1287365598254837e-05
47,2.0734551071655005e-05
48,2.0320164670314018e-05
49,1.964417788258288e-05
50,1.9169904286779154e-05
51,1.8119312395962577e-05
52,1.7895168033040438e-05
53,1.7561338609084487e-05
54,1.6834411326271947e-05
55,1.6418704944953788e-05
56,1.6199969953352895e-05
57,1.6111087764632732e-05
58,1.5435877988541808e-05
59,1.5094495817417434e-05
60,1.459000880762081e-05
61,1.4429763723455835e-05
62,1.4186881344357971e-05
63,1.37127905569893e-05
64,1.3550781053102886e-05
65,1.3186856146300366e-05
66,1.2933659187789695e-05
67,1.3044021822376331e-05
68,1.2316106828317666e-05
69,1.2205436784521831e-05
70,1.1842030896029124e-05
71,1.175384083277701e-05
72,1.1515031474118587e-05
73,1.1398380289998991e-05
74,1.1101605196017772e-05
75,1.072081674161988e-05
76,1.0633981219143607e-05
77,1.0388049001145797e-05
78,1.0281333137148371e-05
79,1.0152390132134315e-05
80,9.894627813385645e-06
81,9.755914713120243e-06
82,9.598790408441952e-06
83,9.435380889044609e-06
84,9.278322674314646e-06
85,9.261260856874287e-06
86,8.918880666897167e-06
87,8.849739667008786e-06
88,8.731772444055727e-06
89,8.548262182254499e-06
90,8.400404415927673e-06
91,8.342159162566531e-06
92,8.175227776519023e-06
93,8.046160777060626e-06
94,7.869235408482686e-06
95,7.800237654009834e-06
96,7.6153402612059535e-06
97,7.552252858052573e-06
98,7.4377062446728814e-06
99,7.383496570885957e-06
100,7.26681810192531e-06
101,7.233205299902086e-06
102,7.113834120294389e-06
103,7.012237498808342e-06
104,6.915198810020229e-06
105,6.792293030836542e-06
106,6.718271985543349e-06
107,6.544533486400421e-06
108,6.521857964495818e-06
109,6.446176030294737e-06
110,6.3315957656110795e-06
111,6.223269792826613e-06
112,6.275655020241781e-06
113,6.16064729304829e-06
114,6.0236961871851236e-06
115,5.985765559065233e-06
116,5.8903556237055454e-06
117,5.8211900674602175e-06
118,5.630719594288773e-06
119,5.66455491934903e-06
120,5.6160335285918945e-06
121,5.556600323567788e-06
122,5.492520964859675e-06
123,5.435876725338555e-06
124,5.327375977988898e-06
125,5.208298716752324e-06
126,5.207430452477031e-06
127,5.16088054306844e-06
128,5.071305774132877e-06
129,5.029859948990634e-06
130,4.9806753850134555e-06
131,4.854698393804331e-06
132,4.904261307577447e-06
133,4.808238221206314e-06
134,4.711352479110549e-06
135,4.681186510424595e-06
136,4.630261325170674e-06
137,4.581607754516881e-06
138,4.554702172754332e-06
139,4.477076496793113e-06
140,4.477282042595713e-06
141,4.454576204201051e-06
142,4.339534219373793e-06
143,4.360705588624114e-06
144,4.270751560397912e-06
145,4.234186993320084e-06
146,4.141826290530541e-06
147,4.196748553416303e-06
148,4.157766246256263e-06
149,4.07465995522216e-06
150,4.017780308155731e-06
151,3.940961505577434e-06
152,3.928407295461511e-06
153,3.905930194984346e-06
154,3.8426797649056725e-06
155,3.820841281291602e-06
156,3.782555268116994e-06
157,3.760063236768474e-06
158,3.716437049661181e-06
159,3.6322044252301566e-06
160,3.6467649806581903e-06
161,3.6453476089567025e-06
162,3.5696425584319513e-06
163,3.5708502916046805e-06
164,3.503335695616746e-06
165,3.4582012631290127e-06
166,3.4763970688800327e-06
167,3.410203059199072e-06
168,3.382222833655154e-06
169,3.35072589526438e-06
170,3.3273425591081227e-06
171,3.2929756343946792e-06
172,3.277911067319413e-06
173,3.207756511377132e-06
174,3.2225564912854074e-06
175,3.180720038168753e-06
176,3.157619479073522e-06
177,3.1109519416835005e-06
178,3.092014139838284e-06
179,3.0353197265261165e-06
180,3.0665275213929513e-06
181,3.0343112484843004e-06
182,2.9620946406794246e-06
183,2.9694482085081595e-06
184,2.916142648246023e-06
185,2.946544024477286e-06
186,2.896768592108856e-06
187,2.856572640060525e-06
188,2.808870400864786e-06
189,2.8175668376206886e-06
190,2.7971361002225117e-06
191,2.8258404351314916e-06
192,2.737439444899792e-06
193,2.7439214136393275e-06
194,2.7242728416846753e-06
195,2.6975030020063664e-06
196,2.6592697395244613e-06
197,2.652388426819622e-06
198,2.615513039927464e-06
199,2.6267092986624143e-06
