,entity
0,anatomical_abnormality
1,family_group
2,biologic_function
3,molecular_function
4,laboratory_procedure
5,organophosphorus_compound
6,neuroreactive_substance_or_biogenic_amine
7,acquired_abnormality
8,embryonic_structure
9,qualitative_concept
10,physiologic_function
11,gene_or_genome
12,congenital_abnormality
13,indicator_reagent_or_diagnostic_aid
14,professional_or_occupational_group
15,biologically_active_substance
16,organic_chemical
17,organ_or_tissue_function
18,disease_or_syndrome
19,amphibian
20,medical_device
21,cell_or_molecular_dysfunction
22,mental_or_behavioral_dysfunction
23,clinical_attribute
24,sign_or_symptom
25,research_activity
26,rickettsia_or_chlamydia
27,mental_process
28,laboratory_or_test_result
29,pathologic_function
30,alga
31,social_behavior
32,receptor
33,self_help_or_relief_organization
34,hazardous_or_poisonous_substance
35,body_space_or_junction
36,nucleic_acid_nucleoside_or_nucleotide
37,inorganic_chemical
38,natural_phenomenon_or_process
39,cell_component
40,immunologic_factor
41,pharmacologic_substance
42,carbohydrate
43,hormone
44,organism_attribute
45,organism
46,neoplastic_process
47,regulation_or_law
48,chemical_viewed_structurally
49,enzyme
50,injury_or_poisoning
51,tissue
52,cell
53,population_group
54,manufactured_object
55,organism_function
56,virus
57,bacterium
58,antibiotic
59,fully_formed_anatomical_structure
60,behavior
61,human
62,clinical_drug
63,eicosanoid
64,age_group
65,diagnostic_procedure
66,cell_function
67,molecular_biology_research_technique
68,steroid
69,fungus
70,finding
71,individual_behavior
72,drug_delivery_device
73,genetic_function
74,mammal
75,quantitative_concept
76,amino_acid_peptide_or_protein
77,food
78,vitamin
79,temporal_concept
80,professional_society
81,body_location_or_region
82,geographic_area
83,invertebrate
84,therapeutic_or_preventive_procedure
85,health_care_activity
86,animal
87,phenomenon_or_process
88,lipid
89,group_attribute
90,bird
91,conceptual_entity
92,organization
93,element_ion_or_isotope
94,experimental_model_of_disease
95,chemical
96,occupational_activity
97,research_device
98,body_part_organ_or_organ_component
99,vertebrate
100,chemical_viewed_functionally
101,educational_activity
102,patient_or_disabled_group
103,governmental_or_regulatory_activity
104,environmental_effect_of_humans
105,activity
106,substance
107,reptile
108,human_caused_phenomenon_or_process
109,body_substance
110,group
111,biomedical_or_dental_material
112,occupation_or_discipline
113,daily_or_recreational_activity
114,plant
115,anatomical_structure
116,health_care_related_organization
117,body_system
118,language
119,nucleotide_sequence
120,fish
121,spatial_concept
122,classification
123,molecular_sequence
124,machine_activity
125,amino_acid_sequence
126,physical_object
127,archaeon
128,functional_concept
129,biomedical_occupation_or_discipline
130,intellectual_product
131,entity
132,event
133,carbohydrate_sequence
134,idea_or_concept
