,entity
0,organophosphorus_compound
1,therapeutic_or_preventive_procedure
2,age_group
3,substance
4,cell_function
5,carbohydrate
6,organ_or_tissue_function
7,biologic_function
8,pathologic_function
9,activity
10,cell_component
11,enzyme
12,lipid
13,reptile
14,neuroreactive_substance_or_biogenic_amine
15,experimental_model_of_disease
16,antibiotic
17,professional_or_occupational_group
18,qualitative_concept
19,sign_or_symptom
20,research_activity
21,laboratory_or_test_result
22,daily_or_recreational_activity
23,tissue
24,body_part_organ_or_organ_component
25,organic_chemical
26,disease_or_syndrome
27,organism_function
28,receptor
29,chemical_viewed_structurally
30,finding
31,embryonic_structure
32,family_group
33,natural_phenomenon_or_process
34,anatomical_abnormality
35,mental_process
36,cell_or_molecular_dysfunction
37,virus
38,clinical_attribute
39,conceptual_entity
40,patient_or_disabled_group
41,molecular_biology_research_technique
42,molecular_function
43,genetic_function
44,fully_formed_anatomical_structure
45,cell
46,immunologic_factor
47,amino_acid_peptide_or_protein
48,chemical_viewed_functionally
49,social_behavior
50,group
51,individual_behavior
52,inorganic_chemical
53,physical_object
54,physiologic_function
55,biomedical_or_dental_material
56,rickettsia_or_chlamydia
57,regulation_or_law
58,amphibian
59,organism_attribute
60,laboratory_procedure
61,diagnostic_procedure
62,acquired_abnormality
63,pharmacologic_substance
64,medical_device
65,nucleic_acid_nucleoside_or_nucleotide
66,mental_or_behavioral_dysfunction
67,vitamin
68,body_substance
69,occupation_or_discipline
70,food
71,steroid
72,neoplastic_process
73,injury_or_poisoning
74,fungus
75,human
76,hormone
77,hazardous_or_poisonous_substance
78,bacterium
79,invertebrate
80,idea_or_concept
81,organization
82,congenital_abnormality
83,plant
84,population_group
85,health_care_activity
86,anatomical_structure
87,governmental_or_regulatory_activity
88,organism
89,health_care_related_organization
90,body_system
91,indicator_reagent_or_diagnostic_aid
92,drug_delivery_device
93,mammal
94,biologically_active_substance
95,gene_or_genome
96,manufactured_object
97,element_ion_or_isotope
98,phenomenon_or_process
99,geographic_area
100,body_location_or_region
101,clinical_drug
102,body_space_or_junction
103,alga
104,vertebrate
105,professional_society
106,self_help_or_relief_organization
107,research_device
108,quantitative_concept
109,behavior
110,nucleotide_sequence
111,fish
112,group_attribute
113,human_caused_phenomenon_or_process
114,bird
115,carbohydrate_sequence
116,spatial_concept
117,entity
118,classification
119,environmental_effect_of_humans
120,language
121,molecular_sequence
122,animal
123,educational_activity
124,eicosanoid
125,functional_concept
126,occupational_activity
127,temporal_concept
128,machine_activity
129,archaeon
130,intellectual_product
131,amino_acid_sequence
132,chemical
133,event
134,biomedical_occupation_or_discipline
