,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
acquired_abnormality,0.25228015,1.5727533,-0.6462886,-0.1470488,-0.31393686,-0.90510315,-1.0030665,0.8045929,0.97366446,0.7703573,-1.2098087,-0.41692638,-0.29442057,1.0177159,-0.3108776,1.1269753,0.83698785,0.18790205,-0.17887083,-0.4807263,-0.40556654,-1.175901,-0.53977275,-0.7046512,0.08419894,0.09548562,-0.25699797,0.45059794,-0.8194246,1.1687894,0.90413547,0.08739724
activity,-1.5299267,0.2987084,-2.263072,0.24213566,0.79693276,-0.38526347,0.1407042,0.4769841,1.582476,0.9513172,0.14569443,-2.2626386,-1.5314566,0.54061925,-0.45208156,-0.42712954,0.6832145,1.719543,1.4694482,-0.5437234,-0.044861652,-1.022515,0.14447752,-0.23288895,1.2483888,0.2415896,-0.037862245,0.5410193,-0.959494,0.22924848,-0.6884347,-1.0372264
age_group,0.8327204,1.0984901,-1.3411838,-0.27036488,-0.24584949,-1.4070101,-0.36031348,-0.40933743,1.0528883,-0.49142373,-0.0955134,-0.39259475,0.29156765,0.016378343,-0.52298814,-0.14166135,-0.16422306,1.1270275,0.19135347,-0.6770654,-1.2073975,-0.8848608,0.34153032,0.16071601,0.06769928,0.06906033,0.19479369,-0.38314563,-0.81235826,0.42598662,0.7693544,-0.58567446
alga,-0.14368927,-0.13978097,-1.88207,0.07950395,1.6504889,-1.3817883,0.45388263,0.3377475,0.19118983,-0.4814707,-1.0628525,-0.32632637,-0.18843222,0.9309605,0.604479,-0.30252632,-0.9286052,1.2269033,0.38483718,-0.47729355,-0.6880859,-0.6895129,1.0195261,0.14714979,0.73404145,-0.20361063,-0.18048489,-0.1975905,-0.51205474,0.29897946,1.4759434,-0.5311121
amino_acid_peptide_or_protein,-0.50156826,0.87238026,-1.630583,-0.41477782,-0.7484032,-1.2292683,0.87643164,0.73666865,-0.004130543,-0.63699263,-0.73302245,-0.6131941,-0.67895555,0.48434502,-1.8511246,0.30159253,-0.5108986,1.7340629,-0.078796126,-0.6564159,-1.3268315,-1.5524846,0.5745493,0.41906664,0.74737126,1.991652,0.09251737,-0.6541152,0.66949964,0.84828275,0.23380217,0.17837234
amino_acid_sequence,0.20482299,0.6696167,-1.4554625,-0.5019399,-0.25884035,-1.3902488,-0.6914366,0.77651805,1.005507,0.8159186,0.03691915,-0.56849325,-0.5764141,1.1834989,-0.54072803,0.8687985,-0.9334116,0.9137654,-0.17806253,-0.83901596,-0.8518615,-1.0639155,0.4036533,0.65609616,1.0695397,0.7931547,-0.016002411,-0.260037,-0.21246324,0.6638884,-0.2231635,0.48181474
amphibian,0.56079507,0.73600346,-1.8886137,-0.26311448,2.0375319,-0.8435219,-0.0889972,-0.20812976,1.3396186,-0.6987818,0.069902755,0.76777476,0.15383996,1.4418873,0.1742187,0.7589027,-0.2267522,1.6407461,0.83003587,-0.77453107,-0.6422461,0.03447451,0.3489395,0.03926867,0.054200657,-0.22395894,-0.90867615,-0.72626334,-1.4149519,0.41973612,2.0050569,0.047011506
anatomical_abnormality,-0.60091,1.5095415,-1.1331803,-0.058668204,-0.31865162,-0.46336704,-1.3189169,0.6651281,0.8374699,1.741529,-0.69460195,0.14814764,-0.5422885,1.001274,-0.9902521,0.8594667,0.5305094,-0.012424851,0.15230045,-0.6292162,-0.46578982,-0.8380029,-0.8167209,-0.5935919,-0.78936994,0.2831398,-0.27912334,0.087340884,-0.34648272,1.2992656,0.3412138,-0.13553634
anatomical_structure,-0.845973,0.8759513,-2.29106,0.6169964,-0.4793271,-0.9688072,1.3943233,-0.4767385,1.4951991,1.2694279,-0.6738455,-0.65108705,-0.100245975,0.12539046,-0.026626874,-0.5162087,-0.34596214,1.3442308,1.0694507,-0.5779745,-1.1104677,-0.7498266,0.52913237,0.01715145,-0.67684245,0.9903754,-0.35010147,-0.59929943,-2.3050768,0.48535702,1.0842965,0.08156755
animal,-0.776884,0.42927986,-1.3833325,-0.18605947,0.99364644,-1.4273744,-0.12060289,0.3767399,1.13658,-0.19566399,-0.37597135,-1.3017184,0.79354537,0.69246167,0.4802622,0.43747982,-1.4660882,1.1133875,-0.0035459278,-0.29169393,-0.4083456,-0.7780185,0.72037286,0.3928697,-0.31022212,0.19222566,-0.643819,-0.86535496,-1.2407298,1.1317527,1.7585275,-0.10406411
