,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
brazil,1.1048326,-0.9204013,1.3870344,-1.2108208,0.64136136,-1.7657864,-0.21322276,2.2597826,-0.3289698,1.2502913,-0.807226,0.7671925,0.02394415,0.032839138,-0.7691022,2.1310878,1.1224467,-1.4030266,0.9788509,-0.9154313,-0.5394532,-0.47271144,0.14920369,-0.59304273,1.4634324,1.7686081,1.0530732,-0.66086286,-0.01215382,0.9355032,-0.5292708,1.7764306
burma,1.5118446,-0.98112786,1.7508382,-0.75862825,0.31395447,-0.30840334,1.6205666,0.6204379,0.36056614,0.70451933,0.7724672,0.48102793,0.789785,1.384695,-0.86447126,0.7969677,0.7968467,-1.7153809,0.5869579,-0.55095553,-0.64739645,-1.8182857,-0.8888915,-0.21897845,2.0195951,1.2190708,-0.12705015,0.59791654,-1.25217,0.10693217,-0.34623402,0.86470973
china,1.5993527,-1.459436,1.1260488,-0.056427773,-1.5561426,-0.17866617,1.3805535,0.4015976,-0.12739588,0.44648105,1.881169,-0.1810528,0.73949504,0.014332433,1.4313337,0.4141301,1.2947209,-1.471571,0.40337417,1.1370515,-1.6230083,0.12941377,-0.41802168,-0.268187,0.9187092,1.3680918,-0.08202424,0.85169005,-0.5921157,-0.7962349,-0.79328144,0.99822015
cuba,0.28014928,-0.1886111,1.1352775,-0.09221719,-0.6777488,-0.5677125,0.06328581,0.64434046,-1.186613,1.2817311,0.5247915,0.5789783,0.120140076,0.3113279,0.02429362,1.0609064,0.366242,-0.8754585,0.11640276,-0.23279256,-0.4752938,-0.5803207,-0.37724343,-0.4900204,0.43424267,0.8859337,-0.07984082,0.32481724,-0.74538195,0.8092296,-0.91271436,1.4118395
egypt,1.23589,-0.12810278,1.4510745,-0.5556765,0.104794264,-0.06081363,0.34327912,1.275781,0.22229476,0.7547273,0.58434445,0.44912973,0.43722486,0.06815717,-1.1040317,1.6688075,-0.68691,-1.3384231,0.29371807,-0.9046073,-0.67947084,-1.7823923,-1.0267421,-0.5984366,-0.62783533,1.73876,0.67517656,0.53113633,-0.932164,0.87032855,-1.8269396,2.0467577
india,0.34700122,-0.45079502,1.1708767,-0.8861327,-0.06527035,-0.9537881,0.33403215,1.6966206,-0.81707263,1.0372919,-0.56399006,0.42986804,1.0678903,-0.0041213324,1.0044923,2.0836072,-0.5132168,-1.3007712,-0.37402508,-0.72943217,-0.1761534,-0.26068312,-0.068321206,-0.44608763,-1.0626438,1.1438175,0.37585557,0.08060175,-0.41106528,1.2743113,-0.34572688,1.0366886
indonesia,0.3398385,-0.58191574,2.5007653,-0.9176621,-0.5884737,-1.3820541,0.34003943,1.8197657,-0.88364744,1.5832548,0.54463947,0.14366321,1.3970661,0.35756636,0.26752985,0.6209802,0.39018318,-0.008710075,0.35913244,-1.2037909,-0.572353,-0.63913155,-0.373034,0.8931209,1.7477896,0.8355026,0.15420891,1.2107077,-1.2281485,-0.10499756,-0.6729777,1.1135741
israel,1.0695088,-1.02628,0.34861675,-0.5237671,-0.44491607,0.3911898,1.2842715,2.1566153,0.26733494,0.96613014,-0.5457228,0.38824102,0.6710437,-0.28734878,-0.34172237,1.4217795,0.40122166,-0.81074446,0.42006543,-0.21135171,-0.43448898,-0.44217074,0.3797544,0.050875627,0.7130535,1.8544831,0.01874094,-0.034685176,-0.52267605,-1.0801266,-1.1470963,0.3668062
jordan,0.6028887,-2.0708241,1.4433849,-1.4354548,-0.92331547,-2.1284816,2.2887242,0.5338913,-2.6509886,0.95792675,1.783974,0.7804749,0.8128486,-0.40636057,1.0098015,-0.23629746,1.6689548,-3.3719954,-1.3373675,-0.7425703,-0.6741478,0.43044263,0.038683437,0.47143012,2.8532007,1.4658633,0.6664629,0.56458473,-1.2983105,2.3688307,0.71272033,0.97149634
netherlands,1.8018852,-0.3916,0.66982794,-0.123113,0.6757977,-0.057996593,1.4652921,1.4282227,0.30391985,0.1365139,-0.5786061,0.7582704,1.0081377,-0.22794203,0.7441963,2.3840597,0.22828253,-1.8030208,-0.20017107,-0.22363444,-0.56303316,0.73706794,0.3388764,-1.6006349,-0.10358663,0.1505416,0.7215109,-1.6534362,-0.74512696,0.31303346,0.31374145,0.9856843
poland,0.61219877,-1.1117713,1.1320944,0.18965846,-0.5284471,-0.3434398,0.784453,1.5809176,-0.4337161,2.1343265,1.0212494,-0.016491262,-0.19403622,0.91234875,-0.31658345,1.3071625,0.056366175,-0.5974838,-0.77985996,0.5562213,-0.46890977,-0.25254175,0.045249514,-1.0562752,0.39313716,0.8789851,-0.26355505,0.5264979,-1.222413,0.9612586,0.9718304,1.3258052
uk,-0.8858073,-0.60638183,-0.116671644,-0.41771358,0.10916042,0.18946648,0.47833732,2.2043736,-1.6169178,1.0467893,0.461822,1.0715036,-0.2110276,0.87818444,-0.23220278,0.112461545,0.80482167,0.6810812,-0.13353433,-1.1701458,-0.84977496,-0.43718433,-1.0191361,-1.4055202,0.4144581,0.2456268,0.72917724,-0.9175977,0.22560762,-0.58001834,-0.42971167,0.65382886
usa,0.67948216,-1.6174065,0.52244896,-0.11909294,-0.206726,-1.0788767,-0.42210773,0.93092537,1.072665,-0.75568855,-0.93953466,0.9930212,-0.39117545,-0.33678088,1.1780493,0.11930489,0.9921683,0.31674397,0.9284483,-0.59254116,0.01989888,0.16021924,-0.5331856,-0.56982046,0.14976491,-0.1733157,1.1892166,-1.8339951,-0.6062281,0.70957994,-0.7222041,0.9894427
ussr,0.66548884,0.25685573,1.2092717,0.6800167,-0.43047565,-0.71645886,0.8147771,0.58020115,-0.30735865,-0.096910655,0.7408568,0.34374684,0.27279463,-0.29375312,0.5080094,0.71009624,0.11136812,-0.99703425,0.37928027,1.1879399,-0.49747062,-1.533039,-0.3441131,-0.7797738,1.1007316,0.87811536,0.26527533,-0.20705707,0.12286068,0.73742044,0.6197175,-0.019000465
