,entity
0,molecular_function
1,temporal_concept
2,virus
3,self_help_or_relief_organization
4,therapeutic_or_preventive_procedure
5,laboratory_procedure
6,cell
7,biomedical_or_dental_material
8,lipid
9,population_group
10,research_activity
11,carbohydrate_sequence
12,disease_or_syndrome
13,hormone
14,experimental_model_of_disease
15,chemical_viewed_structurally
16,pharmacologic_substance
17,laboratory_or_test_result
18,clinical_drug
19,family_group
20,quantitative_concept
21,enzyme
22,anatomical_structure
23,body_location_or_region
24,diagnostic_procedure
25,organ_or_tissue_function
26,element_ion_or_isotope
27,mental_or_behavioral_dysfunction
28,cell_or_molecular_dysfunction
29,immunologic_factor
30,hazardous_or_poisonous_substance
31,social_behavior
32,carbohydrate
33,congenital_abnormality
34,genetic_function
35,food
36,vitamin
37,organism_function
38,pathologic_function
39,anatomical_abnormality
40,patient_or_disabled_group
41,finding
42,biologic_function
43,health_care_related_organization
44,neoplastic_process
45,acquired_abnormality
46,environmental_effect_of_humans
47,governmental_or_regulatory_activity
48,gene_or_genome
49,reptile
50,eicosanoid
51,individual_behavior
52,mental_process
53,organism_attribute
54,body_space_or_junction
55,neuroreactive_substance_or_biogenic_amine
56,indicator_reagent_or_diagnostic_aid
57,cell_function
58,tissue
59,manufactured_object
60,behavior
61,professional_society
62,plant
63,chemical_viewed_functionally
64,mammal
65,human_caused_phenomenon_or_process
66,physiologic_function
67,medical_device
68,chemical
69,antibiotic
70,qualitative_concept
71,fully_formed_anatomical_structure
72,clinical_attribute
73,molecular_sequence
74,natural_phenomenon_or_process
75,sign_or_symptom
76,molecular_biology_research_technique
77,fungus
78,alga
79,group_attribute
80,animal
81,nucleic_acid_nucleoside_or_nucleotide
82,injury_or_poisoning
83,amino_acid_peptide_or_protein
84,receptor
85,activity
86,embryonic_structure
87,organic_chemical
88,cell_component
89,professional_or_occupational_group
90,body_substance
91,group
92,organophosphorus_compound
93,organization
94,bacterium
95,rickettsia_or_chlamydia
96,body_part_organ_or_organ_component
97,occupational_activity
98,inorganic_chemical
99,steroid
100,bird
101,drug_delivery_device
102,biologically_active_substance
103,health_care_activity
104,vertebrate
105,regulation_or_law
106,educational_activity
107,fish
108,age_group
109,geographic_area
110,phenomenon_or_process
111,body_system
112,nucleotide_sequence
113,invertebrate
114,idea_or_concept
115,daily_or_recreational_activity
116,machine_activity
117,language
118,research_device
119,intellectual_product
120,amino_acid_sequence
121,archaeon
122,spatial_concept
123,functional_concept
124,occupation_or_discipline
125,substance
126,classification
127,amphibian
128,conceptual_entity
129,organism
130,human
131,biomedical_occupation_or_discipline
132,physical_object
133,entity
134,event
