relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
accusation,0.9005449,-0.04790559,-5.1144133,1.2508079,-1.2289929,-2.884941,-1.8492038,-2.1672711,1.6697005,2.1730666,0.09215562,0.4126684,0.9749181,2.0200217,-2.0745409,1.19659,1.215052,-4.450361,0.9833513,-2.2589035,-3.0116017,1.5350728,-1.514974,-2.3146086,0.06503187,1.6900462,0.9070408,-1.451966,1.0684743,-1.942175,-0.15616086,-1.6001729
aidenemy,-2.1691844,1.7421514,-1.246652,-1.0099132,-3.1216476,-0.3541526,-0.4652046,-1.247576,1.361923,1.7081615,1.9635851,1.7395731,-2.6201696,2.1421158,0.59211844,1.131639,0.534568,0.9208947,-2.0656834,-1.490294,-0.24771775,2.8226588,0.80277276,2.1307325,-1.8918409,-0.5395098,-1.4012519,1.3158303,2.5383053,-0.29149947,-0.7461565,-0.1998249
attackembassy,-1.2723734,1.1417115,-1.3942913,-0.0037067467,-1.7498769,-2.3057404,0.38116407,-0.40482023,-1.1965234,-3.7938516,1.184618,0.2820899,2.3682053,-3.084292,2.1067064,-1.6168205,-0.6640869,-1.4420749,4.2004275,-4.9603105,-0.62685543,-1.6141932,-3.1466324,-1.1661025,0.64967763,3.835743,-0.3703521,1.8284872,-1.795973,-0.8278748,2.6126294,-0.6164975
blockpositionindex,-0.57405454,-2.442133,-0.5081163,-0.98602563,-1.7014755,0.9831006,2.863837,-2.3967123,2.9413826,2.6227915,0.48842442,-0.6066162,0.76417315,3.4862287,0.02961049,1.8419386,0.72617024,-0.8360049,1.0199023,-1.2845954,-0.97473,-1.2773606,-1.3403147,-0.65231436,0.15524203,2.5438008,0.20112623,-0.63059646,0.4035742,0.26729384,-2.1367788,-0.56599694
booktranslations,-3.228592,0.9561281,0.51722676,-1.5013173,-1.620229,-2.1315777,-1.2339203,0.30825427,0.1960527,-0.52310985,2.2243788,2.4900842,-2.1128094,-0.14886874,-0.066711806,-1.6984764,-0.7170496,1.8797053,-2.2296965,-0.6019527,2.6292143,1.0028766,2.0924037,-0.5977334,2.1461098,2.1479976,-2.017328,-1.0831314,3.098516,-1.493527,0.89605665,-1.0966866
boycottembargo,0.9117515,-2.5669637,-1.4302434,-1.9287726,-2.3144307,-1.3066366,-2.3766463,-1.7881303,1.1118985,3.7452173,-0.80370903,-0.8009883,2.7593014,1.6603152,0.8631502,0.8223575,2.1677003,1.142708,2.9417949,-0.68018174,1.968355,-1.2314222,-1.9617525,-2.0651262,1.9648436,-0.00050248764,2.8050318,1.7085377,1.4258975,-2.9201775,-1.7787173,-0.4688907
commonbloc0,-1.5313902,-0.5493839,-0.12879914,-4.853387,-0.79123664,0.81370115,-0.41179293,-2.856582,2.2253678,2.261335,0.5110559,0.1272693,-2.5315995,0.16779417,0.004715067,1.8529783,-4.6727304,1.5033208,-0.6454435,-0.8634294,1.3009565,-0.5012737,1.7042576,3.1323378,0.3018965,-1.3328665,0.018869426,-1.2456503,2.558526,1.2311932,-1.914076,-0.25734156
commonbloc1,0.4412376,-1.4858743,0.0027619507,-2.34349,-0.72817355,0.3165163,2.4839253,1.33104,0.042941865,2.7368731,-3.5072985,-1.2402004,1.0548394,1.3173435,1.9466916,2.6785898,-1.2946761,-2.846619,1.787685,-2.920958,0.3082118,-2.391076,-2.3828561,0.118815765,-2.5591464,-0.9485365,2.6158712,-1.9123708,-0.5623588,-1.9625767,-1.5555732,-1.6484406
commonbloc2,-1.3013325,2.3848138,-1.7652932,3.1394744,-0.6426457,-1.0124278,-1.9600188,1.5827626,-1.3486259,-1.5584091,-1.5167447,2.295433,1.3262935,1.6274313,0.6144516,-3.4519544,-2.4122722,-3.4572456,-0.23754638,-1.2172914,2.2935343,-0.41133335,-1.6042217,-3.2634075,-0.35181704,-5.5781045,0.40911224,-1.2473457,0.71081716,2.2633924,6.05285,-1.0781075
conferences,0.47571486,-0.1331679,7.152133,-0.84315467,-0.74324703,-1.387179,-1.340742,-0.023984617,2.6853778,1.6012663,-0.37354523,0.50001097,-0.44958743,1.1343493,0.6711334,2.476849,-1.1839591,-1.8896463,2.7789547,0.2118423,-0.12163844,-2.3113637,1.4691344,-1.2996578,0.54235464,-1.6869673,-2.729879,-0.8105634,1.1306354,-0.9071588,-3.524253,1.0947417
