,entity
0,behavior
1,physical_object
2,organ_or_tissue_function
3,phenomenon_or_process
4,hazardous_or_poisonous_substance
5,professional_or_occupational_group
6,biomedical_or_dental_material
7,chemical_viewed_functionally
8,molecular_function
9,cell_or_molecular_dysfunction
10,group
11,laboratory_procedure
12,plant
13,lipid
14,mental_process
15,conceptual_entity
16,cell_component
17,cell_function
18,self_help_or_relief_organization
19,food
20,biologically_active_substance
21,age_group
22,organization
23,virus
24,anatomical_abnormality
25,inorganic_chemical
26,physiologic_function
27,bacterium
28,organic_chemical
29,occupation_or_discipline
30,fungus
31,functional_concept
32,rickettsia_or_chlamydia
33,machine_activity
34,quantitative_concept
35,group_attribute
36,event
37,neuroreactive_substance_or_biogenic_amine
38,injury_or_poisoning
39,research_device
40,biomedical_occupation_or_discipline
41,laboratory_or_test_result
42,gene_or_genome
43,acquired_abnormality
44,pharmacologic_substance
45,enzyme
46,carbohydrate_sequence
47,nucleic_acid_nucleoside_or_nucleotide
48,vertebrate
49,immunologic_factor
50,molecular_biology_research_technique
51,manufactured_object
52,fish
53,eicosanoid
54,hormone
55,bird
56,drug_delivery_device
57,biologic_function
58,congenital_abnormality
59,medical_device
60,experimental_model_of_disease
61,carbohydrate
62,neoplastic_process
63,mental_or_behavioral_dysfunction
64,educational_activity
65,natural_phenomenon_or_process
66,governmental_or_regulatory_activity
67,organism_function
68,individual_behavior
69,substance
70,element_ion_or_isotope
71,receptor
72,organophosphorus_compound
73,mammal
74,language
75,body_substance
76,body_part_organ_or_organ_component
77,organism
78,body_space_or_junction
79,indicator_reagent_or_diagnostic_aid
80,cell
81,family_group
82,environmental_effect_of_humans
83,reptile
84,genetic_function
85,social_behavior
86,disease_or_syndrome
87,chemical_viewed_structurally
88,daily_or_recreational_activity
89,diagnostic_procedure
90,clinical_attribute
91,vitamin
92,classification
93,organism_attribute
94,alga
95,tissue
96,population_group
97,embryonic_structure
98,research_activity
99,geographic_area
100,amino_acid_sequence
101,therapeutic_or_preventive_procedure
102,health_care_related_organization
103,pathologic_function
104,fully_formed_anatomical_structure
105,amphibian
106,sign_or_symptom
107,steroid
108,chemical
109,qualitative_concept
110,animal
111,clinical_drug
112,antibiotic
113,regulation_or_law
114,body_location_or_region
115,anatomical_structure
116,intellectual_product
117,activity
118,occupational_activity
119,health_care_activity
120,professional_society
121,amino_acid_peptide_or_protein
122,temporal_concept
123,spatial_concept
124,molecular_sequence
125,archaeon
126,entity
127,nucleotide_sequence
128,invertebrate
129,patient_or_disabled_group
130,finding
131,human_caused_phenomenon_or_process
132,body_system
133,idea_or_concept
134,human
