,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
person0,-0.40913835,0.41762653,-0.007316549,1.891959,0.5293408,-0.039939377,-1.2527436,0.13543242,-1.1137501,0.34494397,0.4794548,1.5734525,-0.51306885,0.08393582,1.3419162,0.82257,0.67193633,-0.4697808,-0.27416974,0.44099534,-0.004803694,0.07585274,-0.2855097,0.8319205,-0.52036107,-2.0690937,-0.2966868,1.6734068,-1.1320398,-0.26864153,-1.6125021,1.2154409
person1,0.3173404,1.5192109,0.41214153,1.1960338,0.005025317,-0.1898494,-1.072173,0.27301526,-0.068686746,-0.49978894,0.30065557,1.4098248,-0.8393285,-0.6949811,1.5739182,-0.09085592,0.6107219,0.6705518,-1.0454377,1.1528646,-1.1776346,1.2784851,0.8870702,-0.46294844,-0.5614849,-0.5786205,-0.095015705,1.4976308,-1.017689,1.1421418,-1.4609591,0.40271172
person10,-0.40653163,0.66935503,-0.58515793,2.5253856,0.35604298,-0.196556,-1.6407602,0.0025405001,-1.6092741,-0.7082487,0.634063,1.1134584,-0.8123097,-0.1904118,1.7636738,-1.4022379,0.09642336,-0.29904172,-1.131824,-0.040908977,-0.7888868,0.2251358,0.43577102,1.2127963,-0.44337153,-1.4317224,0.24179971,1.3280107,-1.1048089,-1.4539683,-1.9674366,1.4282334
person100,0.78668857,0.9121927,-0.25642097,1.0210464,-0.118203886,-1.5884389,1.0068334,1.0351005,1.0393829,0.34026963,-0.46280396,-0.12148848,0.28591412,-1.1601655,1.1162636,-0.81599534,0.9361387,-1.08701,-0.22897951,0.7811109,-0.3669044,0.66935086,0.40651622,0.8787848,-1.1779346,0.84662014,-1.0385393,1.7664634,0.30495197,-0.8898572,1.3332043,-0.79602885
person101,-0.23475039,-0.048011754,-1.1007267,1.0493661,-0.3368498,-0.99414974,0.73947555,-0.86950976,-0.80763865,-0.52987486,0.10290389,0.43432134,-1.069388,0.38305634,1.1423099,0.52859885,-0.9738054,1.5665985,-0.09191952,0.8994558,-0.40335867,-0.23114644,-0.82170504,-0.70838505,-0.37762633,0.5372475,0.6903943,1.1699883,-1.1303804,0.058083814,-0.7601791,-0.7444372
person102,-1.5147743,-0.072752334,-0.9724597,0.8255431,-0.64260226,-1.6027955,-0.912501,0.69695693,-0.14496286,-1.1961771,-0.6877676,-0.21751155,-0.33423033,-0.50926346,1.3466377,0.5449259,0.57924616,1.2272159,0.49080515,-1.1431726,0.91385865,-0.6248504,0.6012461,-1.0956566,0.21592753,0.968948,1.0080689,1.394858,-0.4865513,0.2710085,-0.8578413,-0.5087542
person103,-0.48968744,-0.15149032,0.040256415,0.4319156,-0.84941816,-1.6905124,0.9847595,0.528041,0.70402616,0.8347077,0.8437622,-0.67396396,0.11565924,0.8017133,1.2571058,0.82689947,1.1984073,-0.90651876,0.16737348,0.48967874,0.40596825,-0.46126774,-0.09241355,0.4338322,0.7491093,-0.10750984,-1.5263915,1.8878326,-0.7871316,0.7562596,1.1481669,-0.11432464
person11,-0.029501485,0.8931496,-0.06067776,1.6614215,-0.673972,-0.23650411,-1.2461377,-0.9524421,-0.56705695,0.051618036,-0.24357753,-1.5093018,-0.29365084,0.1592197,1.7413449,-0.35928124,-0.8274488,0.46829897,-0.20475902,0.14708756,1.1791164,-1.6533285,0.21147232,-0.60952014,-0.22156946,-0.22699694,-0.02230278,1.1635671,0.33265162,-0.47435606,0.893746,1.4230219
person12,-1.047884,0.3338029,-0.43802866,1.401847,-0.7027929,0.0478884,1.3253164,-0.7426861,-0.78379947,-0.022683011,0.89703256,-0.9873966,-0.069288634,-0.6342778,1.7622037,-0.1518209,-1.0860717,-0.4439432,-1.2165372,-0.6988693,0.80589014,0.11875122,0.44764072,-1.0435795,0.39478087,0.07255315,-0.75110227,1.2780352,-0.08444622,-1.5018309,-0.8099198,1.2844781
person13,0.81910706,0.08740807,-0.45417738,1.3429381,-0.3572384,-0.32378665,1.0919764,0.97363234,0.9856635,2.8611865,-0.66619813,0.81213313,-1.2677927,0.55375206,1.711839,0.079587996,0.59413683,0.24009985,-0.25749117,-0.11859662,0.7220431,-0.41838548,-0.41960964,-0.6622384,-1.1558182,-0.21576509,0.023244064,1.3334419,0.9068616,0.4944247,1.5431788,0.9232994
