relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
adjacent_to,1.395888,0.014237754,0.14249343,-0.7700559,-0.28506032,0.26619786,1.0787678,-0.797875,-0.6232611,-2.2730787,-0.621256,-0.1461274,0.69879204,0.7740666,0.50948924,0.3789912,1.4029225,0.46345243,0.8068468,0.86055416,1.0182627,0.2244385,-0.40868482,0.29611158,0.3885557,-0.75091445,-1.4495145,-1.0823693,0.4292503,-0.42331442,0.89433855,-1.8247119
affects,-0.2617375,0.12634514,-0.55710465,0.20207477,-0.5259945,-1.30417,0.17770094,-0.21377705,-0.6469645,-0.44030526,0.8418977,-0.89362407,-0.8503073,0.16681913,-0.3516892,0.76170874,-0.34038666,-0.12225865,0.45384553,0.14215662,0.16400084,-1.0554243,-0.19349188,-1.2168866,0.44557473,-0.7742473,0.5414219,-0.3375364,-0.117313236,0.14838782,0.75042605,0.79483974
analyzes,0.9869773,-1.5648371,0.13702184,-0.32102585,-1.5329045,-1.1302706,0.354837,0.4543833,-2.0805907,-0.23556806,0.005343524,1.1045221,-0.5835724,-1.3690331,1.4411731,-0.570469,-1.0159028,-0.3789842,1.52932,-0.576278,-1.8275113,0.58179075,-0.20572719,0.8178213,-1.924332,0.85097164,-0.56507176,-1.1449989,-1.2262745,1.28461,-1.6633362,0.37857094
assesses_effect_of,0.17336869,-1.5255697,-0.3105302,0.5186477,0.007718877,-0.56753623,-0.6006005,0.6526958,-1.4748521,-0.6133795,1.2788706,0.34306878,-1.5483406,-1.2180647,0.6451492,-1.072064,0.49327007,-1.245577,0.4441932,-0.18927152,-1.5760646,0.20338826,0.031600475,-1.1449788,-0.73411953,0.19723742,1.333051,-0.040376846,1.4924635,0.36746675,-2.389175,0.39640844
associated_with,-0.9056668,-1.1440055,0.12444986,-0.7407321,0.007476125,-0.792437,1.1801422,-0.33165067,-1.2242912,-0.65129167,0.48126286,-0.9668741,-0.13580526,-0.39147675,0.6376467,-0.19094947,-0.46915406,-0.28415036,0.9801342,1.9063903,-0.14661545,2.2057085,0.37617874,0.09045092,0.4947478,-0.97068435,-0.41075096,-0.3719286,-0.22925782,-2.2247431,-0.16137926,0.5443709
carries_out,-0.4446479,-0.5864068,-1.1793282,-0.6222923,-1.4310809,-0.79380155,-0.39654046,0.9430013,-1.2492009,-0.7542195,-0.81776214,1.1530435,-0.73378205,-0.23220925,0.4625762,-1.6522794,-3.3048158,-1.6185216,-0.35707363,1.1815512,-1.1853381,-0.9809718,-0.43861958,1.4866523,0.15806775,-0.5310441,1.3730639,-0.87821466,-0.20882079,-0.14158836,-0.11869116,0.5341318
causes,-0.030782558,0.27445433,-0.63627875,-1.2652476,0.06899075,-0.1907572,-0.8952145,-2.3463118,-1.0573136,-0.9878468,0.18007097,-1.0095074,-0.074558966,0.6054398,-0.2833305,-0.12777539,0.72912663,-0.816564,1.4585499,-1.2427684,0.19954269,0.7589139,0.47420838,0.05553282,0.83222634,-0.66170573,0.13895383,-0.21140434,0.63432837,-0.25494194,0.44828933,0.4241234
co-occurs_with,-0.297752,1.0098671,-1.0960557,0.93494564,-0.14371866,-0.31780463,0.7719711,-0.16876478,-0.97730976,-1.9132257,-1.2333758,1.9751073,0.2535825,0.3550061,0.75847685,1.1152407,-1.4135612,-1.5691066,-1.0775933,1.6979876,-0.14390044,-0.21024205,-0.20673569,-0.9078883,0.9414156,-1.1542529,-0.01997847,-0.32077408,0.07544684,-0.23338142,-0.6603099,0.16925095
complicates,-0.116338566,1.4100347,-0.84856147,-0.23647042,0.09000984,-0.600426,0.6211644,0.31074452,-1.3359072,-0.9515937,-0.18506193,-0.6726708,-0.09361759,-0.05089143,0.53525347,0.6954466,-0.36315832,-0.7205152,1.0543959,0.23252419,-0.6674119,0.80827224,-0.24221128,-2.3367045,1.219227,-1.573205,0.36055532,0.42325768,-0.4791581,0.16304955,0.2345565,-0.04374988
conceptual_part_of,0.7669062,0.002151067,-1.6071036,-1.3742138,-0.30925223,0.031064171,0.014451375,-0.0031275554,-1.2718095,-0.92848486,-0.5155334,0.077433966,-1.6035819,-0.75581115,-0.7222864,0.6513549,-0.42056498,0.1624514,-0.53596455,0.28540102,0.114598714,-0.91040325,-0.6686233,-1.8767809,0.15205641,-0.56278825,-0.35322702,-0.38207796,0.71964943,0.2661606,0.5106552,0.027795924
conceptually_related_to,1.1355004,0.4859496,-0.9511807,-2.9740226,-1.5850302,-1.385172,0.10578416,4.444027,-2.9131613,-0.21105652,-0.45697093,1.4561639,2.0125022,-0.10496894,1.1893687,-1.0459116,1.0874631,-0.3859573,1.3039739,0.35345313,0.28739613,0.8616169,1.572108,-1.0484757,1.5970781,-0.41508964,0.72435457,0.01781741,0.19804081,-0.8311315,-0.31241173,2.4171104
connected_to,-0.73034364,-1.9275665,-0.3495496,-0.6600707,-0.15572383,-0.20318222,-0.622093,-0.41938135,-0.52721107,-1.966781,0.38668573,0.43246952,0.12994595,2.620915,0.5826647,-0.74811226,0.63507915,0.70313984,2.6002502,0.67711705,0.831746,1.7350887,-1.2395661,1.1771138,0.06558136,-1.0811815,-4.696099,-0.86891335,0.23866223,1.1575229,0.86698,-1.412745
consists_of,-3.276338,1.5091562,-0.41961932,1.0604396,-0.19014432,-0.9837771,-0.5878056,0.47056967,-2.0595672,-0.7648338,-1.419253,1.5835168,-1.746488,-1.3177408,0.09548908,0.34836775,1.1508101,-0.28546578,0.13361743,0.25186953,-1.2994473,0.32647946,-0.17909181,-0.5732973,-0.99252653,-0.46780467,-1.1985995,-0.31818897,-0.8897,0.9515848,-1.5558133,-0.8988619
contains,-0.03264327,-1.0399615,0.47218472,-0.6716077,-0.66239977,-1.7801751,-0.34533796,-0.05794253,-0.83401704,-1.3395765,0.8240087,0.87687993,-0.32043293,0.70115024,-0.11400521,0.30344582,0.32132632,1.748474,0.17517364,-0.59606576,-1.1500721,4.057523,0.9609107,-0.15006061,0.08406852,0.4684391,-0.3473826,-0.65420777,-0.1865713,-0.26625037,-0.3937758,-0.63751864
degree_of,0.13817811,0.55637085,-1.4691705,-0.1772036,-0.63915884,-0.94042873,1.5494636,1.3130841,-1.3034744,-2.0774953,0.1835705,0.93839556,0.42886698,0.03616349,-0.2938682,0.09049634,-0.278336,-0.2837034,0.64782417,0.80268437,-0.46307603,0.2709016,-0.012997973,-0.54105675,1.3699105,-1.0125364,0.57273984,0.13439432,-2.0648005,-0.3792317,-0.39310986,0.41525695
derivative_of,-0.9483895,-0.64956534,-4.778406,-1.4552413,0.41340747,1.5801735,0.39690483,1.5016656,-1.1382564,-2.2092335,-1.2885518,0.12574036,-1.0713402,-0.6175442,0.12006574,2.356121,-2.4259253,1.1583285,1.1490009,-1.5457062,-1.3164665,0.5257063,0.76366013,-0.6558912,-0.75149643,-0.3492635,1.31944,1.926285,-0.16648303,-0.4242843,-0.06230177,0.020483091
developmental_form_of,2.0075684,-0.030322596,-0.9277139,0.16445148,-1.3962488,0.23573224,0.08505169,0.5758436,-1.344212,-2.2696958,1.6053606,0.94274044,-0.20548715,0.39303327,0.708027,-0.32550895,-0.1705601,-0.4768241,0.33599862,0.14076202,0.17246142,1.3174734,0.60698086,-0.014628811,0.50856996,0.23637128,0.26978245,-0.33634046,0.39612365,-2.0993302,-1.5107094,0.5095033
diagnoses,-1.5161937,-0.6990213,-1.2755529,-0.9307467,0.9263073,-0.54054743,-0.20933515,-0.95241314,-0.3100473,-0.8137714,0.027720943,-1.8318734,-0.5346269,0.5190831,1.2266351,-0.623717,0.49808052,0.28559542,1.0901624,1.0149751,-1.1614529,-0.20391013,1.0372885,-1.4636141,0.77799773,0.896057,0.46945825,0.825244,-0.8546402,-0.09044868,0.38116089,-0.038985778
disrupts,0.05704712,-0.06831475,-2.515148,-0.023632834,-1.0322988,-0.4462213,0.13776807,0.6752684,-0.7009005,-1.3603835,-1.0936226,0.82472986,-0.15506543,-0.48232672,-2.3910794,0.4572521,-0.8324077,-0.8694289,-0.1662183,1.2259772,-0.8524094,0.28062984,-0.11714567,0.018644547,1.4246969,0.024237942,0.06403415,-0.7341735,0.30677554,-0.24774128,-1.0730133,0.25066197
evaluation_of,-0.3263816,0.4939219,-1.1040202,-0.61862504,-1.8448699,-0.28208935,1.2278533,2.0968459,-0.29597726,-0.92449844,-0.32782537,-1.7730054,0.65878814,-0.020640578,0.6348732,-1.743467,0.28693694,-1.5649905,0.374805,-0.36172125,-0.21915996,-0.47474262,0.1335021,-1.6807274,0.9574947,-1.0540737,-1.0452039,-2.255103,-0.9331868,0.44202685,1.0931854,-0.19477056
exhibits,0.3077451,0.3409573,-0.6530631,-0.79816604,0.060443398,-0.53424215,-0.24141508,-0.45718446,-1.2514076,-0.76925534,-0.96202135,1.212654,-1.0370789,-0.22391571,0.12882227,-1.0267477,-0.77860606,-0.4239461,-0.15826961,-1.1552083,-0.024104182,-1.0213882,-0.42128143,-0.8463379,0.10050659,-1.993537,-0.14942525,1.2950361,1.0473047,0.7631724,-0.20616385,0.41860995
indicates,-1.2435318,-0.70968497,0.38371158,-0.5809595,0.46310884,-0.9970212,-0.047978513,0.71846104,-1.2843169,-1.0455163,-0.90970165,-1.8025279,-0.50290936,0.9259327,0.25992137,-1.1610396,0.7429438,0.74905366,2.0041516,-1.1475847,-0.10020998,0.123795085,-0.593216,-1.4793887,1.9338474,-0.7489092,0.016037863,0.10209172,0.52789104,-0.79935354,1.050802,1.2468063
