,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
acquired_abnormality,0.10273586,-0.78777856,-0.9043675,-0.1800874,0.32600456,-0.5576436,1.943344,0.3906953,-1.477476,-0.14125365,0.22501662,0.44269797,-0.03982166,-0.5182678,-0.7961156,-0.97557354,0.13943614,-0.14407197,0.33178502,-0.88962317,-0.7401801,2.0461123,-0.40768555,0.73271114,-1.5710543,-0.93696684,-1.1246794,-0.39336312,-0.79078346,-0.33839282,1.1806568,-0.89739746
activity,0.35404044,-0.77188593,1.0755469,0.32903418,-1.2386882,0.15782563,0.85715777,1.2879382,-0.8177405,1.0976274,-0.10453836,-0.15599358,-0.62415403,-0.72675014,-0.24170148,-0.5707979,0.0054873135,-0.5937355,-0.92925996,-0.28843114,-0.83413523,0.9474271,-0.338512,1.352683,-1.0626508,-1.6379615,-0.7100587,-0.07536631,-0.6750828,0.148276,-1.5610932,-0.79710925
age_group,0.1646458,-1.6427462,0.6102099,0.937389,-0.08145185,1.4790937,0.5499831,0.62182486,-0.39669564,0.6389199,-0.80209094,-1.4523567,0.24950647,-0.32409713,-0.026077809,-0.405572,-0.22339186,-0.09083026,-0.7007707,-1.4693,0.15670234,0.14440517,0.3574049,0.34000888,-1.0349431,-1.6586673,0.28142986,-0.22567613,-1.5826302,-1.6817634,-0.45944232,-0.27047187
alga,-1.2653745,0.59934324,-0.28733066,1.1236732,0.67178977,-0.28223604,-0.0054646153,0.5724132,-0.31583652,0.30845857,1.3985063,-1.3170537,-0.43540344,-0.75474983,-0.21879244,-0.11849986,0.5027563,-0.36588654,0.08441223,-1.6039066,-1.0467389,-1.2520032,0.52436393,0.18347746,-0.7475588,-2.1219585,0.3346656,0.1889356,-0.61597073,-1.9789816,0.022911523,0.28013837
amino_acid_peptide_or_protein,0.008944116,-0.58656156,1.7083023,0.973563,1.0157534,-0.04468023,0.32071608,-0.08650713,-0.7341143,0.6278951,-0.06675996,-1.8808197,-0.031066267,0.37744525,-0.636439,-2.2843378,-0.060857624,-0.047526557,0.45178103,-0.88913524,-1.0427644,-0.09910802,0.58823675,0.82025445,-1.3995707,-2.332535,-1.0714369,-0.84892553,-0.044969022,-0.66138333,-2.1730156,0.26222014
amino_acid_sequence,-0.83567774,-0.18336782,-0.043433376,0.9394419,-0.7698539,-0.41952872,1.019574,0.5726617,0.40937045,0.6034958,0.7352247,0.43005642,-1.593989,-0.2798364,-1.2016071,-1.3911831,-1.0936594,-0.29020733,-1.0358169,-1.4803323,-0.8955377,1.7213084,-0.3853728,1.6407282,-0.64098555,-1.9527577,0.016243255,-0.4796694,-1.5553007,-1.8642416,-0.48783728,-0.7434437
amphibian,-1.140847,0.5930408,-0.17706722,0.17356518,0.6292363,-0.91087085,1.2424418,1.7139295,-0.4314523,0.75417084,0.30778575,-2.3498664,0.48263472,0.14750254,0.23629119,-0.21603444,-1.2800754,-0.32982522,-0.6251398,-1.238012,-0.48140177,-0.9058771,0.7580534,0.17248203,-1.0602546,-1.8363597,1.6456666,-0.5525278,-0.15354827,-1.7630002,0.71617854,-0.28371087
anatomical_abnormality,0.972196,-1.535058,-0.7846931,-0.037501257,0.19693945,-0.47845006,1.9297498,0.16980664,-1.1076597,-0.13572094,0.12469121,0.38530815,-0.81963325,-0.9066996,-0.8668512,-0.5702158,0.20886935,-0.33390057,0.4308394,-0.9188631,-0.90224606,2.3996325,-0.20213716,1.426752,-1.228536,-0.92689484,0.15844895,-0.61297417,-0.92524457,-0.569315,1.4541008,-1.0562795
anatomical_structure,-0.5599489,-0.13276112,-0.7144646,1.6387515,0.37844363,-0.33775792,-0.5489467,1.0735264,-0.41457865,0.47654283,-0.04758192,-0.8985196,0.89428,-0.74688524,0.14235854,-0.9472456,-0.459003,0.64926314,-0.45619848,-0.69034326,-0.43858856,1.5090573,0.6701419,1.8751363,-0.2920052,-1.9011403,0.46000102,0.08876032,-1.5943924,-0.5189485,-1.123113,-0.38678664
animal,-2.6455657,0.2853827,0.113415845,1.0306454,0.22688644,-0.93779874,1.3970144,2.1566198,-0.11268895,0.9472044,0.47979113,-1.3771993,0.5839885,0.3608157,-0.113865025,0.045373715,-0.35480064,0.49191523,-0.8628903,-0.4006153,-1.1464413,-0.49873117,-0.18388131,0.63799185,-0.37483874,-1.8714626,0.062605344,-0.78483415,-0.8686761,-1.888973,-0.25527984,0.21251376
antibiotic,0.012558995,-1.6402574,1.0157943,0.5840032,0.9804432,0.19087961,-0.055508032,0.68326104,-0.53893346,1.0775297,-0.5519105,-0.94336534,0.065682925,0.4440093,0.0623605,-1.5241141,1.0252733,0.42570418,0.018496852,-0.9515356,-0.4993904,0.27952725,-0.0436156,-0.2671526,-1.8800743,-2.0758035,-0.2542733,-2.5047152,-0.36353695,-0.6170628,-0.14970185,-0.7714128
archaeon,-0.7264316,0.26497847,-0.41900912,1.1485746,0.5690456,-1.035753,0.40833107,0.6635906,-0.5504897,1.0502853,0.96027863,-1.2086992,0.28346595,0.26864275,-0.82006055,0.21691814,-0.7728596,0.30400968,-1.5002698,-1.090601,-0.744542,-0.11906865,0.56343544,-0.031375248,-0.941696,-1.7399573,0.40364775,-1.4377699,-1.0812033,-2.2374978,-0.25243706,0.6079216
