,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
brazil,1.9993603,-1.1966995,1.1077869,-1.2800088,0.9939797,-1.5906519,0.77699816,2.7389982,0.086009696,1.3647388,-0.06632691,0.3126143,0.50137997,0.39662293,-1.3069134,2.1215065,0.3876513,-1.5759146,0.5586276,0.18643859,0.025727244,-0.29499426,1.1263734,-0.30750227,0.6025744,1.6984664,1.064595,-0.3471482,-0.8962707,0.7603096,-0.096066654,1.5604286
burma,0.780472,-2.1325753,1.8638744,-0.3900134,0.11576262,-0.56233054,0.9849233,0.54894596,-1.256007,1.0638857,1.2014962,2.0305922,0.766639,0.33969676,-0.41704538,0.6336011,-0.32701895,-1.13107,-0.18325032,-0.028830254,-0.9467931,-1.4150038,0.018578278,0.42773312,1.8714635,0.9484699,0.11813158,0.8174679,-1.0994195,0.7944376,-0.32463342,1.2287774
china,1.012591,-2.5309634,0.91978097,-1.1948417,-1.3785954,-0.58403015,0.32418725,0.14344108,0.15974228,0.19094294,-0.08847297,0.36617872,0.8507298,0.9452398,0.5840678,0.63742965,0.7775094,-0.84701097,0.6372277,0.204011,-0.073634304,0.3993554,-0.3642886,-0.030506022,0.819056,1.395269,-0.44949573,-0.6659867,-0.94711983,-0.35951868,-0.2592472,0.55497193
cuba,0.10738627,-0.799516,1.40007,0.14517407,-1.2944288,-0.68291754,0.16096328,0.90620315,-1.2880802,1.4984051,-0.15667558,1.0652516,0.06354615,0.5440957,0.45182005,1.8685486,0.3829244,-0.82999706,-0.10665171,0.19943818,-0.98436856,-0.38482815,-0.64356834,-0.035828955,0.25450146,1.9208002,1.5932548,1.3401977,-0.5557523,0.53521943,-0.5930815,1.2909552
egypt,1.3095883,-0.709458,0.4425629,-0.64548355,0.10503032,-1.4547989,-1.2748722,1.9196346,-0.08682983,0.5122908,0.21525522,0.48708957,0.48004285,0.25778335,-2.0085077,1.2915345,-1.0704253,-1.3940235,0.19718383,0.48742884,-0.28766707,-1.7144824,-0.57454264,0.37690896,-0.5882248,1.6498992,0.6003581,0.80176944,-0.8249227,1.0109481,0.38444948,1.5192939
india,0.80932194,-0.16095296,0.9332853,-1.2485635,-0.43208018,-0.78859586,-0.02274826,1.9497253,-1.001075,0.6313242,0.29194123,1.1187088,0.6669455,-0.6544011,1.7335052,1.9839956,-0.82848465,-0.041250132,-1.1751149,0.033184752,-0.59316504,-0.20480205,0.15084809,-0.3457602,-0.77680963,1.1076804,1.5082763,1.3034613,-0.77639914,0.41265365,-0.2951869,1.4043657
indonesia,0.65861183,0.31375554,2.8731863,-0.918643,-0.13891865,-2.6217816,-0.3481001,1.6538371,-1.0673116,1.7052274,0.040251117,2.2120621,0.285334,0.68165165,0.42521128,0.39209187,0.009456743,-0.70474714,-0.1541779,-0.53802234,-0.3672433,-0.012901178,-0.29965684,0.41886747,1.6282096,-0.116281696,0.21596418,1.5458347,-1.9975566,1.1149862,-0.71108145,1.5455811
israel,0.3901087,-1.5698992,1.115239,-1.6003064,0.060940977,0.24075334,0.55814743,2.2992449,-0.7445413,0.9696138,-0.34853405,0.7555555,0.5958287,-1.2586582,-0.29245964,1.1357323,0.62924594,-0.99017775,0.8900319,0.518615,-0.73922455,-0.5579945,0.004016339,0.25920215,0.9394144,1.0864377,-0.60774773,0.02679389,-1.343316,-0.84314185,-0.28837907,0.6476265
jordan,-0.54078573,-1.3786993,0.98647374,-1.0603276,-0.5645302,-2.5347059,4.0127525,0.71922785,-1.1747149,0.6988617,1.5251797,2.118316,0.7327102,1.6327636,2.2733305,0.30785972,0.5085358,-1.7312673,-1.6210884,-0.69214576,-0.850763,1.257281,0.17148902,-0.09379637,0.91024035,1.8884435,0.9646073,1.8354142,-2.1478553,1.2363032,-0.9942356,0.8080055
netherlands,0.3074046,-1.1141902,-0.23324153,0.1663729,0.6546343,-0.90063506,0.3927999,1.4920465,-0.43269125,0.2148417,-0.15895836,-0.0005105889,0.97646743,0.088587806,1.157519,2.064163,0.22825652,-0.8782058,-0.7795653,-0.5868119,-1.4601057,0.43536627,-0.14929974,-1.3890221,0.8730426,0.8328781,0.82171845,-0.52112097,-0.028361147,0.023510808,-0.1612775,0.9995435
poland,0.13505636,-1.0470357,0.8213325,-0.2896296,-0.14929055,-0.31199038,0.29731274,1.4747638,-0.312089,1.4473461,0.5190827,0.3218949,0.08406119,0.5024601,0.26802254,1.045537,0.27700526,-0.18036899,-0.1995757,-0.07314628,-0.6980365,-0.854557,0.13839495,0.09823847,-0.05912689,0.6353779,0.13376522,0.133698,-0.6506023,0.712646,0.06321128,1.2854253
