,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
acquired_abnormality,-0.7386752,0.6164542,-0.32970554,0.5406687,-0.3148801,-0.9236633,1.050955,-0.5678265,0.3174124,1.228274,1.294131,0.5613126,-0.020650472,0.9675667,0.3725022,1.3754581,1.1580683,-0.44039026,-0.052993648,-0.1003789,-2.3319666,-0.75004077,0.5424807,0.86701083,-0.6371451,-1.1461976,-0.5363763,-0.16838902,-0.54441255,-0.06962266,0.8740458,-0.015806116
activity,-1.7017071,1.009769,-0.16450651,-0.08233069,0.20258643,-1.8482683,0.44291994,-1.0179335,1.3973409,-0.81686705,0.0074691586,0.5050465,-0.6546542,1.8939457,0.6043368,2.4027207,-0.3456094,1.1892056,-0.7929772,0.44817826,-1.2325646,0.8913982,0.9724009,2.5980752,-0.7942554,-0.7412808,-0.6192254,1.4146701,0.118200906,1.2141988,1.3494222,-0.99445045
age_group,-2.2439926,0.3863027,0.26384264,-1.4589218,0.35493007,-1.025691,0.6624431,-0.10123845,1.5667151,-0.97277176,1.0580155,0.2043947,-0.054700866,2.5114853,0.74904776,2.2023773,-0.45863947,-0.076466076,-0.64299375,-0.8322475,0.003371719,-0.804679,0.24415669,0.011975152,-1.2867178,-0.13081174,0.9058943,-0.47496906,-0.61664456,0.7946136,2.1348467,-1.0152589
alga,-1.8359582,1.5782725,0.114481136,-0.006107876,-0.117842376,-0.094231784,1.3521584,-0.75634646,0.69225943,0.7233417,-0.12809786,-0.33947742,1.0707699,0.6326694,0.47283828,2.2428527,-0.17982863,-1.187604,-0.10605717,0.038077645,-1.4131929,-2.4047072,0.80237746,0.7909624,-0.75637877,-0.38888922,0.073161036,-0.12144646,-0.8021518,1.3030382,2.3605103,-1.4151971
amino_acid_peptide_or_protein,-1.1828173,0.7847188,0.663876,1.3939775,-0.4586779,-1.324665,1.6921474,-0.6584009,0.83996207,0.5189536,1.2587528,0.054835584,-0.42828187,0.7960673,1.1279256,1.7396632,-0.8413781,0.16715112,-0.90167826,0.023872707,1.0810039,-0.32501867,0.23909387,1.0910515,-1.7704742,-1.0861698,-0.24138927,1.8524321,-1.1415223,0.6700534,1.3998479,-1.2979381
amino_acid_sequence,-1.6993475,2.3651767,-0.38982365,-0.19798523,-1.0332509,-1.4673915,1.546118,-1.3168434,2.455855,-1.2882859,1.1213593,0.33227745,-0.08252058,0.6913336,0.9498484,1.0553676,0.14071687,-0.124058634,0.29298276,-0.5198716,0.061106298,-0.7697884,-0.10306392,1.6809716,-0.82343227,-0.47168043,-0.39374337,-0.15468305,0.31700176,1.2581598,1.7465231,-1.1243995
amphibian,-1.72678,2.509381,-0.25958958,-0.612366,0.58833224,-0.45333984,1.2157283,-1.1364467,0.94131196,0.7440325,0.452147,-0.7609553,0.74777246,0.8420769,0.8247987,1.247898,-0.26619247,-0.4854789,-0.75144076,0.6630846,-0.13960534,-0.9164139,0.237431,1.0485016,-0.6383419,-0.87342435,0.17612159,-0.56994873,-0.79816854,0.20044518,1.077028,-2.2505896
anatomical_abnormality,-0.9776306,0.94035304,-0.5848329,0.2632566,-0.48835537,-1.7418975,1.0988083,-0.8377035,-0.1263012,1.5298926,1.2847514,0.812173,0.00676886,1.6065557,0.6565195,1.2245985,0.94517064,-0.024986949,0.33776078,0.26717308,-2.631154,-0.6652597,0.3073412,0.5197701,-1.2017287,-1.0421702,-0.39808166,-0.32557058,-0.403263,0.55549103,1.1223034,-0.18310492
anatomical_structure,-0.86318743,0.18229105,-0.30253762,0.5642057,0.105058275,-0.67771584,1.5755831,-0.40218255,1.4349629,0.079831615,1.2414014,1.2347846,0.6807885,1.2738651,0.15939811,1.516116,0.12854856,0.18630783,-1.3486476,0.9355278,-1.5190142,-0.8255593,0.5644234,2.4239726,-1.0229454,-0.46843383,-0.36148494,0.53818,-1.3879926,1.7706617,1.4275213,-2.0808384
animal,-1.1414273,1.0127712,0.23340179,0.19107321,0.7747094,-0.53530043,0.7142319,-0.83661604,0.7620417,1.4149029,0.7837949,-0.48047394,0.6834682,-0.10245241,0.7427646,1.0006396,-0.15073697,-0.6979716,-0.09403169,-0.36806276,-0.37327984,-0.8504213,0.39902115,2.3217425,-1.5687739,-0.3981099,-0.17999613,-0.7506281,-0.50162095,0.45659527,0.99930197,-2.2933562
antibiotic,-0.9099193,0.91683203,-0.7049758,0.53043616,-0.034606736,-0.31525263,1.4248301,-0.8750126,1.3519973,-0.30197474,1.018596,-0.61557657,-0.33544838,1.0679046,0.79419905,1.9013113,0.3358693,0.35936826,-0.4754652,0.047021087,0.095668174,-1.6339191,0.17756864,1.7539036,-0.23248638,-1.3380858,0.49947944,1.1443902,-0.27032992,0.7528605,0.6626067,-0.6257489
archaeon,-1.892827,2.4410021,-0.20069635,-0.18444777,1.098857,-1.2534233,2.0206828,-1.7211301,0.34094366,0.3930843,0.63804084,-0.9228402,1.2686403,0.50570977,0.7689945,2.0519805,-0.40262783,-0.44039017,0.3290609,1.0346657,0.86967623,-1.2749213,0.044551026,1.2325053,-1.3616045,-1.7554787,-0.47272882,0.2438554,-0.34314317,0.1539695,1.7510464,-1.8401287
bacterium,-1.6266743,1.4017138,-0.702041,-0.19996554,-0.5543743,0.1589975,0.89064556,-0.6881361,1.1300404,0.857033,-0.15365848,-1.1241548,1.3031212,1.1393197,0.8193741,1.4383864,1.4479231,-1.0100201,-1.0868255,0.2581798,-0.42945004,-1.5848476,-0.15804882,1.8541758,-1.077034,-0.8549822,-0.32202107,-0.9705445,-1.2555084,0.80795336,1.4973496,-2.1153746
behavior,-0.9740191,0.8198168,-0.1447376,0.017719692,0.5418459,-0.664523,0.9371302,-0.84878814,0.81759036,0.39622188,1.6292195,1.791038,-0.27277794,1.4087615,0.81168306,0.83489853,-0.7247339,1.2263035,-0.4164163,0.23588033,-1.0410376,-0.3687919,0.5968145,1.8505611,-0.018832473,-0.38864005,-1.9297333,0.5087727,0.5288894,1.6742035,1.506624,-0.61974436
biologic_function,-0.2738042,1.2469709,-0.24451448,-0.20326625,-0.539878,-0.51978135,0.5203778,-0.88945824,1.701484,1.4782144,1.9249433,0.1378269,0.6585666,0.48715082,0.018349387,1.2129225,0.34140974,1.3947251,0.15812841,0.065755226,-1.5332918,0.1370132,0.24010247,0.93877214,-0.7681698,-0.49595043,-0.6343932,-0.20428455,-0.49731594,0.5974993,0.84665644,0.0359509
biologically_active_substance,-1.1976212,0.37936252,0.0018454851,0.7346092,-0.098244615,-0.48915026,0.86471397,-1.3478966,1.6806592,0.33650014,1.2412074,-0.2673694,-0.14895816,2.4404728,0.65336263,1.0665487,-0.216743,0.13903823,-0.97995836,0.55105436,0.006853317,-1.0085403,0.16502643,1.5279527,-0.53163713,-0.86720234,0.98835737,1.3235406,-0.890957,0.3795757,0.9726477,-0.21385424
biomedical_occupation_or_discipline,-1.2596283,0.83099234,0.31359264,-0.02576473,-0.43395248,-0.5962833,2.016834,1.0314053,0.16927929,-0.5443461,0.7257271,0.00012880983,0.028818134,2.261738,-1.8222595,0.74707454,0.21445768,0.038396884,0.4136872,0.093116336,0.51330054,-1.328546,-0.027117785,0.5745672,-2.1598208,-0.30374983,0.2670547,0.29987067,-0.03951456,1.5133059,1.9464434,-1.1936592
biomedical_or_dental_material,-1.8632514,1.7539116,0.00657328,1.5141891,-0.08039332,-0.7216006,0.8770501,-0.6564005,1.0448487,0.30264407,1.1144725,-0.43614945,-0.72464484,0.7841154,0.52198625,1.563106,-0.064202726,1.247694,-0.9968738,-0.22573541,-0.16997607,-1.308881,0.18839894,2.0562983,-0.4626045,-1.4896114,0.005075325,1.2036569,-0.43825874,0.85856616,1.7275118,-1.0001498
bird,-1.929096,1.1515323,0.39452606,-0.12198935,-0.11873428,-0.67919576,1.3242549,-1.9197037,0.7124272,0.65637565,0.9727078,0.20547563,1.4293585,1.1907514,0.5828815,1.8832314,0.2513403,0.35259482,-0.18248367,0.056819014,-0.2801708,-1.7091539,-0.11211516,0.9654451,-1.0439641,-1.0495449,-0.18287958,0.13291389,-0.71767324,-0.63302827,1.3579587,-1.8681334
body_location_or_region,-1.3435137,2.991998,-1.0170251,-0.5911376,0.123515725,-0.75657004,1.6437255,-1.0299432,2.3714383,0.25575897,0.7244492,-0.05881402,-0.5261972,0.80248904,0.8870623,1.7318083,1.3995237,-0.0476429,0.37354589,-0.8384021,0.31305006,-1.7076993,0.56033176,1.408081,-0.26868275,-0.21604393,0.092111476,0.78401107,0.07524314,0.3069107,1.7502917,-1.6949245
body_part_organ_or_organ_component,-0.09160939,0.7317437,0.45267287,0.70269984,0.6181534,-0.20834824,0.98642313,-0.7019481,2.0884807,0.727706,1.5020754,0.4856036,-0.9774822,0.55639017,0.44934157,2.3365571,0.58104646,0.21904026,-0.7093439,0.030917533,-0.74142796,-0.9007896,0.6443374,0.5068989,-0.33087197,0.1704447,-1.1222547,0.15390706,0.15902548,-0.2807057,1.5869168,-1.881611
body_space_or_junction,-0.416608,1.5370439,-0.30958375,-0.47221228,-0.30032933,-1.6800716,1.7041928,-1.5392338,2.0872526,0.172474,-0.8489666,0.29783568,-0.20451267,1.2046247,0.20275235,0.37832752,0.4920525,-0.2012454,0.026764125,-0.7715835,-0.15473768,-0.7765501,0.3277831,1.2795087,-0.95637274,-0.3703261,0.07846929,0.4521927,0.42167702,-0.3314181,1.5967201,-1.6103685
body_substance,-1.3177059,0.28250188,0.56987894,0.33257183,0.17243661,-0.73631114,1.4612185,-0.084195994,2.1100001,0.54079455,0.95811415,-0.38793474,-0.9437672,1.0027585,0.59960717,0.40845022,-1.2738266,-0.18079585,-0.17138217,-0.16986741,0.29900932,-1.2692823,0.45100638,-0.12657057,-0.58583415,-0.3601167,0.8752749,0.4358741,-0.23256633,0.5811682,1.6624074,-0.555568
body_system,-0.89047354,0.69771814,-1.0360003,0.26150343,-0.8287785,-3.1056278,1.6993395,-1.1401595,1.6105162,0.20632678,1.5895901,-0.6430703,0.53158766,0.7744217,-1.2310494,2.3804414,0.63974047,0.15933482,-0.80061597,0.21404916,0.23001069,-0.15731022,-0.38055864,2.1114795,0.070431896,0.90761477,-0.47721687,0.010627719,-0.025989704,0.22878012,1.9481895,-1.8492415
carbohydrate,-1.6450487,0.7379865,0.37616852,1.4150608,-0.58282125,-0.89019096,1.2273605,-0.915493,1.156543,0.11585332,2.3376772,0.33986545,0.0800167,0.9231736,0.41394052,2.2428157,-0.95517635,0.07615384,-0.6243585,0.10774014,0.48040387,-1.6310488,0.6614494,0.7088296,-1.1829389,-0.6551739,0.07209421,1.5419606,-0.8504188,1.4342368,1.2563612,-0.24770121
carbohydrate_sequence,-1.3240521,1.3446274,-0.22161531,-0.36063656,-0.10174268,-0.34953508,1.8727932,-1.4033585,0.3676025,-0.28706872,2.1045997,-0.12184487,-0.20249599,0.81325454,0.21898131,1.022179,0.2783146,1.2010908,-0.8201901,-0.5397347,0.30213377,-0.35068136,0.5307502,1.0876979,-0.83509153,-0.2531524,-0.47611043,-0.4000494,0.37239015,0.8669526,2.1308546,-1.4123969
cell,-1.1159695,1.4749092,-0.17309438,0.32193798,0.70110375,-0.48206413,1.3635186,-0.73096955,2.1526616,1.9378213,0.95973516,0.2107108,-1.2029579,1.152095,0.10011085,0.40237477,0.9736852,0.9542408,-0.5786527,-0.5805449,-1.6609541,-0.6477199,0.6710481,0.6935802,-0.49868613,-0.96618,-0.4529189,-0.31486577,0.23867686,-0.31412485,1.2838814,-2.3740044
cell_component,-0.39651436,0.9151623,0.8187509,0.593222,0.33345762,-0.96974313,0.40882143,-0.6748738,2.0265446,1.243143,2.1275775,0.10739831,-0.8814625,1.8118653,0.3823582,2.1281931,0.5710525,0.6195531,-0.10494855,-0.07331247,-0.94611484,-1.2295235,0.3135188,1.3111478,-0.5508753,0.2155176,-0.88890356,0.70521164,0.36709133,0.8472276,1.2394893,-2.4069686
cell_function,-0.3724079,2.3991814,0.2076754,-0.25574055,-1.3414564,-0.14665538,1.4250919,-1.1934208,1.6946074,1.2905587,1.193776,-0.00466373,0.77719843,-0.2742493,0.83466804,0.7593722,1.1693119,1.0894438,-0.17488036,0.0024778603,-1.5584008,-0.2119288,0.8231063,0.3437841,-0.6456878,-1.1243986,-0.31009963,0.5349449,-0.3373708,0.44547972,0.9248697,-0.3794258
cell_or_molecular_dysfunction,-0.8959776,0.8505534,-0.10374105,-0.04718898,-1.346035,-0.3948346,0.7340955,-0.81372607,0.29446012,1.3865408,1.1892068,-0.18120039,0.8151825,0.71882373,0.5815611,0.58043903,0.7203212,0.86693317,-0.22534412,-0.042161755,-1.9434896,0.020625213,-0.18193254,0.47147015,-1.6853554,0.028284464,-0.047100123,-0.1458515,-0.40851587,0.78316355,1.3435739,0.36191636
