,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
acquired_abnormality,0.7725173,0.48776984,0.87740904,0.24622762,-0.9381553,-1.6812257,0.08493583,-0.69107246,1.0485574,1.4416289,-0.46669352,0.7434906,1.3239154,1.1443276,0.40666807,0.5602514,0.9356452,-1.2203367,1.1965394,0.005177958,-0.09032848,-0.8801008,1.806474,2.1898375,-1.2515317,1.7003411,-1.8013932,-0.62994295,-2.0599887,-1.6833788,1.0392988,1.3047866
activity,0.500254,0.011867753,-0.2636617,0.60063446,1.3679874,-1.2173928,0.89530885,-0.195315,2.9791186,-0.042246703,-0.056352213,-0.3719052,1.2125803,1.5511395,1.7011825,0.2443912,1.9781303,0.30932048,0.13202158,0.34183758,-0.86903274,-0.29094538,0.13297373,1.7331631,-0.17631999,0.51017493,1.0030122,0.6917669,-0.57886255,-0.13257532,1.3204095,0.1138403
age_group,0.44097883,1.1365275,0.28941792,-1.6145321,0.23873468,-1.5778083,1.6993723,-0.0051953737,1.9762629,-1.2236451,0.4640117,0.39958194,1.781199,2.1247642,1.2671877,1.0572684,-0.9363854,-0.17224666,-2.5642896,-0.42372313,-1.4915268,-0.6343869,0.6377399,1.3408451,-1.1079016,0.33032137,2.0943325,0.23471329,0.52290606,-1.3094919,0.673464,0.8768526
alga,0.09562273,0.6791919,0.1647684,-1.5669621,1.3644463,-0.61416656,1.4673629,-0.0005824901,1.6807992,1.1436881,-0.57333285,0.32274875,1.554168,1.6032671,-1.7262967,1.9948018,1.578438,-0.8405689,-1.7173706,-1.2742126,1.4773873,0.37706134,0.17858312,-0.51813096,0.20120233,-0.38638243,1.4781624,1.9295095,-0.81839365,0.5476822,1.6322709,0.79403436
amino_acid_peptide_or_protein,0.36460364,1.1196797,1.1531898,0.11189987,-1.2446321,-1.480982,0.09094412,-0.046111055,1.194655,1.323948,0.2955358,0.7165352,1.0141398,1.7373458,-1.847044,0.8111863,0.33477646,-0.083097585,-1.5395654,-0.9456669,-0.58758426,-0.110363625,0.39517677,0.78717005,-0.9327663,0.20534495,-0.7048495,1.2196136,-0.2667681,-0.023386665,0.93246895,-1.5830752
amino_acid_sequence,0.73351216,1.7470368,-0.5346051,-0.27878618,-1.2234426,-0.35335338,1.6193235,0.5870777,2.1417563,-1.6058706,0.6303307,-1.6238043,0.86278176,1.4154534,1.082201,0.6287501,0.84811527,-0.45259285,-1.7339951,-0.24019925,-0.7117268,-0.08301001,-0.084964275,0.009218499,-0.2844731,-0.5226215,0.2635282,-0.48993787,0.43631932,1.4863231,2.4291997,-0.8432612
amphibian,-1.0118661,-0.2931853,-0.28780252,-1.5343874,-0.039114397,-1.4817021,1.4160211,0.49252412,1.3793906,0.99577266,0.15237609,-0.42054757,1.0825157,1.349486,-1.2654495,1.2621405,1.088499,-0.8235408,-1.8007045,-1.6719836,0.5265939,-0.43326592,-0.053437695,-0.22329108,-0.2643614,-0.07501432,1.3762782,0.61658883,-0.59243894,0.07364674,1.2688519,0.416694
anatomical_abnormality,0.30257815,1.2875205,0.94213593,-0.4093529,-0.5528775,-1.6873174,0.42000455,-1.0725507,0.42339224,1.2692773,-0.036349807,-0.106465444,1.2439593,1.3295525,0.5238245,-0.72887456,0.7917151,0.25092837,1.2571878,0.43200058,-0.26571468,-0.31740943,1.4264331,2.070775,0.29259187,1.7808547,-1.9332354,-0.38933882,-1.9263685,-1.3230879,1.2751318,1.4705579
anatomical_structure,1.4036767,1.168507,0.7914887,0.7616962,-0.09520656,-2.0729065,1.0593894,0.28593084,1.58657,-0.48679185,0.76317936,0.42972374,0.97089696,1.5297501,-0.5871198,0.5159475,-0.41625753,-0.42983156,-0.5779379,-0.50078166,0.14814602,-0.21596326,-0.74268323,0.59139615,0.07011491,0.33858564,-1.9597644,-0.09650862,-2.1218286,-0.47678524,1.0483601,0.8522358
animal,-1.4744574,1.5713638,0.09008247,-1.8290979,0.09684716,-1.299804,0.55717415,1.0351547,2.2612784,0.76004356,-0.5627055,-0.37692302,1.3053013,0.8666404,-1.0098662,1.1917763,1.3433394,0.45978484,-1.389602,0.22147201,-0.041470133,-0.26457986,0.016414672,0.1380014,-0.9764829,-0.20810036,1.8119277,1.0305004,-0.34442472,0.6659617,0.5617295,0.4994334
antibiotic,-0.24338727,0.96127546,1.1352584,-0.11996398,-1.6676751,-0.6843014,0.6036235,-0.84904104,0.8850964,-0.06742452,0.4471049,-0.053692658,1.1156566,1.4122767,-1.3574092,1.5410092,0.86930096,-0.8823277,0.6082927,-1.3892487,0.515419,1.1177616,1.1640996,0.97036177,0.3508201,0.6835712,-0.6433866,1.7663474,-0.3034369,0.64722556,0.84190935,-1.0781255
archaeon,-0.8767922,0.21596816,-0.58584774,-1.4560455,-0.16749172,-1.3215446,1.3985473,-0.77716494,0.9185437,0.8857018,0.04704864,-0.21342671,0.32282495,1.7060915,-0.80099183,0.96001405,0.6149198,-0.23817931,-1.2671614,-1.2463764,1.5321848,-0.69205153,-0.12710908,0.34758496,-0.6647602,-0.22590965,1.7646557,1.0208373,-0.8432527,0.5784184,1.6829294,0.46566322
bacterium,-0.7327669,-0.2544858,0.7160423,-2.482888,-0.43779433,-0.3196554,0.2754644,0.20237043,1.2202513,0.7980657,-0.4518482,-0.75160384,2.1431096,1.6095967,-0.98734945,1.0840161,1.3250841,0.19772379,-0.18531306,-0.68587047,0.59473515,-1.265553,0.4716459,-0.6746735,0.94558656,-0.33129632,0.49719137,0.69031376,-1.1131839,0.68079734,1.168995,0.174725
behavior,3.0452518,1.7873006,-0.059182018,0.91700053,1.9837018,0.10284383,0.7356607,-0.5688695,1.8064406,1.4312515,2.1250296,-0.5831333,0.1124058,2.372622,0.10657719,0.12233986,2.5450032,0.21978891,1.0902262,-0.19189163,0.44327977,-0.3850842,0.3965766,1.001645,0.7119162,1.0951425,0.56528,0.42161527,0.62433374,-1.5975887,2.3188012,0.7417655
biologic_function,-1.561748,0.09353504,1.7714535,1.3390363,0.31188276,-1.3460912,-0.20845655,-0.1640904,1.7098887,1.4768194,0.6124799,-0.58714724,1.460837,1.4797899,0.7578781,0.36967033,1.8153791,1.1344804,1.0313367,-0.6939993,-1.0855513,-0.65261143,0.5265585,-0.28780508,-0.40833774,0.18178211,-0.7100015,-0.28625318,-0.9279756,1.0547065,1.3269354,1.6667246
biologically_active_substance,-0.73030347,0.4169424,1.5720534,0.8630388,0.20828547,-2.292243,0.2461507,-0.1494884,1.1628914,-0.1670864,-0.057840973,-0.0886807,0.9155666,1.071135,-1.4320357,0.49703,0.46380684,-0.2264064,0.570138,0.25262973,-0.47540382,-0.22704557,0.92371863,1.5483514,-0.09682525,-0.9926664,-0.702676,1.8556585,-0.021773523,0.053472094,0.5584304,-0.8471355
biomedical_occupation_or_discipline,0.6616074,1.081076,-0.9406447,0.059184328,0.48572016,-2.3782563,-0.312031,1.0112716,0.5279439,-0.35125366,0.48165682,0.40904224,1.1488981,0.4098036,0.43611053,0.17268948,-0.8317547,0.08516428,-0.8448741,0.47750401,0.5896214,-0.09995222,-0.25350875,-0.047213174,-2.1534736,-0.6988799,-0.83599824,1.1241436,0.5906291,0.3633586,1.5485001,0.3283057
biomedical_or_dental_material,-1.0145339,0.30295298,0.25216138,-0.07635574,-0.8458126,-1.0287926,0.18729605,-0.07213123,1.2370148,0.7451022,0.30598053,0.42078984,0.81486785,1.8517932,-1.9376997,1.2217356,1.8929492,1.0500575,-0.70507354,-1.5432297,-0.21796204,-0.6991176,1.0590515,1.7975321,-0.08525992,0.024330694,-1.1916304,1.8023952,-0.37940258,0.21284385,2.1104991,-1.2855843
bird,-1.4708374,-0.033786524,0.41457564,-1.8069173,-0.66365474,-0.8591313,-0.09789708,-0.056227706,0.8787301,0.3910686,-0.01581105,-1.3105696,1.4218328,1.8902469,-0.73591316,-0.34449166,0.34021315,0.30834576,-0.3303655,-0.8410311,0.38580146,0.14381744,0.5805789,-0.037801284,-1.4809579,-0.37262338,1.0941926,0.7147059,-0.937697,0.5712229,0.7543995,0.35543054
body_location_or_region,1.9120175,2.0779169,1.1779871,-0.4874856,0.0008425424,-0.9619773,1.2876337,0.3745568,2.234461,0.05494468,-2.2989368,-1.2423538,1.5586885,0.7070975,1.1059978,0.20655979,-0.163616,0.56329304,-0.40514815,-0.32347098,-0.01544881,0.19689783,1.15553,0.46885887,0.09181453,0.2882166,0.4876291,-0.18744762,-2.1497169,-0.97566044,1.6461111,0.67379344
body_part_organ_or_organ_component,0.40139282,1.8491033,1.3172563,-0.22488928,-1.9298711,-0.534631,0.7638227,0.47550437,1.409721,0.4519061,-1.9444925,1.3152791,0.870826,1.3828939,-0.56544423,-0.7574429,-0.4235865,0.36105803,-2.0664828,-0.34853324,-2.3236902,-0.65572417,0.9128369,0.9134292,0.17698024,0.19079615,-0.77195007,-0.5508562,-2.3490872,0.32853377,2.4234266,0.04285209
body_space_or_junction,1.664153,1.2349063,0.9318299,-1.2474293,0.7192057,-1.6921973,2.136993,1.5257258,1.8835701,0.38823733,-2.56083,-0.82584274,0.40954363,1.4277208,0.26544636,0.19291233,-0.44648778,-0.33418998,-1.472437,-0.6951462,0.0024932823,-0.37820634,1.6260824,0.18179709,0.5519871,0.46819222,0.40019026,0.52847517,-1.8635589,-1.0962297,1.343325,0.47400138
body_substance,-0.47004393,0.64368623,1.1874841,1.1957254,0.53893036,-1.7216117,-0.12382367,0.8637168,1.0557914,-0.72186947,-1.2960306,0.57596534,2.478862,1.1120162,0.21421273,0.90372217,0.879082,0.5144162,-1.5320379,-1.0356156,0.25038403,-0.7244759,0.7918938,1.459962,-0.14138335,0.15784329,-0.52763546,1.9718075,-0.9493204,0.42290568,0.55638105,-1.8931254
body_system,1.8207407,0.028192958,-0.87038326,-0.12992041,0.15879299,-1.5804824,2.3012505,1.2434827,1.9267288,-0.90021104,-1.8949506,-0.70561194,0.7912088,1.6105443,0.48428553,0.73450136,1.398857,-0.10055915,-0.38307473,0.7473332,-0.24601877,0.34283003,0.68273187,1.9992566,-0.36580575,0.12162111,-0.5183744,0.3575364,-2.158596,0.19805796,2.6218133,0.24182548
carbohydrate,-0.6088243,1.2587906,0.3048603,0.07154077,-0.36856955,-1.4512951,0.34083608,0.25223875,1.557329,0.58740777,-0.22530329,1.4629321,1.5373975,0.9620612,-1.5055863,0.77535874,1.1068963,-0.5303372,-0.38004285,-0.94380826,-1.4174169,0.018272832,0.19341147,1.3875942,0.08400975,0.19899456,-0.22370264,1.5889014,1.455664,0.8543879,1.060281,-1.7110347
carbohydrate_sequence,1.2684745,1.7270292,-0.57303023,-0.83254606,-0.90743047,-0.9416493,2.2587166,0.30987152,1.6522309,-0.56297624,0.090027474,-0.34305567,1.2631524,1.3280165,0.54608405,-0.21985392,0.5927408,-0.15776151,-1.7485039,-0.7799065,-1.4276237,-0.3904686,0.55575985,0.23220153,-0.6873372,-0.35458186,0.15135548,-0.16428804,0.48141652,0.43492484,2.3617668,-0.24193603
cell,0.8937906,2.6108441,1.390718,0.22195162,-1.0010003,-0.4444717,0.52232194,-0.12806727,1.5791912,1.2078522,-1.5274175,0.81843704,2.0964997,1.4288778,-0.66724956,-0.24087927,-0.61748576,1.3052597,-2.7494802,-1.4614053,-1.465245,-0.6843226,1.1928356,0.74070877,0.80291396,-1.3502333,-0.8655904,-0.34828237,-2.5790784,0.3216115,1.337184,0.09701215
cell_component,0.43036237,0.5954904,1.6862682,0.3662467,-0.3864356,-1.02501,0.31856778,0.91124207,1.604877,1.6385653,-0.725019,1.0710194,1.1556745,1.2738551,-0.7907914,1.1681483,0.15671696,-0.15196066,-1.9257379,0.8606012,-1.1847134,-1.7686526,0.68154705,0.9382542,0.8614372,0.6919068,-0.6598799,-0.014834139,-1.9851828,0.7125536,1.638447,0.25442427
cell_function,-1.337233,1.5275486,1.9979401,1.0473598,0.14698935,-1.2737949,0.20105693,0.6353393,1.5932364,1.6284548,3.0063846,-0.14267226,0.90766644,1.4632941,0.62833405,-0.31497985,1.2992815,-0.5224024,0.72396797,-1.6033653,-1.853909,-0.25317273,0.48912963,-0.21075746,0.13116723,-1.7049797,0.018920753,-0.4184142,-1.2902476,0.44112182,1.0901874,1.8172113
cell_or_molecular_dysfunction,-1.115456,0.52845114,0.63701946,0.34699634,0.0354302,-1.103898,0.30190393,-1.0163192,0.6177217,1.714447,-0.26720393,-1.666534,1.277447,1.1127882,0.69833887,-0.32028154,0.78474814,1.0009357,1.410693,0.060021587,-0.8603823,-0.28400612,1.3916974,0.2041098,-0.48828274,1.613599,-0.8227926,-0.24042173,-0.4853832,0.13365862,1.129339,1.6820128
chemical,-0.5453706,-0.31192857,0.6734439,-0.12167881,-0.18938318,-1.2403069,1.0582418,0.30974784,1.1887946,0.4602293,0.8552391,-0.042202123,0.5337055,1.3926442,-1.7531452,1.1861303,0.19696201,0.86370075,-0.23568761,0.2556721,-0.4815575,0.12755537,0.20436552,1.6341988,-0.7615032,-0.66961956,-0.35263482,0.6543569,0.6935629,1.6540382,1.4502126,-1.4520551
chemical_viewed_functionally,-0.82651716,0.5491828,0.84795094,1.0458646,-0.3175049,-0.94410515,0.13886313,-0.3605315,1.6930892,1.2234684,-0.8541077,-0.4342534,1.3634479,1.7329067,-1.9611489,0.73742074,1.8643513,-0.36101073,-0.20798752,-0.7184088,-0.29015657,-0.85962707,-0.48695314,1.6837096,0.11534511,-0.6859245,-0.6359543,0.49938345,-0.56388324,-0.4046061,1.810657,-1.4016489
chemical_viewed_structurally,-0.08366694,-0.52941465,-0.36391342,0.3861135,0.18628748,-0.67336226,0.7246451,1.3760712,1.7431631,0.572185,0.45007244,0.49793828,1.0317081,1.1974181,-2.070469,0.5143796,0.7709374,-0.3405481,-0.38662767,-1.2103628,0.19381565,0.13946286,0.27006865,0.67326456,-0.29407096,0.02805182,-0.72968173,2.5405738,0.540588,-0.2624055,1.5736214,-1.1444306
classification,0.63128805,1.4999373,-0.99497694,-2.6806252,0.6145857,-2.1800964,-0.66883934,0.15454458,1.7410837,0.185647,0.624257,-0.080643326,1.7342005,1.4202759,1.8840525,1.0129777,0.82735026,0.5266855,-1.2197897,-0.40485254,0.27112368,-0.31605104,2.22922,2.5630841,0.22056587,1.3728666,-1.5057726,0.7184086,-0.029993188,-0.099090986,2.18522,-0.9015567
clinical_attribute,-1.0845981,0.682551,0.17908344,-0.50655466,1.3615997,-1.2076164,1.5583524,1.3040246,0.50493217,-0.00028545473,0.041639447,1.2176417,0.724779,1.9440018,-0.2753293,0.87637615,-0.06711645,-0.31222248,-0.04749538,-0.52482766,-2.1627474,0.15779193,1.0753864,1.7223228,0.8669419,1.1720059,-0.76155937,0.14145601,-0.096696794,2.1345844,0.9628756,1.6282984
clinical_drug,2.1661184,1.5834446,-0.9075349,-3.1205788,-1.4676647,-1.6034076,0.5080122,0.5284496,0.98369884,0.06799678,-0.6196191,-0.21906292,1.4038612,2.160547,1.2207359,-1.8946116,1.4392081,0.11331439,-1.3475124,-0.7207267,-0.05246499,-0.10086247,1.099502,0.26634607,0.22416408,-0.9413076,-0.47661558,1.0761411,0.037713807,0.3523116,2.4991703,-2.1794796
conceptual_entity,0.83097774,-0.5378562,-0.7074027,0.4006659,0.5407946,-0.92787737,1.9319607,0.59513533,2.4543166,0.97877216,0.61364764,-1.2783369,0.49606106,1.0820513,0.7921018,-0.3775201,0.2922205,0.058814768,-1.3325253,-0.28366616,0.5128171,-0.27035123,-0.3647367,1.1303661,-1.4657183,-0.5974842,-0.9011658,1.4828402,-0.3372993,0.13401937,2.5667582,-0.06772934
congenital_abnormality,0.5950502,0.6517681,0.609958,0.12556972,-0.6277837,-1.9649143,0.90640616,-0.36215466,0.8034874,1.4038717,-0.63582623,-0.21318087,0.5175781,1.6074336,0.74731964,0.42224103,0.9127389,1.1371137,1.2017726,0.07589151,0.0033559613,-0.4719871,1.5674479,1.8000468,-0.6460747,2.03103,-2.4075496,-0.35507384,-1.6151956,-1.3981254,0.8009316,1.4327085
