relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
adjacent_to,-0.76102495,0.28977856,-0.61992294,-1.6304686,-0.29615137,0.012124818,-0.20267178,-0.7975849,-0.05502822,-0.69882476,-0.8457509,0.9888345,0.4100812,4.0472393,-1.4052467,-0.8361163,0.50894505,0.8558991,-0.27884662,0.8986254,0.9047214,-0.26624256,0.06824947,0.8203788,1.8113766,-0.19719853,0.5125889,0.42655167,0.48597053,-1.6471537,-1.2756515,0.8980086
affects,0.2681492,-0.23468238,0.099826366,-1.417937,0.10987709,-0.925099,1.6737537,-0.57412475,-0.5201654,-0.9343282,-0.4975103,-0.60350114,0.19662862,0.13330914,0.0058004456,-0.42378393,-0.70835173,0.099521704,-0.144932,-0.4279928,1.0565335,0.29665628,-0.47756836,0.48572862,-0.12324918,-0.36699545,-0.35105464,0.48840845,-0.06238606,-0.9017087,-0.28350234,0.25820202
analyzes,-1.7130827,-2.6568623,-0.831222,-1.1028676,-1.4402059,-0.24698608,-3.5807166,-0.97616506,1.8322136,1.0274305,-2.2738953,-0.33886236,0.4132373,-1.0233817,0.020985486,-1.013266,-0.22369608,-0.8508568,0.5116797,-3.3352535,2.4416068,0.08153789,5.6289825,2.3919582,0.37535107,0.80266076,-1.1047053,-2.224418,2.347108,-1.589151,-0.54584336,-0.24604937
assesses_effect_of,-0.7495353,-2.4076638,0.4025289,-0.43869087,-0.63549584,-0.5603097,-0.330085,0.741277,0.12405853,-0.21571517,1.6235877,0.52135485,-0.33803836,0.24982448,-0.14333095,-0.6231723,0.4110609,1.4419628,-0.9827493,-0.94884217,1.4729415,-0.8335107,0.3609328,2.5972095,0.28173414,0.703936,0.80460155,-2.312186,-1.6638778,-2.2938075,-0.7458202,0.28872463
associated_with,0.5719795,1.1704094,-0.2253385,-1.0875729,-0.7921099,0.6438741,0.5076126,-1.0408441,-0.49782434,-0.4390981,0.18854283,-0.805809,0.20097032,-0.07524859,-1.1674345,0.23962975,-1.3666217,-0.012713613,1.6606884,0.6361209,-0.75358427,0.43263292,-0.64038503,0.19947225,0.36794892,-1.1180215,-0.05534381,-1.1321405,-0.4049,-1.39191,-0.54554766,0.055709716
carries_out,-0.5867194,-0.13896309,-0.25482574,0.10827049,-1.02062,3.7755468,-0.69876873,-1.6928662,2.14631,1.0282294,-1.601199,0.6663773,0.34898323,-1.230122,-2.0727694,-0.6880395,0.47850835,-3.9186635,-1.2978344,-0.92871994,0.33272392,2.3939817,-0.3608978,0.3840593,2.3189743,0.59018254,0.37701118,0.29339755,0.36373353,-1.5920166,0.13441446,-0.63110375
causes,0.12871443,-1.2855747,-0.15227665,-0.9812924,-0.72597927,0.3040444,-0.23666432,-0.56645685,-0.22384283,-0.42393416,-0.7178788,-2.6483452,0.43439505,0.9361462,-0.8675255,-1.8081362,-1.5417638,-0.054524355,0.37798378,-0.5516464,-0.8120491,0.5640169,0.23367436,0.1650357,0.60969067,0.44411635,-1.4298303,1.383822,0.17923543,-1.134811,-0.61093134,0.4783039
co-occurs_with,0.5230331,0.56816363,0.004448841,-1.4532793,-0.8711936,1.5102417,0.65874493,-1.9142938,-0.18380353,2.7363007,0.6508284,1.378545,-0.6785577,-0.6854549,-1.7416265,0.46139097,-0.80411005,0.19053292,-0.9690129,-0.81589323,0.3689351,-0.027697096,-0.6702818,-0.19166815,-0.29623473,0.82565427,-0.35354805,2.6041222,0.46007094,-1.8473127,-1.4105815,0.18904445
complicates,0.35199887,-0.0761708,-0.121795475,-0.9387028,-0.67932934,-0.9714119,0.6437989,-0.9961335,0.2258996,-2.7525954,0.30111703,-0.084462315,2.6956433e-05,-0.26846775,-0.32541308,1.4879103,-0.5090292,0.17221285,0.38597834,-0.22703089,-0.33132654,0.62730944,-0.19848228,-0.6491065,0.16533698,0.9024081,0.18200058,1.603673,0.054205965,-1.567097,-1.0142362,-0.35574037
conceptual_part_of,-0.385293,-0.6635782,-0.2699517,-0.7007674,-1.5803152,0.38600335,0.9073411,-1.1065763,0.27809384,-0.659991,-0.30041313,-0.12695906,-0.40741602,0.5342805,-1.1917635,-0.9744928,-1.5357511,-0.5546555,-0.54900753,-0.13301331,0.5923723,0.2971832,-1.922269,-1.0428607,1.4159521,-0.056346744,-0.5376782,1.1434458,0.012726533,-0.9366095,-0.5279848,2.8896406
conceptually_related_to,-2.561143,0.039710086,-0.6706909,-1.5140657,-0.15250602,0.20043777,0.20575091,0.2800742,0.14948753,-0.922269,-1.426129,2.1501565,1.2652745,0.9872832,-2.7468529,2.2706685,0.8212241,1.9469572,-0.86910063,-3.1847713,-0.42447007,0.796656,-0.47464877,-0.9265566,0.6139592,-2.0811138,-3.3112326,2.850705,-1.1029223,-1.2535783,-1.4953783,0.07136108
connected_to,-0.32852224,-0.58310723,-0.65938264,0.3231388,-2.0507362,0.45574668,0.08033096,-1.4216605,0.08689439,-1.5931084,-3.9229393,0.09755392,2.4856246,0.43469816,-1.5054673,-1.9368662,-1.3839408,3.4029326,0.680542,0.035702698,2.854969,2.622703,0.17594318,-1.2254715,1.4591979,-0.45591626,-0.68457896,1.4198551,-1.4155691,-1.0639744,-2.6798468,-0.9819691
consists_of,-0.47940424,0.47834107,1.3537649,-1.6702178,-0.7568077,-0.27650347,-0.049075015,-0.27102587,0.31292394,0.76636916,-1.3036255,-0.010398066,-0.61401147,0.53505105,-0.33218062,-2.8329484,-1.5091802,0.53389627,0.10734112,-0.009407748,2.0539157,1.1980922,-1.7852695,-0.84964126,1.6739303,-1.1260309,2.6456969,0.53328484,-1.3210043,-3.0626876,0.04292344,1.1923084
contains,0.55943674,0.45574123,0.7927305,-1.7738475,-0.9052818,0.58187294,0.8321999,0.4272821,0.3138754,-0.395453,-0.45622042,0.48078078,0.77397794,0.120401315,-1.7261882,-1.9948102,-0.89553183,0.1946814,-0.09185196,0.47254032,1.0458975,-0.56462437,0.07858172,0.114188276,1.1473519,1.1051985,0.4615569,0.5094165,-1.632752,-2.1936345,1.068697,-0.62365335
degree_of,-0.59454596,0.7417155,0.5842906,-1.6922203,-2.176266,0.7029701,1.3060104,-1.4402813,-0.846048,0.41697475,-1.0482308,0.7646379,0.19516665,0.7057727,-1.0915533,-0.051040787,-0.49197102,0.9775655,-0.1678692,-0.12276343,0.16300361,2.676424,-2.946943,-0.56474763,-0.3129471,-0.34331596,-2.8619459,0.6897118,0.46877003,-2.1583965,-0.59160674,-0.5593169
derivative_of,0.952678,0.92800933,-0.5639299,-1.0389844,-1.1324964,-0.50580615,0.25230262,-3.1268778,2.0828104,-2.777687,1.6812798,1.3737541,-0.2925469,-0.28106266,-2.6710937,0.55503815,-2.6333978,-0.52925307,-0.8580689,0.9679881,-0.038713697,-4.701091,0.084442504,0.25957313,-0.5031503,-0.56570256,0.010518677,0.09303768,-1.947846,1.5868437,-2.5054958,0.70141524
developmental_form_of,1.4393313,1.321151,2.113981,-1.6876822,-1.4278445,0.362092,-0.25576693,1.6332626,0.8092388,0.2717014,1.0981423,-0.7095638,0.507228,0.42298132,-1.453827,1.4413924,-1.003339,0.29658368,-1.0666785,-0.17796756,0.35341337,1.3600695,-0.33749923,-0.23289496,-0.6597809,0.28331757,0.239191,2.472654,-0.6415783,-0.9683114,-2.0362725,0.40086073
diagnoses,2.2041783,0.20922655,-1.3826374,-2.3160079,-0.16641945,-0.21030147,-1.1597259,0.18467334,-1.084072,-0.7747111,3.3079238,-0.5021873,0.56114006,1.6543189,0.3420171,1.4098227,-1.783096,0.4803486,1.1382874,-0.5185294,-0.15448132,-3.6874447,1.6140054,-0.369494,-0.47558403,0.38235006,-0.9921495,-0.39548802,0.10426825,-1.7820019,-2.0957227,-0.6575612
disrupts,-2.5200055,-0.04773707,-0.14789791,-1.8540176,0.9243927,0.2869688,0.81325483,-1.8148477,0.19653201,-1.833328,0.5471638,0.813292,-0.4374315,0.8214971,0.32258704,0.94770896,-0.8425581,-0.3735267,-0.4771615,-1.0577673,1.7581971,0.81155115,-0.6190348,-0.31635362,1.7561038,0.7051972,0.8173381,-1.7677935,0.21451418,-0.47987407,-1.3553748,0.790935
evaluation_of,-1.1013141,1.2979391,-1.8190234,-2.0871906,0.2009722,0.80990934,1.0815133,-0.0037833366,-0.10098298,-1.489741,-0.07588884,-0.26870987,-0.98941636,-2.7404742,-1.6677549,-3.5735142,0.19904754,-0.78154725,0.031983573,-0.87970865,0.6237999,0.92246526,-1.2378274,-0.92918855,-0.8388475,-1.9987392,0.19833048,1.8609535,-0.35786647,-1.036704,0.19637594,-0.013042715
exhibits,0.7922195,0.35007685,-0.3577441,-0.73009044,-2.729797,0.24148083,0.67223173,-0.03509346,-0.08493398,-0.11389687,-0.29371774,-0.074701004,-0.2985767,-0.285221,-0.26228586,0.29625955,-2.5335925,0.48656523,0.5637408,-0.47645432,-1.3553134,-0.45478037,-0.45396322,0.1654499,0.93664265,-0.36450717,-0.6580163,0.36989245,-0.5574227,-1.4739733,0.04634214,0.44467974
indicates,0.38107675,0.59629136,0.6408601,-0.6506658,-1.224028,0.9188412,4.184373,-1.2609415,-1.0347065,-0.556641,0.47736907,-0.59472966,-0.970447,1.3382179,-1.344653,-3.529383,-0.01945402,0.7123296,0.8817706,1.1927431,-1.0899382,4.1220436,0.07874151,1.1504642,0.5572613,-0.2777504,0.3801195,0.85845643,-0.9240536,-1.7816745,0.63272977,1.6538619
ingredient_of,-0.6678623,1.8592796,0.03958584,-2.1665585,-2.1185083,0.36690673,0.5044722,-0.4827022,-0.0086076455,-1.3494477,-0.49806556,0.7872701,0.8691071,0.2709113,-0.39745626,-0.1335163,-2.0570736,0.011735725,-0.47098717,-0.8622483,-0.6735501,-1.7517964,-0.17995122,-0.84601283,0.16758381,0.9692155,-0.6759253,-0.3062383,-0.40784827,-0.8155669,-0.7212782,-0.018737856
interacts_with,0.5664627,0.40970483,0.779825,-0.64309525,-0.21695714,0.44502956,1.7819781,-0.43216848,-0.53112185,1.0197408,0.53956103,-0.06530918,-0.20469469,0.19257492,-1.268649,9.4396644e-05,-0.38095853,0.21001989,-0.5928439,-0.976078,1.0144191,-0.21816947,-0.5605678,0.72322667,-0.03836632,-0.25364354,-0.60757554,1.2026612,0.04966741,-1.5474042,-0.70727646,1.1446785
interconnects,0.31452683,-0.8108298,0.75807726,-1.746596,-0.805844,0.33765486,0.033942554,-1.4736724,-0.62759537,-1.2641519,-1.2423081,0.51168454,0.62802786,1.3529942,-2.136148,-0.9833218,-1.9018764,0.5089368,0.17332777,0.8877408,1.1718366,1.5863554,-1.4137686,-0.67491984,2.0602784,-0.36890316,-0.26743248,0.2559114,-0.15314156,-0.6644555,-2.5175252,-0.2770643
isa,0.40866715,-0.5016096,-0.38559875,-0.1352363,-0.17371094,-0.007367503,0.3006166,-0.7200098,0.34171686,0.9290842,0.5313506,0.21653736,-0.22567314,0.52228385,-1.2928126,0.50004363,-1.6006169,0.2110885,-1.9963369,-0.8602535,0.75809216,0.5284072,-0.17987302,-0.20431699,0.7575151,1.1247528,-0.82048833,0.7937214,0.40342477,-1.1903738,-0.09838475,-0.33278257
issue_in,-0.5710688,-0.43683064,0.013361674,-1.7764766,-2.0819492,-0.11474576,-0.018866125,-1.8201357,-0.27411723,-0.0152124,0.0522908,-0.8610259,1.0641088,0.42676485,0.33204722,0.100656524,-0.39281398,0.29909486,-1.2499561,0.22895718,0.081553124,0.36909115,0.44011125,0.35985464,-0.4049011,-0.5747999,-0.5628468,-0.039290734,0.62253994,-1.8219135,-2.003745,-0.38595954
location_of,-0.29819173,0.22533259,0.7598672,-0.9634384,-0.21892369,0.31465307,-0.69396996,-0.70362264,0.37853318,1.8890483,-0.17222139,0.12701367,-0.3312098,-0.8825617,-0.51429754,-2.4774604,-0.7453087,-0.0669803,-0.3249287,-0.20406878,-0.36199927,2.5904431,1.0139132,-0.561605,0.48172086,0.3155619,0.17437491,0.3642431,0.18417822,-0.7623089,-0.45872414,0.7502489
manages,-1.2067065,-0.6212898,-0.530037,-0.0002488955,0.40992045,0.43055347,0.805476,-0.68168694,0.49989063,-1.569646,0.42152253,-0.84592074,1.8706193,0.24672882,-0.22133131,0.13409118,-1.306522,0.9950886,-0.5656352,-1.1653781,1.6157202,0.521008,0.3936412,0.5973375,-0.782585,-1.1915698,0.91978955,-1.7540106,-0.09344752,-1.9974641,-2.081439,-0.7892979
manifestation_of,-0.9231133,0.9336262,0.2473102,-1.163148,-0.54344606,1.543509,2.2445107,-2.0872371,-0.12412752,-2.6504064,0.72318804,0.48121464,0.4756932,-0.83971566,-0.39717633,0.46411267,-0.6099726,-0.2822849,-0.9377396,-1.5184256,-1.2145429,0.45292494,-0.4365978,-0.14424787,0.28747195,-1.78362,-0.2569928,0.12593225,-0.83457845,-1.0081713,-1.6388626,-0.64699095
measurement_of,0.38859618,0.87837565,0.18661562,0.046376795,-0.15886027,-0.06615825,0.5701806,-0.23046009,1.0595202,-2.6948783,-0.4110189,-0.25909862,-0.083306886,-0.27242348,0.4938011,-0.396556,0.63203686,-0.55497634,-0.6245066,-0.55547094,3.710949,-0.44776317,-0.92986196,-0.9378351,-0.6459687,0.30773327,-0.5561934,2.1676252,-1.7248807,-1.692575,-0.17511185,0.61845505
measures,-1.391148,-0.7987753,0.019734157,-1.3634467,0.3726437,-0.7390719,0.2018609,-1.3149725,3.1573188,0.5194799,-0.08596258,-0.12550253,1.3359497,-1.4334316,0.08513376,0.13377413,0.82086295,0.47808003,-0.37870768,-1.2526231,-0.019658733,-0.20251164,-0.03243629,1.2662927,1.9868052,0.09773657,-0.54855883,-1.4739115,-1.5613303,-1.9868487,1.0697225,0.19627595
method_of,0.9129465,-1.0067297,-0.45628065,-1.8604317,-1.816978,0.9992875,-0.7342492,-1.8358831,-1.8646374,-0.1564932,0.21488148,-0.22865038,-0.24933787,0.69277257,1.2692868,0.098925136,-0.42229465,-0.40991887,-0.3053024,0.23673335,0.34441745,0.37541902,-0.9788255,0.3050182,-0.6162227,0.9932209,0.73340017,1.7087089,-0.12772597,-1.4047272,-0.74196583,0.7451462
occurs_in,1.1690311,1.1918983,-0.053703055,-0.41211188,0.63062847,1.5703659,0.44011638,-1.8081218,-0.76959777,0.7677433,-1.5708325,-0.63563037,-0.6532249,-0.626358,-2.2548432,2.3503413,-0.8242301,-0.42523754,-0.4823792,-0.6285435,1.1863898,-0.27115974,-1.8594937,-0.10910436,0.66687083,0.63740647,-0.25246197,1.498642,-0.9032758,-1.6251942,-0.24673192,-0.1625432
part_of,0.3186785,-1.193112,0.19535579,-0.79474896,0.6173165,-2.0665,-0.026780868,-0.4977158,-2.0530894,-0.40081337,-2.0944343,0.46340898,-0.82109797,-0.8372851,-1.1479583,0.9548047,-0.5259454,-0.4024476,-0.7859396,-0.2110936,-0.83132154,1.4955246,0.03659903,-0.030779958,0.95973283,-0.87698126,-0.3944452,0.8466385,0.11574545,-1.3932513,-1.3866276,0.3418861
performs,1.7261186,0.1439954,-0.4120419,-0.5781173,-1.9414741,-2.1434307,0.32080486,-0.112789586,-1.0565251,0.3708598,0.36105046,0.89050794,0.65098774,2.338489,-1.5088855,-1.1245664,-0.50823367,-1.2531124,-0.48920006,-0.65040797,-1.3593643,0.95698637,0.4044654,-0.20262456,1.1216749,-1.7748528,0.6258058,-2.1667604,-2.2744133,-1.5206453,-0.028141588,0.08647147
practices,-1.4667004,-0.73391473,0.4688632,-2.1283922,-0.072969906,1.4787117,2.471274,1.6756953,-0.13234375,-1.1115721,-0.022667568,0.17679405,-0.8842723,0.24414231,0.6043527,0.6328591,-0.9637868,0.07682048,-1.8263754,1.2628062,-1.3227602,1.4338328,-0.7949438,-0.5072597,0.48437014,-0.51640934,-0.59469414,-1.4284432,-0.50756806,-2.898591,-2.9463463,0.39611554
precedes,-0.44179374,-0.21755502,0.5385636,-0.45503667,-1.6075311,-0.2076125,1.4132702,-2.3277845,-0.86119926,2.3104556,-0.47964483,-0.5024391,-0.08252179,-0.2806343,-1.0584873,2.6314545,-1.4836501,0.8280204,-1.3516808,-0.98581755,0.52422756,3.3188722,-1.0131526,-0.76210284,-0.58404744,0.5634492,-0.36938533,1.0511179,0.52277815,-2.0082936,-1.6356906,-0.6411265
prevents,-0.8640429,-1.5761362,0.19325513,-2.7145042,1.4936612,-0.5267785,-0.4000638,-0.3411491,0.1465445,-0.71735996,-0.18164213,-0.76161665,2.4348485,0.47022155,0.30640417,3.2781005,-1.8502498,-0.535671,-1.1930342,-1.8174589,0.82068264,-3.698464,-0.7221499,0.8123535,1.2403276,-1.2398467,-0.3871096,1.3664507,-1.608403,-1.443187,-2.592232,0.32036006
