,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
brazil,0.8269999,1.7836385,-0.3204992,0.2442026,-0.33887663,-0.5944296,0.86531097,0.58952606,0.21493936,1.2185984,0.7449439,2.0998228,0.35087702,1.9728725,1.0128813,0.8043115,0.71658635,-1.7527753,-1.5423492,-1.6751572,1.4187407,0.088327065,-1.0964758,-1.6989306,0.50551903,0.80287284,-0.35303816,2.1965313,0.7635403,1.4468331,-1.4688253,0.6378478
burma,0.002666477,0.09014726,0.16416056,-1.3557737,0.8830427,-1.9113848,1.3081775,0.35966045,-1.3253986,-0.82685065,-1.1652203,1.1774256,-0.49356025,0.64838153,0.24759997,-0.28660876,1.702055,1.4865476,-0.9505074,0.0786653,1.1543658,1.0087674,-1.4814059,-2.0485785,1.263333,-0.8058913,-1.7144203,-0.56794685,0.16892463,0.60913354,-1.0113399,1.6849291
china,1.0667824,-0.34583685,-2.1112256,-1.4496385,-0.25545537,-1.3145609,0.6603324,1.0904175,0.905455,0.23613657,1.4494592,1.0007333,-0.71786684,0.3424832,0.9811185,-0.5249497,0.5672293,-1.4298202,-0.9924104,-0.84012914,0.10199415,0.5738049,0.07681215,-0.9601952,1.6250871,-2.252685,-1.2617713,0.7357148,-0.8837215,0.992434,0.37628502,1.5691762
cuba,-0.33926365,-0.7651619,-1.0451998,0.650295,0.76220554,-2.3290834,0.31741205,0.029790198,0.30141765,-0.009743363,-1.0952404,0.39437458,-1.088766,0.043754265,-0.05650314,-0.82066566,1.5914215,-1.8756214,-2.3138747,-1.0431911,1.0007676,1.7890022,0.8226981,-0.90762305,1.627688,-0.16859873,-1.8031204,0.9058673,1.1801487,-0.744461,-0.8690715,1.0377972
egypt,-0.38429078,-0.4633302,-1.6553605,-1.3924565,1.2932965,-1.5435971,0.12663746,0.23494814,-1.46793,0.008684663,-0.5561491,1.5299733,-0.112904124,-0.6330336,0.1721623,1.0380005,-0.025448587,0.9229832,-0.77432364,-1.1899118,2.3299022,-0.60658133,-1.7468954,-0.63544405,1.0511861,-0.39180887,-1.0879517,-0.416227,0.9969914,-0.26390886,-1.5308614,0.1908926
india,1.3328596,-0.7809952,-0.15053791,-0.30174443,-0.1315203,-1.1106629,-0.34234926,0.993823,1.8090479,-3.1012466,0.30562305,1.807181,0.91377175,-0.2502286,-1.8923008,0.61102617,-1.9544094,0.34775376,-1.700365,-2.0511742,1.3481907,0.51739144,-2.9138155,-1.2432904,0.20801982,1.0007061,-1.0547044,1.1111646,0.3321767,0.13626224,-2.0781941,-0.3748723
indonesia,1.5125675,-0.038578007,-1.7656198,1.097374,0.93942046,-0.53788793,-0.5877273,0.30787688,1.3393772,-0.031919003,-0.8194391,0.33564273,-0.53625524,-0.63237816,1.2427404,2.4278533,-0.0012282939,0.969007,-0.53104204,-0.9212379,0.25949156,1.2372838,-2.234402,-1.658417,-0.17064711,-0.020799413,0.00067519443,-1.5119767,2.0071254,0.32435995,-1.1517434,1.741765
israel,-0.67522466,-0.38399234,0.60513026,-0.3592935,0.88785607,-0.884962,-0.5722538,1.2551196,0.38563693,0.1816805,0.79917943,1.5744686,-0.3826842,-0.24762914,0.50159353,0.708892,-1.3810318,1.2370987,-1.3773265,-1.5339744,1.845048,0.60673517,-1.5661359,-2.1933506,0.3610802,1.0903894,-1.750302,0.11569375,0.3820399,-0.04838348,2.0229235,1.4895457
jordan,-0.46693376,-0.6830282,-0.7901425,1.8267053,1.71671,-2.1347294,1.9636122,0.91086644,0.055049587,0.12952235,0.09583809,0.28476614,0.19416462,0.24421687,0.21500719,-0.6838702,-0.13392185,1.1058229,-0.34864953,-1.5029258,-1.4352033,1.1698809,-1.8106326,-2.3009295,1.5445585,-0.9665359,-0.4445341,0.039383702,1.693053,1.5251474,-1.7423087,0.690382
netherlands,0.8934694,0.54260874,-0.20517069,-0.46382445,-0.2882277,2.1778624,1.2065687,0.3408153,1.1575744,-0.30341637,-0.8254246,0.7953215,-0.2863765,1.4524168,1.1242254,-0.9615425,-0.78079784,-0.9122692,-1.480949,-0.9165544,0.61101156,0.9286447,-1.0183899,-1.5674694,1.7467071,1.7617881,-0.73536587,-1.5312537,0.77394223,-0.49115047,0.37676862,-0.49028903
