relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
term0,-0.27343905,-0.6192519,0.8104548,2.7708464,-0.89835894,0.3075463,0.5127233,1.2425841,-1.6149739,-1.7010559,0.0038185061,-0.32999668,1.6623844,-0.6546357,1.3983164,-0.9878107,1.4559606,-2.3008025,0.275598,0.5094352,0.39704216,-0.024912529,-0.31244582,-2.7774293,-0.4285127,0.22291432,-0.25604147,0.22837706,-1.1593826,-0.45358548,-1.2641896,1.0251098
term1,-1.8934623,1.2569925,-1.0294667,0.7314164,-0.31478673,0.12012814,-0.47711325,0.9964512,-1.6125503,-0.42052513,0.3015411,0.9264713,-1.6781237,1.2278339,1.0306829,-0.9355892,0.37783247,-1.0619165,-1.2246239,-0.66856486,-0.56389636,-1.92198,1.5512757,0.3075551,-0.44047377,0.9328726,-0.71037364,-0.75921327,-0.83748066,-0.845888,-1.4534416,0.22685672
term10,1.1806593,-0.67544025,-0.76344335,0.042750046,-1.429133,-0.070547976,0.28910837,0.43544742,0.17658651,0.892309,-0.07323564,-0.92679673,0.6836043,0.54920536,1.1880485,-0.034464877,0.3449904,-0.7091675,-0.25003043,2.2298698,0.26885536,-0.34650338,-0.2116537,-0.04007056,0.43317208,-0.36211666,-0.9464139,-0.081648394,0.11744556,-1.5947075,-1.3091996,0.043796893
term11,0.6572187,-0.91133314,-0.3865406,-0.2132477,-1.2487494,-0.43957084,-0.29702273,0.86370885,-0.088333055,0.42664868,-0.13914196,-0.06331082,0.6777299,1.2916973,0.9879734,-0.036770828,0.04906281,-0.9697759,0.2597302,0.67694473,-0.314544,0.57124114,-0.17571914,-0.08592729,0.2735116,0.016606862,-0.22048348,0.20554952,0.43605095,0.17239663,-1.110767,-0.19021481
term12,0.6567503,1.58439,0.34476736,-0.5895834,-1.0027854,-0.022059962,-1.100648,-0.7634429,0.3548119,1.2060738,-0.21576938,-0.8467067,1.1048641,1.7762269,-1.5947559,0.3102653,-0.5335976,-2.1198697,-1.5359182,0.15648346,-0.7608134,0.049615096,-0.19675098,-0.25909802,-0.49873593,-0.6578713,-1.5439883,0.2030844,0.3667093,-0.83644783,-0.90830106,-2.2113867
term13,0.8044441,0.7426165,-0.008650234,0.31988686,-1.9614941,0.48240438,-0.43620932,-1.432673,-0.49411127,-0.22038671,-0.1870338,-0.4763442,-0.12343771,1.2899865,-0.8540702,0.25985843,-0.09340086,-1.1243273,-1.130933,-0.2730587,-0.48677087,0.6363938,-0.63096803,-0.6388743,0.89890647,0.070025876,0.48169363,-0.33955097,1.1806359,-1.2392026,-1.015433,0.23882504
term14,-0.09108463,0.43967083,-0.66604775,1.0315772,-0.56008714,-1.8730971,-1.7254418,-0.8608178,1.5933608,0.9610496,-0.4477645,0.29208347,0.9933165,0.6570447,-0.5010989,0.2755695,-1.263616,-2.3536327,0.05084731,1.2049971,-3.4131112,-0.44296297,-0.4086827,-0.9150508,-0.9815314,-1.0972729,-1.1325084,-0.05716696,1.0164721,-0.7758287,-0.98131984,0.04096061
term15,-0.45075026,0.11753361,0.26078817,-0.10699509,-0.5559939,-0.57201564,-0.104994535,0.562952,-0.62258524,-0.30944505,0.20454137,0.30133927,0.74395305,-0.9706074,-0.8352315,0.095179595,-0.82676053,-0.9979954,0.090185374,0.9938836,0.20708399,0.07786289,0.17700039,-0.4952186,-0.53039825,0.39400944,0.17419298,0.25615966,0.017712882,0.15319279,-0.9814899,0.29761988
term16,0.14191273,0.19059944,0.34354866,-0.1608199,-0.35109416,0.07052094,-0.0032126394,-1.0011116,-0.0561786,0.21523796,0.0027916892,0.059694335,-0.047574062,-0.6471149,1.2286062,-0.11873403,0.18079525,-0.81886995,0.13390283,-0.4902039,-0.42253774,0.013303347,0.04381024,-0.16982889,-0.19225493,-0.6953212,0.003552076,-0.14519711,-0.116623044,-0.18068111,-0.89504045,0.112129696
term17,-0.5806526,-1.2554649,0.18235527,-0.9383071,-0.49403155,0.04953844,-0.49929342,-1.1737181,0.6901716,0.11758054,1.0814053,1.7519599,-1.6584767,1.243892,-0.7805524,-1.0440713,-1.5560503,-1.8584212,-0.5385063,-0.9020467,0.3542321,0.6426995,-0.07340961,-1.0149581,-0.40927222,-0.154207,1.6760969,1.6535884,-1.1802856,-1.2667776,-1.2963959,-0.8696207
term18,1.5179262,0.011068266,-0.12626429,0.8347705,-0.39625445,1.573655,0.03708551,0.49461964,-0.5629906,0.36418143,0.62519747,-0.51967704,-1.2864805,-1.429915,-1.3234365,-1.7266643,-0.055976477,-1.5945995,-0.6383052,0.5931128,0.058276366,-0.5591655,-1.3417155,0.51234967,1.228874,0.9547605,-0.35774454,-1.6583322,-0.18051818,-0.97690785,-0.726082,-2.8701227
term19,-1.4280565,0.48823023,-2.606051,-1.8475142,-0.72777396,-0.052062556,0.24639145,0.56385964,-0.2779183,0.8234787,-1.5014937,1.2951571,-0.4867557,-0.24848218,1.6981574,-2.011577,1.0226947,-2.4031396,-1.8100102,-0.8126668,1.500038,0.4377322,-0.22766405,-0.6683337,-0.79543287,-1.0702456,2.7890587,-1.5062933,1.729547,0.22347613,-1.9627861,-1.774466
term2,-2.6186986,1.4980991,0.3908397,-0.57591546,0.1397845,-0.6675648,-0.26084697,1.0623688,-1.6180135,-0.69204795,-0.097800754,-0.4389482,-0.5149124,1.2634149,0.635197,0.10414872,1.5337567,-1.8026618,-1.4797958,-0.21883355,0.28561315,-1.9940746,0.39269274,-0.044692915,-0.74337953,0.36238658,-0.20884326,1.2700977,0.55474496,-0.09918993,-1.3900641,0.6214406
