,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
person0,0.08592348,0.39257982,-0.10706764,0.13505374,0.3474289,0.17555435,-1.0745866,-1.5024158,-1.1302806,0.36002642,-0.17007369,-0.53460234,-0.064854525,-0.7106125,-0.3885021,0.68488,-0.63362813,-1.9118401,-0.7329727,-1.1204836,1.5722958,-0.53022516,0.98377615,-2.2820396,-0.6496746,-1.7258624,0.39299235,1.0412059,0.4782766,-0.16711468,1.7866473,0.23494674
person1,0.47364625,0.24528523,0.27245814,0.43695208,-0.5693453,-0.9410735,0.038456142,-1.08073,-0.7235865,0.18003894,-0.6779529,-0.3441776,-0.39032117,0.16447452,-0.81298435,0.6110192,0.4181483,-0.8274848,-0.096414775,-0.8242259,0.1410517,0.284665,0.89231306,-1.8365216,-1.1049228,-1.1810265,0.89690936,0.48376998,0.16233611,-0.9177705,1.1122801,0.11051739
person10,0.5857326,0.55020034,0.3932152,0.6086245,0.26067606,-0.45178044,0.30602086,-1.5705194,-0.77385575,0.1930426,-0.15034059,-0.79021287,-0.19985887,-1.1883521,-0.87429744,1.021119,-0.18092075,-1.6979133,-0.6065388,-1.3438044,1.1719625,-0.95400286,1.0638123,-2.412313,0.048703447,-1.2170105,0.8319383,1.1251404,0.3555309,0.2354304,1.8051788,-0.050473843
person100,0.16344245,-0.74347,-1.9048032,-1.203114,-0.25287426,0.080262244,0.7225685,-1.9696807,-0.7156008,-1.0620278,0.5443537,-0.55644447,-1.5287606,-1.0886676,0.04817104,-1.1785734,-0.47420338,-0.046110217,-1.3448806,0.54578346,0.77817357,-0.36916322,0.71113974,-1.5305248,-1.0953493,0.78134966,-0.092215136,-0.87930524,0.8904582,0.11265782,1.4615208,-1.4061409
person101,0.23095413,0.257505,-0.44963238,-0.79584396,-0.000563313,-0.3220517,-1.1031194,-1.5465612,-0.34391847,1.2423887,-0.60286736,0.21638979,-1.3400207,-0.010039749,-0.23098452,-0.079431444,-0.44601953,-1.0318118,-0.50681305,0.7139549,0.5212038,-0.18313244,0.087963514,-1.2320802,0.06440898,-0.5042514,0.23637655,-0.78768104,0.7755589,-0.8349113,-0.93839866,1.0547192
person102,0.93548423,-0.48504162,-1.3052665,0.5573913,-0.41719714,0.61862195,0.7053942,-1.5155281,-0.52854997,1.1748873,0.021470046,-1.4760563,-1.2157023,-0.49006632,-0.33168468,-0.200993,0.03605927,0.91472036,-0.53753364,-1.0445868,-0.9333169,-0.09685895,-0.6258868,-1.3931743,-0.42458388,0.1965647,0.5016553,-1.0936979,-0.5863498,-0.030024486,1.1138672,-0.23168232
person103,1.0023036,1.201605,-1.5741532,-0.5894981,0.56749403,-0.30108702,0.14243884,-1.8735653,-0.6367176,-1.2445686,0.062184997,-0.4150718,-1.9351037,0.042052913,0.8208684,-0.9200222,0.016172782,1.3152748,-0.70473045,1.2667834,0.44962227,0.92725235,0.3219254,-1.3847616,0.4785594,0.44194028,0.20535164,-0.19851556,0.24912281,1.0571871,1.2020627,0.009204948
person11,-0.65029126,-0.54703534,-0.31092596,0.5092274,-0.9027896,1.0089748,0.06086243,-1.0466504,0.08287497,-0.6842024,0.106740795,-0.6179492,-0.096367404,0.90505147,0.2284792,-1.1690605,1.3030535,-0.46297488,-0.39055815,-0.5398868,0.62791294,0.3016519,-0.9427285,-1.6527135,-0.5760171,-0.0070666876,-0.71450126,0.48831174,0.34474948,0.4349901,-1.3777364,0.1866543
person12,0.7204772,-0.5490743,-0.14576925,-0.4953109,1.0838927,-0.16882706,-0.33808413,-1.1970459,0.9665624,0.7367824,0.79094094,-0.28190964,-0.079413734,-0.40246284,0.4047905,-0.662944,0.28815177,0.7175221,-0.25448605,1.0169035,-0.87776244,0.555389,0.18025544,-1.7753083,-0.36337796,-0.88421553,-0.0692507,0.35402167,-0.20630664,0.13116159,-1.2373252,-0.6805205
person13,0.68559736,0.34223267,0.16305234,-0.72621804,-0.002131686,0.20072576,-0.23984005,-1.1741521,0.6804574,-0.9629281,-0.49750495,0.61785984,-0.5453079,0.98354393,-0.25018522,1.3605167,-0.052709106,-0.16265693,-0.27962068,0.9122421,-0.32269898,0.20698705,0.41769508,-1.742245,0.83226234,0.7400223,0.3616455,0.5518327,-0.37579966,-0.011913551,1.1121469,0.28965753
