relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
term0,2.4227579,-2.8082542,-1.8966668,-0.14392032,-0.0031541418,-0.09752152,1.3628875,0.29162803,1.5143588,1.4912727,1.0589566,1.3762921,-1.0414768,-0.5876172,-0.754293,0.005468161,-0.545117,-0.13802558,0.17110953,-0.28969535,0.09097649,0.4905548,-0.5201624,0.20429005,-0.34640378,-0.121330775,0.0045586694,0.083989136,0.19575332,-0.13559829,-0.0056999056,0.06737108
term1,-1.9768168,-0.44278494,-1.3415633,-0.87291145,0.63805264,0.099529505,-1.2606095,0.70848197,-0.012582749,0.9236706,1.1685007,1.4166975,-1.3709277,-0.45367703,-0.35481003,-1.55823,0.76345223,-0.5644341,0.03981218,0.77837926,-0.24122977,-0.0307754,-0.9215804,0.10466954,0.301899,0.49627337,0.57659554,-0.383963,-0.34199274,0.22933203,0.888219,-0.322312
term10,0.5168063,0.57932866,-1.76895,0.09003723,-0.06985326,-0.6245998,0.101906784,-0.18622111,-1.1987263,1.4048715,0.85734296,0.42297077,0.6090918,0.77224195,0.3766072,-0.17514913,-1.1574242,0.45570362,-1.2226433,-1.1757058,0.5651643,-0.60590273,-0.325812,0.2927364,-0.23276992,-0.4892859,0.48715055,-1.0768902,-1.1206659,0.32157362,0.33385482,0.16427203
term11,0.14812967,0.5742859,-1.3433656,0.31597298,-0.5862744,-0.51509714,0.20270653,-0.51354504,-0.13424568,1.0421722,1.2524009,0.9403994,1.1118482,-0.21730757,-0.11860664,0.19495164,0.33427644,-1.2146562,0.26112753,1.014059,0.18360004,0.37738913,-0.023891049,-0.6395218,-0.26002556,-0.10152389,0.007602233,0.47126454,1.8427076,-1.4184967,-0.028380413,-0.7962008
term12,0.37498632,0.58226454,-1.4181612,0.64619035,0.80169773,0.13751085,-0.14374433,-0.45472336,0.80523705,-0.87255853,0.88650894,-0.91163164,-0.879282,-0.8990984,-1.1995624,0.6804609,0.39053804,-0.0027636518,0.5830872,0.30955052,-0.41560706,-0.056580763,0.43567616,1.3643887,-0.6321371,0.16676226,-1.6974504,-1.0142608,0.64447814,0.4100309,-0.33551395,0.010682167
term13,-0.05407797,0.1928601,-2.1225622,0.65176076,0.35463503,0.01811339,-0.12583548,0.81554,-0.23074006,-1.3729532,0.8800512,-1.0358957,-0.71876144,1.3648714,-0.32151315,-0.08137133,0.85592836,-0.4836531,-1.5118613,0.08375887,-0.23521818,0.1939584,0.4198641,-0.01912824,-0.5314256,0.45773533,0.6181836,0.7590299,0.6708847,-0.35847792,-0.55064297,-1.6480376
term14,-0.08662778,-0.41342196,-1.738636,0.20172319,1.8904338,-0.578875,-0.2328385,0.29231673,0.64871925,-0.83793455,0.95646715,-0.876754,-1.0465893,-0.7659146,-1.1208041,1.234125,0.66433275,-0.3581055,0.90339166,0.18216322,-1.1880333,-1.6810992,-1.9193579,0.29773986,0.88471097,0.23934506,-0.28896084,-0.4750415,-1.0374347,-0.83952117,-0.07887209,-0.13992754
term15,0.83695537,-0.66462696,-1.2015631,0.35539514,-0.34205973,-0.5048285,0.5864809,0.47342825,0.714889,1.2739582,-0.92097384,-0.89519686,0.16785347,-0.13844728,-0.26576954,-0.059909873,-0.22989883,1.0556383,-0.0019485075,-0.15167114,0.09285168,-0.73580605,0.315293,0.57970685,-0.32498503,-1.3926134,0.5460639,-0.1314085,-1.145156,-1.7254084,0.14257188,0.101532556
term16,0.12553161,-0.03335128,-0.9175462,-0.084970266,0.18990293,0.00823649,0.14865679,-0.39856616,0.11589467,-1.2952154,-0.80878997,1.1506331,0.08254802,-0.20816548,0.4641468,-0.4857027,-0.49614257,0.09943837,0.3172288,1.2337472,0.13363683,-0.724523,-0.852503,-0.5670344,-0.41135597,0.9762848,0.69990844,-0.14846787,1.1935825,0.48945633,-0.17399184,-0.75270796
term17,0.53303206,0.41665417,-1.1628066,-0.92706805,-1.3422391,0.6803251,-0.6498365,0.8441529,-2.2046797,-1.8367591,0.83723104,-1.0469925,-0.8957186,-1.3154398,0.69505274,-0.77284765,0.019741576,0.02844437,-0.18603735,-0.42353204,-0.036763858,0.03252672,0.1991549,-0.52674764,0.23098835,0.36714986,0.43309775,-0.47774503,-0.12730093,0.1838495,0.26291904,-0.15061435
