,entity
0,chemical_viewed_functionally
1,mental_or_behavioral_dysfunction
2,hazardous_or_poisonous_substance
3,spatial_concept
4,laboratory_procedure
5,diagnostic_procedure
6,laboratory_or_test_result
7,rickettsia_or_chlamydia
8,bird
9,lipid
10,organophosphorus_compound
11,biologic_function
12,body_part_organ_or_organ_component
13,nucleic_acid_nucleoside_or_nucleotide
14,congenital_abnormality
15,biologically_active_substance
16,organic_chemical
17,cell_function
18,pathologic_function
19,social_behavior
20,professional_or_occupational_group
21,immunologic_factor
22,bacterium
23,molecular_biology_research_technique
24,tissue
25,fungus
26,pharmacologic_substance
27,genetic_function
28,mental_process
29,research_activity
30,age_group
31,molecular_function
32,element_ion_or_isotope
33,human
34,organism_attribute
35,experimental_model_of_disease
36,eicosanoid
37,inorganic_chemical
38,cell
39,disease_or_syndrome
40,chemical
41,body_location_or_region
42,organ_or_tissue_function
43,anatomical_abnormality
44,population_group
45,physiologic_function
46,governmental_or_regulatory_activity
47,cell_component
48,biomedical_or_dental_material
49,organization
50,group
51,carbohydrate
52,hormone
53,patient_or_disabled_group
54,alga
55,neoplastic_process
56,entity
57,gene_or_genome
58,cell_or_molecular_dysfunction
59,finding
60,amphibian
61,virus
62,organism_function
63,geographic_area
64,qualitative_concept
65,health_care_related_organization
66,therapeutic_or_preventive_procedure
67,injury_or_poisoning
68,individual_behavior
69,neuroreactive_substance_or_biogenic_amine
70,acquired_abnormality
71,clinical_attribute
72,steroid
73,educational_activity
74,manufactured_object
75,amino_acid_peptide_or_protein
76,family_group
77,receptor
78,food
79,fish
80,body_space_or_junction
81,body_substance
82,chemical_viewed_structurally
83,daily_or_recreational_activity
84,environmental_effect_of_humans
85,substance
86,embryonic_structure
87,drug_delivery_device
88,occupational_activity
89,functional_concept
90,temporal_concept
91,antibiotic
92,phenomenon_or_process
93,mammal
94,amino_acid_sequence
95,behavior
96,health_care_activity
97,indicator_reagent_or_diagnostic_aid
98,organism
99,research_device
100,fully_formed_anatomical_structure
101,enzyme
102,vitamin
103,sign_or_symptom
104,invertebrate
105,self_help_or_relief_organization
106,biomedical_occupation_or_discipline
107,medical_device
108,natural_phenomenon_or_process
109,reptile
110,activity
111,group_attribute
112,clinical_drug
113,conceptual_entity
114,anatomical_structure
115,animal
116,archaeon
117,idea_or_concept
118,quantitative_concept
119,vertebrate
120,human_caused_phenomenon_or_process
121,plant
122,regulation_or_law
123,classification
124,intellectual_product
125,carbohydrate_sequence
126,machine_activity
127,body_system
128,professional_society
129,occupation_or_discipline
130,molecular_sequence
131,nucleotide_sequence
132,language
133,physical_object
134,event
