relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
adjacent_to,-1.0977064,-0.84210104,-0.1861285,-0.97804826,0.2943969,-1.3711864,-0.716625,-0.4828842,-1.0645324,-1.68351,1.9110008,-0.42898875,0.19805841,2.6873698,-0.32468343,-1.3378978,-1.5517287,-0.79799235,-0.49846986,-0.6176954,0.032672208,2.9343715,3.9391067,-0.92191917,-0.6257564,-1.3397135,-0.4487133,-0.2861619,0.42153662,0.46228284,2.3194566,0.5120486
adjacent_to_inverse,-0.9954345,0.0131100565,1.2935916,0.036871877,-0.86205685,-1.1440006,-0.65516853,-0.46295565,-1.8133123,-1.3629832,1.3212701,-0.51187366,-0.8107026,2.0490558,-0.14106204,-0.78813004,-2.0124857,0.20038043,-0.47576034,0.55264026,1.3670613,2.0739079,2.9285076,-1.0805813,0.43555227,0.054797925,-2.1932986,-1.1897076,-0.14832184,-1.6381618,0.71252096,0.9125725
affects,-0.92835695,-0.33624125,-0.26327986,-0.37184533,-0.5962554,-1.0066872,-0.98029155,0.36479235,0.49906513,-0.6409087,-0.19682938,0.7879936,0.18593527,0.15298066,0.69865423,0.99625725,-1.4222516,0.28284967,-0.46064118,0.16977604,0.40006715,0.9448149,0.31070846,-1.9887354,-0.32251948,-0.37892085,-0.1768375,0.07637342,-0.65152305,-0.6731615,-0.47904965,0.5083775
affects_inverse,-1.2041234,-0.3410127,-0.40544033,-0.45161638,-0.57753164,-0.8629357,-0.94738954,0.4134284,0.4684376,-0.7888889,-0.22622639,0.9095363,0.04923133,0.2978029,0.84822065,1.0188739,-1.0602777,0.2878997,-0.3216397,0.28534362,0.6004059,1.0060697,0.3374782,-2.0481715,-0.28235418,-0.4189205,-0.26180586,0.21819808,-0.6675164,-0.7047582,-0.62399197,0.555016
affects_inverse_inverse,-1.6343795,-1.1842127,0.76670474,-1.1762497,-0.93295234,-0.9142615,1.3275789,2.4240677,-1.316942,-1.2106296,0.38626787,0.5025111,-2.3852851,0.21661228,-0.03907702,-3.5480943,-1.9854712,-1.582742,-1.695586,0.18970275,-1.8918045,-0.35049477,0.108808756,-2.7205176,-2.0539415,1.4134301,0.7290502,2.4460166,-0.22779274,-0.17707153,-2.8601797,-0.06664031
analyzes,0.48742065,-0.102346115,-1.8144568,-0.8230522,0.35655254,-2.3778396,1.2926311,-2.9880564,-1.3475529,-2.0188687,0.014983949,-0.893886,-0.75950015,0.43125424,0.6106312,-0.6670882,-1.511818,0.26234835,0.100115426,-2.4959514,1.7411536,-0.22927174,-0.0044662673,-1.6190863,0.98088706,-2.8845093,0.8806391,-3.3946924,-1.3845365,0.84715414,2.570255,0.6055969
analyzes_inverse,-1.6061959,0.05788084,0.12303191,-0.62442684,0.9235985,-1.4868667,0.4328945,-1.4884741,-4.21563,-1.7172678,0.49420053,-0.42952678,-1.1424237,-0.18921551,-0.41638616,0.0832941,-1.098882,-1.237918,-0.18896282,-1.2925044,0.2987015,-1.1095074,0.6830331,-2.451103,0.15557152,-1.5789602,0.71320754,-1.0773731,0.31377617,-0.27534997,1.134842,0.500849
analyzes_inverse_inverse,-1.9097054,-2.6184924,1.4429648,-3.1223881,-2.4780822,0.86570734,2.08288,0.93048793,-3.1165054,-2.6631522,0.22466294,0.46802706,-0.11154629,-0.005940941,-1.7621601,-1.0847362,-2.6517842,-0.6207801,-1.0684211,-1.5413117,-1.8541735,-1.127551,1.379971,-1.4361936,0.78822577,-0.09005843,-1.3134786,-0.90592885,-0.43491864,0.27516156,6.049795,-2.806914
assesses_effect_of,-0.8928433,-2.5882907,-1.4303249,-0.09659342,0.421813,-1.8053902,-1.0556788,-0.014120201,-2.025555,0.03164958,-0.15018214,-1.2225823,-1.5546913,-2.4156866,-0.2876393,-0.9795562,-1.533664,1.56156,0.7242825,-0.45354414,1.2728674,0.87334836,0.29838005,-0.66999745,0.43839073,0.42621073,0.72046554,-2.4741423,0.28373376,0.09316871,1.7956313,-0.042614397
assesses_effect_of_inverse,-1.1322029,-2.201449,0.18961763,0.07088882,1.4293883,-1.578863,-1.6267757,-0.114860654,-2.9828455,0.29329792,-0.037568197,-0.18720949,-1.5718657,-2.2888973,-0.5621708,-0.609665,-0.9070797,1.0879078,0.20861144,0.10869217,0.69257796,0.101668224,0.2627404,-2.349949,0.08187763,0.46769735,1.0620165,-1.2485001,0.4303858,0.03123737,0.9416826,0.07263532
associated_with,-0.9643016,-0.35642225,-0.6821353,-0.21699214,-1.2710526,-0.89120626,0.39741728,0.8379739,-0.95507735,-0.04205456,0.013619823,-1.2863364,-1.1735636,0.7152375,1.4981006,-1.812838,-0.15367286,1.3585082,0.41427046,0.18799108,0.31536013,-0.6842154,-0.19028084,-0.19096518,0.4069318,0.06547986,-0.15728539,-0.41365778,-0.4774222,0.05620423,-0.28564364,0.5053687
associated_with_inverse,-1.0463527,-0.34584817,-0.68202317,0.006096126,-1.5182438,-0.7999186,0.41633797,0.6533972,-1.3149574,0.1742958,0.07831465,-1.378109,-1.0849278,0.9274169,1.6909631,-1.8908533,-0.42674074,1.4891708,0.7781296,0.39249033,0.60119265,-0.4228982,-0.10590171,-0.69259524,0.58645576,0.0014239803,-0.21704084,-1.0755594,-0.5466594,-0.09473243,-0.4436428,0.62503856
