,entity
0,diagnostic_procedure
1,sign_or_symptom
2,age_group
3,genetic_function
4,group
5,neoplastic_process
6,pathologic_function
7,governmental_or_regulatory_activity
8,population_group
9,biomedical_or_dental_material
10,natural_phenomenon_or_process
11,amino_acid_peptide_or_protein
12,clinical_attribute
13,chemical_viewed_functionally
14,disease_or_syndrome
15,organism_function
16,regulation_or_law
17,organ_or_tissue_function
18,body_part_organ_or_organ_component
19,receptor
20,medical_device
21,geographic_area
22,mental_process
23,acquired_abnormality
24,laboratory_procedure
25,organism_attribute
26,carbohydrate
27,neuroreactive_substance_or_biogenic_amine
28,organic_chemical
29,cell_or_molecular_dysfunction
30,enzyme
31,element_ion_or_isotope
32,qualitative_concept
33,research_device
34,hazardous_or_poisonous_substance
35,fully_formed_anatomical_structure
36,patient_or_disabled_group
37,experimental_model_of_disease
38,eicosanoid
39,vitamin
40,physiologic_function
41,phenomenon_or_process
42,body_location_or_region
43,virus
44,mental_or_behavioral_dysfunction
45,research_activity
46,antibiotic
47,pharmacologic_substance
48,anatomical_abnormality
49,injury_or_poisoning
50,body_system
51,cell_function
52,mammal
53,biologic_function
54,organism
55,molecular_function
56,body_substance
57,steroid
58,gene_or_genome
59,bird
60,health_care_related_organization
61,animal
62,food
63,finding
64,bacterium
65,body_space_or_junction
66,congenital_abnormality
67,alga
68,anatomical_structure
69,health_care_activity
70,cell
71,inorganic_chemical
72,tissue
73,individual_behavior
74,plant
75,biologically_active_substance
76,therapeutic_or_preventive_procedure
77,chemical_viewed_structurally
78,lipid
79,reptile
80,professional_society
81,hormone
82,immunologic_factor
83,organophosphorus_compound
84,professional_or_occupational_group
85,cell_component
86,family_group
87,nucleic_acid_nucleoside_or_nucleotide
88,social_behavior
89,molecular_biology_research_technique
90,temporal_concept
91,self_help_or_relief_organization
92,molecular_sequence
93,vertebrate
94,substance
95,invertebrate
96,chemical
97,occupational_activity
98,laboratory_or_test_result
99,machine_activity
100,embryonic_structure
101,daily_or_recreational_activity
102,behavior
103,indicator_reagent_or_diagnostic_aid
104,manufactured_object
105,entity
106,biomedical_occupation_or_discipline
107,educational_activity
108,amino_acid_sequence
109,organization
110,fungus
111,group_attribute
112,rickettsia_or_chlamydia
113,drug_delivery_device
114,quantitative_concept
115,human_caused_phenomenon_or_process
116,human
117,fish
118,environmental_effect_of_humans
119,amphibian
120,intellectual_product
121,spatial_concept
122,clinical_drug
123,activity
124,conceptual_entity
125,occupation_or_discipline
126,archaeon
127,nucleotide_sequence
128,classification
129,language
130,functional_concept
131,carbohydrate_sequence
132,idea_or_concept
133,physical_object
134,event
