relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
accusation,0.31080604,1.3329397,-0.0216607,-0.82555664,-0.07552607,-0.3663233,-2.728298,2.010928,-2.0234332,2.4172487,-1.4452274,-1.4818499,2.676459,-4.6447325,-0.5659316,-1.1400735,1.7647562,-4.8814845,-3.3413308,-0.513983,-4.7959514,-6.967145,3.0426557,-1.2455056,0.7205173,2.053425,5.861189,5.2766285,-3.0288186,-2.761132,5.0905285,-2.5142832
aidenemy,3.300004,-1.2958772,0.5748825,-0.044284634,-0.035967484,-2.3151424,-2.0593026,1.6309621,-1.7314538,0.13723896,-1.0914525,-3.6247685,0.29348084,-0.46889237,-1.235159,-3.3513668,-3.201537,0.018902585,-1.9257836,-0.36921424,-3.9787288,1.2221228,-1.4125179,-2.750365,2.9685564,-2.232277,5.0957623,3.413923,-1.8385165,-0.4787818,-0.9683788,-0.21686
attackembassy,-1.3533375,-2.3795846,-0.06532203,0.9669926,-1.3267418,-1.6147884,-1.5623113,1.3846473,0.870985,0.027380077,1.8442874,-0.09696782,-2.7651174,-2.261299,0.21020056,-2.2417102,0.8697186,0.35449082,-3.0254443,2.947097,-4.586862,-3.115179,3.2860377,-0.6427497,1.7359743,-4.673487,-2.441684,-0.81165916,6.480882,1.2825916,-0.6608146,-5.421999
blockpositionindex,3.6390865,-1.0035222,0.39173618,-0.29204935,2.277457,1.030283,0.31097376,1.1517596,1.7818439,-0.27277738,-1.1766112,-0.07258235,0.52047294,-4.278893,-2.2307212,-2.395975,2.0149271,-0.40745386,0.38358864,-3.5960488,0.21986628,-5.3473763,1.4839897,-3.0817158,3.9378939,-0.11984226,0.2137688,-4.929693,0.43722636,4.6973133,-0.901315,5.4259615
booktranslations,0.6476666,0.22144198,-0.2792546,-0.16499047,-1.2816784,0.041119903,-1.648516,0.15117803,0.17732131,-0.94914705,-0.60376227,-0.075895935,-0.8650647,-0.7701598,1.0411539,-3.260873,-8.473645,0.5873438,-2.31009,5.5210247,3.8984315,7.150035,-4.9329553,-6.7365403,0.14271772,4.599656,0.25926715,1.6518848,-3.9632773,0.92232823,-4.9486485,7.3070006
boycottembargo,0.5716249,-1.2501411,0.73389155,-2.926474,-1.5872126,-1.1849649,-1.8245156,1.9713339,-0.8860287,-0.60271156,-0.1466874,-1.0181416,2.702939,-3.0455012,2.816961,-2.5804937,-0.19758096,-0.96386033,1.7490406,-1.1279955,-1.1061422,-3.9809673,-3.1346807,-2.9970737,-4.0349445,-6.355136,4.1361766,3.8022683,0.8311425,0.774306,5.340387,6.43777
commonbloc0,-0.041375548,-2.3956082,0.6772322,-1.76707,-1.2504848,-0.865991,-0.8160444,3.7237458,3.266499,-1.9155942,0.078681834,-0.8321692,0.8911856,-6.016791,-1.6532606,-1.8396336,-2.0043728,2.2887278,2.7051795,-0.6283245,-1.6409184,0.8460939,-2.1255388,-4.054778,-0.02154778,-3.7426617,2.371772,2.579811,-0.06880845,-2.2924016,1.299474,2.025789
commonbloc1,1.299837,0.7120244,0.60250044,-0.30094796,0.6166057,-0.015266911,-0.72263324,-1.2782128,-0.74022186,0.044668652,0.18379478,1.067436,0.97333694,-1.1856501,2.5601273,-1.096495,1.8210298,-0.33642268,-0.22293444,-4.5035486,-2.5544453,-4.154643,2.2470984,3.3229308,5.0557218,3.4994512,1.4071528,-1.5886196,0.595146,0.1831168,2.074106,3.6214902
commonbloc2,-3.909491,-2.1552272,-1.8530077,0.6011125,-1.1611179,1.1204886,-0.88650376,1.9672139,-1.2062421,-1.2530681,2.307152,-3.277403,-2.6182694,-0.9649619,-1.3097206,-0.2412001,0.7941484,-1.0052284,0.8873863,3.8559241,3.0253117,1.3892946,1.3328341,-2.8644526,-1.6835408,6.017444,-1.1456318,3.7448761,-1.3971971,1.8203728,-2.944006,-2.7945395
conferences,0.5242069,-1.9093226,1.4110979,-1.0478623,0.8503588,-0.26260746,-1.2829264,3.6831243,-0.54591376,-2.2151024,0.0659031,-1.4359986,-3.0651991,-3.5475895,0.3508746,-2.4123185,3.564398,3.1307385,-0.20723051,0.75507283,5.8811083,4.5635247,-4.722035,2.4462342,0.7015314,-2.6828399,0.71080387,-0.45541278,2.3695626,5.2099175,3.0000563,3.4700174
dependent,-0.6368648,-1.1164122,-4.927065,0.6668663,-3.9452276,-0.03654634,-1.0879104,0.76087725,-1.2443974,-1.4565868,0.17575043,-1.029613,-0.25612143,0.55859387,1.855863,-3.3137317,1.9733847,-1.5623175,2.3591309,2.6757152,-3.107637,3.225405,0.9164021,-1.642346,-2.847593,0.12032007,-1.7623018,1.5806589,-1.2245009,1.7353424,-0.2539951,2.3842962
duration,0.20131119,-0.900564,-0.16992699,-2.9978008,-2.761804,-0.05917267,-1.6474984,3.8489444,1.1796658,2.1344757,-1.8331347,0.120368026,2.9402366,-2.3956664,2.3285184,-0.42768523,0.9878591,-3.0436983,-0.7138751,-2.3903642,-5.1686597,-0.536483,-3.3882375,-2.7345235,7.3656316,1.2693785,-0.12879896,4.2934403,0.36266315,-1.1863656,-1.0543859,-2.9733036
economicaid,1.9406611,-3.0110672,-1.3525513,-3.1430767,0.823354,0.6814233,-1.9452275,-0.71662664,-2.6536252,-2.3163242,0.22511186,-2.203159,-4.307808,-0.32360455,1.6374251,-2.68499,2.8745391,0.89615554,1.752695,0.8588265,5.1409745,1.0821174,0.18177931,-3.9553864,2.5420887,1.5421824,-0.019654961,-3.2220185,-3.5029204,-5.1317296,-5.671116,-3.2887032
