,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
brazil,-0.91947895,1.8228414,0.16171768,1.5129321,-1.6877437,-1.8910812,0.04182216,1.4636517,-2.2832031,-1.2377433,0.39553908,0.19561002,-0.4228431,-0.7984055,2.5356476,0.30185643,-1.3890889,-1.4764783,1.5043836,1.7336446,1.288711,2.1698127,0.79567355,1.9880353,1.4591713,-1.706322,1.5343814,4.41474,-1.5540968,-0.6567357,0.17557745,-3.175085
burma,0.18252897,-1.310933,-1.1194273,0.14337333,-1.0531616,1.4286532,1.2652597,0.81840086,-0.7666495,-2.056818,-0.8141536,-0.8953958,-0.502169,-0.7211218,2.4710116,1.0625103,-1.111592,0.7051638,0.70244896,-0.9089148,-2.3074968,-1.0199077,-3.2137487,3.6355467,-0.8123113,-0.35304743,-0.28315496,-0.420151,1.9909042,-2.122901,1.7614594,-1.3676827
china,-2.818582,-1.2391496,-0.20166081,1.6594437,-1.4845113,-0.7708909,0.3093384,1.5882728,0.17266297,-2.8187625,1.2112384,0.28110966,-1.3011128,0.34123972,0.8358096,0.80593413,1.8290346,-2.1118379,1.2687173,-0.25567397,-0.7529164,0.6717923,0.24323758,3.2419329,1.690507,0.1428585,-1.1701415,1.580219,-0.98855436,2.5147069,3.099259,2.539703
cuba,0.6803926,-2.001733,-1.7419994,2.8212597,0.097471036,0.7604625,-0.58123046,2.1610548,-0.3246119,-2.6075015,1.4870412,0.27653202,-0.30009106,-2.2567093,2.5125084,0.269632,-1.8301466,-0.92822087,3.517341,-2.0986216,-0.8311375,0.15508471,-2.400735,1.4441339,1.1266422,-0.63030183,-2.4297016,4.9169755,1.0369483,-3.6550238,1.6693168,-2.8279855
egypt,0.5333438,-0.9023039,-0.65810585,0.39713547,-1.7584851,0.48690072,0.45925575,-0.49900255,-0.9818288,-1.5389723,0.66073984,0.017169552,1.6888295,0.043352842,2.353257,-0.7856264,-1.4631995,-0.19627585,-0.45420736,-0.21136956,-1.9349949,1.6736228,-0.90954393,-0.03455107,-0.15449996,-1.1172562,-1.66511,1.4430432,2.8418496,-2.265049,0.53430504,-1.5289308
india,-1.3074371,-1.9479603,-2.411181,-0.57066745,0.20882456,-0.58970195,-0.29235303,0.52784234,-1.1358622,0.15226457,-1.1992536,1.6824677,1.8626386,-0.35013387,3.2789586,0.4019088,-0.38398015,1.4880004,2.429911,1.9828386,2.871863,1.8857814,-1.6761217,-0.9797989,-3.6679535,-1.9766784,-1.2796918,1.9554712,2.3494172,-0.6812307,0.14197107,0.4539376
indonesia,1.1631087,-0.769061,-1.2750646,-1.4714935,0.43102577,0.52409834,-0.9882007,1.2696631,-0.61535335,-2.7597032,-0.68202704,0.6801702,0.39113158,0.3065726,1.6640006,2.3366299,0.294292,-1.2489524,1.7618078,-2.6990843,-2.0421622,3.0805035,-2.386237,3.5902615,-0.386935,0.5978723,0.5902776,3.861823,1.9845756,-3.214867,1.353793,0.39625007
israel,-1.7946838,0.28177977,0.1995086,-1.8452787,-0.6318845,-0.4259295,-0.6947245,1.2399206,-4.1144166,-0.6859853,-3.121791,0.73049897,0.06252645,-0.21998319,2.4777112,2.0460346,-1.2405849,-0.26608112,0.49374676,-2.4566047,1.1456847,-3.97945,-0.38641638,1.178701,-0.6275985,-1.6385264,4.308259,5.734122,-5.8282948,-0.9377411,-0.57081676,-0.7852168
jordan,-0.18022326,-0.73629355,-1.3017104,0.6803503,-0.07773892,1.3686649,0.6889291,2.2277849,-3.0961285,-2.2262225,1.1970755,-0.0106674,0.35377216,1.4012582,1.3744872,-0.6427876,-1.9123617,1.3083496,-3.4675808,-1.1810235,-2.5887132,-0.11651768,-2.4830723,3.960201,-0.18908796,0.35479975,-3.0448499,0.8515713,2.166069,-2.2993772,0.16698085,1.7762464
netherlands,0.054567397,1.3888009,-0.9985847,1.7562691,-2.4168317,1.4435269,0.626403,2.373018,0.29895383,1.5909127,1.3917446,1.3278699,-0.5392806,-0.5817155,2.6989079,1.562357,0.4590275,1.8649911,0.4725101,-2.910905,0.86321235,-1.2001121,2.9620526,1.3950355,0.69393367,-2.3344705,-1.2095232,3.6716146,-0.13305946,4.175508,-0.66553473,1.132024
