,entity
0,physiologic_function
1,antibiotic
2,molecular_function
3,element_ion_or_isotope
4,pharmacologic_substance
5,cell_or_molecular_dysfunction
6,neoplastic_process
7,clinical_attribute
8,experimental_model_of_disease
9,acquired_abnormality
10,health_care_related_organization
11,gene_or_genome
12,therapeutic_or_preventive_procedure
13,neuroreactive_substance_or_biogenic_amine
14,family_group
15,biologically_active_substance
16,mental_process
17,reptile
18,occupational_activity
19,eicosanoid
20,professional_or_occupational_group
21,animal
22,immunologic_factor
23,research_activity
24,organism_function
25,anatomical_abnormality
26,cell_function
27,hormone
28,diagnostic_procedure
29,natural_phenomenon_or_process
30,medical_device
31,sign_or_symptom
32,body_location_or_region
33,laboratory_or_test_result
34,organic_chemical
35,tissue
36,geographic_area
37,steroid
38,disease_or_syndrome
39,organism_attribute
40,injury_or_poisoning
41,fully_formed_anatomical_structure
42,individual_behavior
43,body_part_organ_or_organ_component
44,machine_activity
45,health_care_activity
46,group
47,molecular_biology_research_technique
48,pathologic_function
49,nucleic_acid_nucleoside_or_nucleotide
50,cell_component
51,embryonic_structure
52,mental_or_behavioral_dysfunction
53,phenomenon_or_process
54,chemical_viewed_structurally
55,daily_or_recreational_activity
56,patient_or_disabled_group
57,hazardous_or_poisonous_substance
58,alga
59,behavior
60,inorganic_chemical
61,organ_or_tissue_function
62,indicator_reagent_or_diagnostic_aid
63,bacterium
64,laboratory_procedure
65,congenital_abnormality
66,research_device
67,manufactured_object
68,body_substance
69,professional_society
70,biologic_function
71,enzyme
72,qualitative_concept
73,population_group
74,cell
75,lipid
76,regulation_or_law
77,food
78,entity
79,biomedical_occupation_or_discipline
80,educational_activity
81,social_behavior
82,receptor
83,organophosphorus_compound
84,amino_acid_sequence
85,amino_acid_peptide_or_protein
86,finding
87,chemical
88,genetic_function
89,chemical_viewed_functionally
90,bird
91,body_space_or_junction
92,biomedical_or_dental_material
93,organization
94,age_group
95,carbohydrate
96,vitamin
97,group_attribute
98,rickettsia_or_chlamydia
99,drug_delivery_device
100,anatomical_structure
101,clinical_drug
102,quantitative_concept
103,self_help_or_relief_organization
104,invertebrate
105,virus
106,fish
107,environmental_effect_of_humans
108,human_caused_phenomenon_or_process
109,amphibian
110,intellectual_product
111,organism
112,human
113,fungus
114,vertebrate
115,governmental_or_regulatory_activity
116,temporal_concept
117,substance
118,activity
119,conceptual_entity
120,molecular_sequence
121,occupation_or_discipline
122,plant
123,body_system
124,mammal
125,spatial_concept
126,archaeon
127,nucleotide_sequence
128,classification
129,carbohydrate_sequence
130,language
131,functional_concept
132,physical_object
133,idea_or_concept
134,event
