,entity
0,laboratory_or_test_result
1,cell
2,cell_or_molecular_dysfunction
3,neoplastic_process
4,gene_or_genome
5,hazardous_or_poisonous_substance
6,biologic_function
7,research_activity
8,amino_acid_peptide_or_protein
9,pharmacologic_substance
10,molecular_function
11,enzyme
12,chemical_viewed_functionally
13,anatomical_abnormality
14,diagnostic_procedure
15,organ_or_tissue_function
16,bird
17,injury_or_poisoning
18,pathologic_function
19,acquired_abnormality
20,body_space_or_junction
21,organism_attribute
22,bacterium
23,vitamin
24,organization
25,element_ion_or_isotope
26,lipid
27,disease_or_syndrome
28,qualitative_concept
29,inorganic_chemical
30,biologically_active_substance
31,receptor
32,age_group
33,chemical
34,genetic_function
35,professional_society
36,professional_or_occupational_group
37,fully_formed_anatomical_structure
38,carbohydrate
39,antibiotic
40,group_attribute
41,biomedical_or_dental_material
42,congenital_abnormality
43,natural_phenomenon_or_process
44,daily_or_recreational_activity
45,rickettsia_or_chlamydia
46,immunologic_factor
47,molecular_biology_research_technique
48,population_group
49,tissue
50,nucleic_acid_nucleoside_or_nucleotide
51,sign_or_symptom
52,geographic_area
53,hormone
54,medical_device
55,machine_activity
56,organophosphorus_compound
57,body_part_organ_or_organ_component
58,mental_or_behavioral_dysfunction
59,clinical_attribute
60,individual_behavior
61,mental_process
62,group
63,cell_function
64,drug_delivery_device
65,clinical_drug
66,anatomical_structure
67,cell_component
68,occupational_activity
69,quantitative_concept
70,organism_function
71,amino_acid_sequence
72,alga
73,patient_or_disabled_group
74,finding
75,research_device
76,physiologic_function
77,steroid
78,health_care_related_organization
79,self_help_or_relief_organization
80,educational_activity
81,invertebrate
82,food
83,social_behavior
84,embryonic_structure
85,body_substance
86,virus
87,organic_chemical
88,animal
89,eicosanoid
90,family_group
91,laboratory_procedure
92,experimental_model_of_disease
93,fish
94,environmental_effect_of_humans
95,health_care_activity
96,entity
97,amphibian
98,intellectual_product
99,neuroreactive_substance_or_biogenic_amine
100,indicator_reagent_or_diagnostic_aid
101,organism
102,regulation_or_law
103,chemical_viewed_structurally
104,behavior
105,human
106,fungus
107,plant
108,body_location_or_region
109,therapeutic_or_preventive_procedure
110,phenomenon_or_process
111,molecular_sequence
112,vertebrate
113,governmental_or_regulatory_activity
114,substance
115,activity
116,reptile
117,conceptual_entity
118,occupation_or_discipline
119,body_system
120,mammal
121,manufactured_object
122,archaeon
123,nucleotide_sequence
124,classification
125,human_caused_phenomenon_or_process
126,language
127,functional_concept
128,carbohydrate_sequence
129,spatial_concept
130,temporal_concept
131,physical_object
132,biomedical_occupation_or_discipline
133,event
134,idea_or_concept
