relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
accusation,-1.1611279,-0.5054517,-2.4524996,0.28575605,-2.3833547,-2.5068445,-2.9740202,0.38390145,-0.5733337,-1.3325909,-1.025934,-0.72747016,-0.07785784,-1.0386896,0.9193082,-1.2778693,-1.3911628,0.9817324,3.8112147,-0.4602125,-0.38122323,-2.0985,-1.3085805,-1.9764663,0.43781313,-1.1965361,-1.5468098,-1.2915007,-1.7851608,2.1219711,-0.18666369,0.031973463
aidenemy,-1.485045,-1.6475488,-1.0457318,1.3258433,-1.02331,-1.7842476,0.3176549,-0.0558319,-0.119917005,-0.20434178,-0.57671314,-3.3709767,1.0093954,-0.11665581,-0.21972638,-0.87367076,0.7974749,-2.3088193,-0.9256626,-0.61082006,-0.91038144,-1.2787073,-3.3121228,-1.5717944,1.0230372,-3.922242,-0.12506703,0.09281558,-2.263715,0.36866063,-0.29685953,0.43539855
attackembassy,0.7062815,-1.9114132,-2.6017833,-0.92256695,-0.08736117,1.4779898,1.7544864,1.9972781,-1.014844,-1.93115,-0.30666062,-0.5666776,-1.6529187,0.85161376,-0.80053276,-2.433564,-0.24194498,-2.3047082,-0.46087432,-0.4369221,-2.956365,2.2713373,-1.7023029,-0.5856746,1.1875005,-1.8704169,-0.16411945,-2.0328312,1.7874491,0.086014524,-2.5648735,0.1648548
blockpositionindex,0.6894252,2.2989004,-1.7353315,0.09494893,0.72784233,0.14881223,0.93610996,-3.4896078,0.26524365,-0.66060084,-1.3241789,-4.1995687,-3.265597,0.64413935,-0.49058798,-0.13838272,-3.7203681,-1.2786698,-0.22918092,0.23749256,-3.1167612,-1.5956192,-0.86906075,-0.91887045,-1.7502928,0.29887557,-1.8598294,0.5947017,0.40424794,-0.18583854,-0.34816504,2.448959
booktranslations,-0.42199853,-1.8639472,0.7580637,0.20889057,0.056695316,-0.5505626,0.041954644,-0.6092648,-1.0817951,-1.0466936,-0.5090576,0.40274823,-0.8601025,0.7155262,-0.40240645,-0.6917117,0.046553645,-0.6671015,0.6397962,-0.33311847,-3.4768674,-0.64384097,-0.8833209,0.52387065,0.2607553,-0.25819486,0.22496597,0.55975235,-0.42269883,-1.0934713,-0.34637693,0.093596965
boycottembargo,-1.2019668,-1.1438987,-3.7174559,0.074841276,-1.2542288,1.6955519,-1.957582,-0.883596,-2.4387722,-2.2973166,0.7170775,-0.91492987,-0.4915581,-0.8088677,0.30622095,-3.2648723,-0.8395292,2.0098767,1.3116466,-0.45423028,2.7442992,-1.7126877,-2.4334564,-0.079181515,0.8021398,0.16130784,-2.2208214,-1.248653,-0.8654368,-1.4080819,-0.27139723,-1.8288841
commonbloc0,-2.14567,0.6074778,-0.46672714,2.8848119,0.048256285,-0.38898414,2.772135,-1.0352342,-3.3968208,-2.6199708,-0.7269935,-2.9360728,-1.3793986,-2.4135642,0.34066832,-1.1371958,-2.308256,0.14657418,2.9310796,-2.0132782,-0.46741253,-2.1573992,0.06382671,0.3341855,0.5557049,0.17811672,0.2995873,-0.57136023,-2.4248345,-2.0709467,-1.388136,2.895625
commonbloc1,0.184463,-0.8665031,-0.39438727,2.783847,-0.17843291,-1.1635603,-4.416694,0.8109541,0.37678865,-0.056324773,1.3311331,-0.24408917,0.19368152,-1.3019042,0.58883375,0.44411325,-1.373336,-1.7648239,-2.9317236,-0.4263478,0.3820197,-1.1067518,-0.35114893,0.72574353,-1.7354286,-1.1681954,0.31024665,-0.47243547,-0.59059066,-2.3208988,0.18553786,-0.3730625
commonbloc2,-0.3580113,-1.0405691,-0.6535425,-5.539073,-2.8108113,2.1404111,1.1724745,-0.03521962,0.9800743,-1.3316951,-1.842005,3.437143,-0.3726871,-2.4350708,-1.3208485,-0.8763011,-0.017153623,-1.634761,2.3663898,1.9304434,2.3352196,-2.0212421,-1.4263799,-2.4109218,1.6885273,0.8279209,0.52730095,-1.7230297,0.36982054,-1.2013264,-0.31727192,-2.6537309
conferences,3.4954827,-0.23372185,1.5329711,-0.05801601,-1.2579596,0.6416864,-0.8169005,-2.5307333,0.893576,-1.3216827,-0.21390851,-0.6121697,0.33531398,2.1593678,-0.75640124,-3.093147,-3.7003522,-1.5263861,2.454701,0.5555063,-2.130498,-1.1253932,-0.3615217,-0.8634407,0.3266329,0.37207222,0.32100043,-0.6735772,-1.7094694,-1.6670043,0.7446713,-2.5535386
dependent,-1.4143993,-2.5550597,0.6418099,-0.6136473,-1.048268,2.26355,-1.2435311,1.0441958,-1.5358801,-2.1797812,-4.148665,0.76036984,-1.1303124,0.41438395,-0.04861521,-5.457247,0.22028992,-0.9842552,0.10909156,0.11746028,-1.9521736,-0.4920454,0.13717842,-1.7921422,0.42995775,-4.080994,-0.46127084,-1.5629585,-1.6149033,-3.7643793,0.41348365,1.4149457
duration,-3.854489,-0.13080794,2.7430854,-2.8916304,-0.67298275,-3.2688768,-1.3550158,0.6531697,0.23614201,-4.1359377,-1.4612322,-0.5597716,-0.26390052,0.4865547,-0.0376883,-0.51154333,0.08944616,-2.5439103,2.3647346,-1.1771667,-0.3862682,-0.7137494,-1.7770653,-0.8082968,-0.9945259,0.09849566,-0.44225022,-1.1652372,-2.2565215,1.2676411,-1.630643,-2.77701
economicaid,0.23468336,-3.8986242,-1.5732745,-1.3351297,0.6729821,-4.4888067,-2.8760777,-1.5527942,1.9534799,1.4832137,-4.5678864,3.0664327,-0.35592946,-0.074163966,2.0250392,1.2838918,-1.4365426,-0.7478152,-1.6683255,3.9797826,-4.41461,-3.9046626,-2.460086,1.1177336,1.3160038,-4.6792603,1.065553,-3.2575161,-2.3237474,-1.8825569,0.33130378,0.24121982
eemigrants,-1.283684,2.8390458,-0.47034773,2.679559,-2.2889552,-0.7438723,0.5733236,-0.97934425,0.07495052,-2.4924548,-0.45288804,0.57595,-0.41448808,1.2498842,-3.4984727,0.3362177,0.7205225,-0.9785918,1.2946645,-0.1536456,0.14598076,-1.1242545,-4.168192,-0.22767043,-1.5623579,-1.1836709,0.19909957,-1.3254964,-1.0778601,-0.23033044,1.0772214,-0.35950097
embassy,-0.46201834,-0.99960923,-1.6840043,-0.7616644,-1.8442488,0.37892136,-2.493982,0.498943,-0.4772423,2.0184956,-0.12043008,0.6775638,1.0364587,-2.7724726,-0.33962703,-1.5791177,-1.1653013,2.1722243,0.6958604,3.255157,0.11514476,0.2686,-0.09819086,0.41788644,0.4338788,-1.3957506,0.2950166,-0.3520825,-1.0416478,-1.0927023,-2.054707,-0.5127861
emigrants3,-0.5692847,0.8764359,-0.8567095,1.3616881,-1.5245662,-1.5321774,2.4575303,-1.1750673,-0.1805666,-1.1719024,-0.010823534,0.3536886,-0.6313082,0.49898174,-0.86684495,-0.0056588994,-0.99135137,-2.586396,-0.4815602,-0.099755146,-2.0110245,-2.5735648,-3.0090532,-1.1763495,-0.63573843,-0.95973307,-0.62550443,-1.5357486,0.2492525,0.61179125,0.29573125,-0.5147127
expeldiplomats,-1.620131,0.39227057,-0.7982847,-0.8663675,-0.24306804,-1.3270272,-1.1750289,2.885254,-2.5998752,-2.85339,0.3694683,-2.006109,-0.6120412,-1.0599748,-0.55609727,-2.0244558,-0.92177796,-0.022014549,1.5227154,0.49528342,0.057224713,-1.2816775,-2.468713,-1.451051,1.1762446,-1.8482796,0.85873425,-1.1037412,-1.8320601,1.4710162,-1.0546786,2.9954004
exportbooks,-1.086962,3.1535277,0.5768007,2.0205634,1.5179976,-2.7678473,-1.2157564,-2.4117799,-0.45140207,-3.2464006,-3.25753,0.35029867,-0.89939266,-2.6318927,-1.2268794,-0.5838416,0.27700666,-3.0716891,2.1299174,-0.7087978,0.25321066,-1.8786246,-2.769964,1.4333303,1.2959054,2.8225403,-0.83316064,3.464318,1.0010462,0.7430449,0.2770827,0.033599418
exports3,-1.0202818,-2.8083181,-2.1173942,0.26568848,2.514124,2.447394,-0.082656965,-0.62234116,1.9672774,-0.788084,-2.1517603,1.5462707,-3.3393044,0.50639135,-0.24869893,-2.4358897,-0.42520118,1.131954,0.61450756,-0.20988752,-2.6820362,-0.82144713,0.72045416,3.0805433,-0.7381628,-2.3255117,0.31936035,0.15953845,-2.3628397,0.3612369,0.45028627,-2.0871587
independence,-1.4082108,-1.0615175,0.30133685,0.100809455,-1.2641135,3.3853955,1.2936006,-2.135236,-0.11718005,0.47813907,-0.45031306,-0.050943177,-0.20277834,1.1983418,-2.2966096,-1.8750156,-1.5659945,-1.951529,0.626403,-0.65150297,-0.5183331,-2.0134845,-1.4338946,0.92042154,-0.62463313,-1.1202483,-1.4777805,-1.9661714,3.7752166,-2.8480413,1.1976578,-2.2636626
intergovorgs,0.2976872,-1.285159,-0.4281163,-2.0260987,0.013316866,-0.122870624,-0.93142533,-0.79748803,-0.63314563,0.080368936,-0.69694805,-0.67273986,-1.3222642,-1.6747456,-0.531319,0.0104371505,0.13230483,-2.1993701,1.7816035,2.376463,-2.0635722,-0.9681735,0.25452742,-0.54648507,2.6162329,-2.8900595,0.39865556,1.262294,-2.4086754,-0.7598354,0.6507246,-2.1572745
intergovorgs3,0.38071674,-1.1958206,-0.9071549,-1.6752851,0.060047142,0.40127817,-1.374549,-0.46926242,-0.49066538,0.43248928,-1.1313069,0.34169304,0.04457595,-1.8138578,-2.0054774,-0.08692823,1.4807519,0.28890663,1.4313003,-0.35589853,-0.9758544,-1.7874888,0.2299731,0.7190146,2.093622,-1.9096016,0.28730288,-0.3285832,-0.13233845,-2.3027668,1.6051121,-1.2618977
lostterritory,-0.85726166,-1.8107443,-0.6033567,-2.195346,1.4834234,-0.7221811,1.2517421,-0.15901622,1.4195043,-1.3196796,-3.3411672,1.4293404,2.3501132,-0.63015175,-0.41273886,-2.3176706,-1.2719433,1.5465556,3.6562948,5.190668,-3.9433074,-3.1799018,-1.2534785,-2.3856812,0.39025962,-1.5048665,-1.0150374,-2.5173612,-2.2867851,2.0732117,-2.737683,0.4739059
militaryactions,-1.5825938,-0.63622224,1.7805941,-3.473158,-1.9755942,-1.7053772,-1.5339864,1.4750502,0.97105265,-1.269641,-2.4007504,-0.17072576,0.4102196,2.098947,0.12630647,-0.25571257,-0.26496726,-3.905797,2.3043096,-1.5043919,-0.897226,-1.965251,-2.5927234,0.20771264,-1.1686895,-0.012140345,-0.33040273,-4.0562806,-4.4692965,-0.57484716,-3.6145315,-1.5393997
militaryalliance,1.1794766,-3.0091655,0.5580719,0.04480699,0.5853665,1.8813187,-1.992115,-1.3797611,3.266501,-2.7058794,-1.33416,0.62168026,-1.6194236,0.14306943,-0.082582876,-1.8626156,0.39056948,-1.3500302,1.7580086,2.203278,-1.3628463,-1.1360557,-2.5521426,-1.111973,0.8980017,-3.4612358,-0.9520564,-2.1386056,0.8022762,-2.388149,0.2924863,-0.88663024
negativebehavior,-0.11673882,0.006069963,0.14195335,-0.76354086,0.6290637,-1.1838042,-3.3848248,0.094225526,-0.6499953,-0.8674562,1.588339,-1.9099557,-0.25332138,-0.47028294,-0.23760307,-1.3699541,-0.27185485,1.4290613,4.2058907,-1.2147009,0.11594432,-0.19982976,-2.1990902,0.061381795,-0.826979,-0.95991296,-5.0326114,-2.2688048,-2.6927254,0.99727315,0.04147614,1.4143345
negativecomm,0.4341729,-1.1501089,-1.8736818,-2.4013088,-0.8178796,0.6523825,-2.2402518,-0.75510055,-0.7947985,-2.9000244,-0.3532459,-0.94197273,-0.38286301,0.05528474,0.015553435,-0.7209093,-1.3089088,0.22816706,4.431561,1.0558285,-0.9867796,-0.6059431,-2.4815278,-1.1635015,0.8736704,-2.1019292,-1.5014902,-2.7416685,-2.360698,0.23631477,-0.1824752,-0.068763144
ngo,-2.1194444,-0.65809786,-2.2127838,-2.3044047,-0.45655483,-1.6451628,1.241457,-0.54874015,-1.1523168,1.0303551,0.5102294,-0.1175946,-1.1610489,-0.4434284,-2.743567,-0.15009815,-1.6279422,-1.2967459,0.72098917,0.08342858,-2.1745782,-6.2447815,-0.23647109,0.96704334,1.7157803,-2.326101,0.16375875,4.3266973,0.6883419,-3.0543272,-0.0061297836,2.1769137
ngoorgs3,0.27658057,0.47055784,0.40170702,-0.84376186,-0.95481616,-0.68721265,0.80735385,-0.88371235,0.47522578,-0.8335521,-0.34625167,-1.1507905,0.92939925,-0.8423199,-0.4069713,-0.21445887,0.036022376,0.11898693,0.18320425,1.3980765,-1.3281589,-1.4684863,1.5374118,-0.8976997,0.3382895,-1.4132503,-0.22945476,-0.23461157,-0.9443591,0.02564513,0.48980975,-0.37680548
nonviolentbehavior,1.7062085,-2.9688032,-2.0344968,-1.7048016,0.17100914,-0.88184935,-0.099416934,0.65766317,-2.7959425,-1.1743722,-2.2257226,0.48875162,-1.4514172,-0.46336567,-1.4371328,-0.6113459,-0.11118162,-2.1600418,3.327753,-0.4100801,2.273655,-1.8479555,-3.3499777,-0.83749056,0.9165321,-0.21590477,-0.5731159,-1.3822541,-1.8602324,-1.1198062,1.2659329,-1.1888111
