relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
adjacent_to,0.20704664,4.1452117,-0.35786945,0.7426268,-2.8828626,0.04981571,1.3415529,0.71205664,-1.5056397,-2.139368,-0.60636324,1.343021,-1.0790567,0.1739787,0.42607215,-0.94498,0.18127151,0.2722536,-0.32192302,1.9060296,-0.62601763,-0.44522643,-0.9758341,0.053423014,0.8126137,2.3981936,1.3644181,-0.41563183,-1.2042681,-0.14256607,0.04125878,-0.363154
affects,-0.43782863,-0.009626898,0.124210976,0.42238846,-0.16057791,0.06221165,-0.23394832,0.45736992,-0.39378023,-0.15477839,0.041260384,-0.8182951,-0.5337941,0.509702,-0.4139623,-1.0367278,0.37100148,-0.40823445,0.4681,0.34198833,-0.18261144,1.9996295,-1.3818848,-0.7337434,-0.07424526,0.173542,0.16875957,-1.2416335,0.065518044,-0.31960875,-0.42779857,-0.7405158
analyzes,-0.38974768,1.1503309,2.3740122,0.6709602,-0.9345697,1.4664267,-0.04022614,0.06486858,-2.3292806,-1.5154644,0.3057181,-1.1144964,-0.010710392,-1.5507389,1.1721759,0.17807502,3.5108945,-1.7546821,-0.89254546,-0.40042952,-2.6004453,0.7818029,0.3751682,-0.05747976,-0.45860806,1.5696836,-1.5699611,-0.46082777,-0.39579168,0.2814811,-0.3019618,-0.5282365
assesses_effect_of,0.30596858,0.77800107,1.529005,0.2849517,-2.3296936,-3.4183528,1.0453366,-1.013919,-2.9086215,-1.2070005,0.6464932,1.4400856,-0.77300787,-1.1569674,-1.3118904,-0.8461774,0.24868272,-0.7895249,0.15116882,0.21462363,-2.4753811,2.33322,-0.30469,0.7923826,-0.62627286,0.02281522,-2.0135057,-0.9243361,0.11104939,-0.86564463,2.1790197,2.1850414
associated_with,0.1600875,-0.6670829,0.3122613,0.824121,-0.69052875,-0.40270564,-0.11192036,0.80702525,-1.8787067,0.02315102,1.1425002,-0.13941789,0.10224816,-0.20257841,0.49438328,-1.2058353,-0.9696248,-0.5231977,-0.5255518,-1.583301,0.8343574,-0.37730756,-0.74127764,-1.2289715,0.7750334,-0.7747428,-0.9274109,-0.25768304,0.07429337,-0.2813679,0.08727391,-0.47661486
carries_out,-0.7838136,-0.97769636,1.063588,-0.2914337,-1.0817665,-1.5431057,0.23262182,-1.8560168,-2.1500976,-0.6606699,1.13188,0.4193541,-0.343986,0.23929183,0.34179884,2.0557287,1.6844614,0.57978666,1.6486118,-0.34467867,1.0864687,0.37423313,-1.1154089,-0.21234657,0.3264707,-1.9878641,0.32634246,-1.4767469,0.57465535,0.25676233,-0.15098833,-0.4331422
causes,0.705178,-0.9376115,0.17965744,0.19622868,0.58574736,-0.43757275,-1.6584185,0.12592232,-1.1493688,-0.40910983,-0.739571,-0.18662308,0.026817955,2.059064,0.024669515,-1.5076555,-0.14488262,-1.0957469,0.641301,-0.40625864,-0.01924339,-0.67700535,-1.3577682,-1.0366604,-0.23867887,1.7325617,0.13257995,-0.8764475,-0.49587855,1.0236503,0.18445304,0.27648693
co-occurs_with,0.27582157,0.28154585,1.962755,-0.49352747,-0.07580179,-0.38579553,1.6224185,0.16926698,-1.6810613,-1.7320874,-1.0037581,0.7900798,0.82306623,0.6244337,-0.49522147,-0.5005823,0.036526527,0.6890398,-0.3308707,0.82483715,0.95020753,-0.7089601,-1.1800771,-1.1019585,0.19750296,-0.37728092,1.2477411,-0.8821962,-0.6832148,0.2778755,-0.60598314,-1.9448274
complicates,-0.66297114,0.34894386,0.6681567,-0.19239873,-1.5013316,-0.3922007,0.96928734,0.08276186,-1.1217899,-0.8475666,-1.0818536,1.2768714,0.46807376,1.2064227,0.6469131,-1.5097106,-0.04726246,0.69402105,-0.056518354,0.19098464,-0.59859097,1.0325183,-0.86705065,0.5332593,-0.16326806,0.78738856,-0.10927827,-1.5119929,-0.3244969,-0.52102345,-0.59950316,-0.44030958
conceptual_part_of,-0.79532415,3.3010225,-0.31941268,-0.3237911,0.14387733,-0.92605525,0.10825455,-0.5442281,-1.4503158,-1.0072945,0.09031016,0.06560429,-1.8524871,1.4371872,-0.043278333,0.30508307,-0.5656976,-0.28660038,0.7200435,-0.36345214,-0.105240494,-1.5899738,-0.8901956,-0.44429082,-2.5967567,0.80326927,1.2374897,-0.94951564,0.6599089,0.9315887,0.532466,-0.9992877
