relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
adjacent_to,-2.6772373,-2.15201,-0.77287066,-0.36466402,0.5616316,1.2929027,-2.2424228,-0.93496203,-0.15490592,1.7370485,-0.74338603,-1.0825107,1.64784,-1.408194,0.09718978,-0.89879733,-3.979043,0.7532721,-1.3052936,2.283436,1.0352424,0.6687709,0.46735367,1.5192983,-5.9963875,-1.7777275,-3.2066884,0.89733356,0.5344949,1.3471699,5.5636234,1.135149
affects,0.21622728,-0.25149146,-0.047580447,0.3352491,0.28619215,-1.0484296,0.08900432,-1.2823578,-1.2096026,-0.16457076,-0.8532682,-0.5546879,0.6450425,-0.12287042,1.0703814,-0.09969114,2.9942942,1.5964017,0.9204305,-0.58040875,0.8467776,1.1267958,-1.0750333,-2.2398598,0.417396,-0.27402723,-0.55094403,-2.1405861,-2.257495,-0.54043394,0.81627595,-0.8434344
analyzes,0.057220165,0.68294084,0.89226246,-1.1913269,-0.8682008,0.068483725,-0.8486541,-1.740936,-0.8785801,-2.322753,-1.7793211,-0.529368,1.8292465,-1.4941297,-1.9935057,1.5043315,-0.90671515,1.0964442,-1.0502427,-0.5005105,0.02319259,-1.9666126,-0.22479796,-0.37060967,2.6191118,3.7208939,-2.9982605,-0.005204566,2.211986,-1.6384295,-1.4460791,1.1440473
assesses_effect_of,-1.5132169,-0.5437522,-0.9187086,-0.10059787,-0.5319177,-0.46345028,-0.68163383,-0.8885372,-1.3644726,-1.4018525,-0.9427636,0.7240379,0.23135926,-0.9114231,-1.3436784,-0.011324063,1.8318402,1.3483477,5.4662347,-1.090502,3.5060973,-2.202242,1.2008069,0.0006282113,0.014917055,-0.63757676,-1.7342752,-1.299267,-2.7818193,0.56801265,-2.3377748,-0.3587162
associated_with,-0.505755,-0.52787685,-0.28134206,-0.72074103,0.32009646,-0.12799415,-1.2474442,-1.2876042,0.25049183,0.110696584,0.8004489,-1.0316843,-0.74443746,-0.78535783,0.72396445,-0.70391387,3.8059726,-0.2615114,1.0389544,-0.15399419,-0.29254833,0.37849247,2.6452029,-3.336118,-1.8143262,-4.5539165,2.1389415,1.2925401,-0.51654005,-0.5835862,-2.2298317,2.568411
carries_out,1.2286674,-0.43575647,0.05947548,-0.6942407,-0.12448327,0.06442485,0.06116259,-1.088718,-1.7189367,0.7398535,-0.42034277,-0.012190662,-1.2673783,-2.4300425,0.73602945,0.013166649,3.1972868,-0.83037895,-0.4908042,1.2751678,-4.4527736,1.8018944,-0.17341793,0.3676485,-0.011731772,-0.08545576,1.7257328,-2.1785398,-1.3802878,0.923414,-0.08726363,2.02529
causes,-0.120841995,-0.07927873,0.17745362,-0.14197935,-0.7590531,-1.0347555,-0.20229854,-0.884183,-1.043597,-0.7532706,-0.9334358,-1.4579228,0.514385,-0.45476836,0.3119225,0.67125046,3.353386,1.9466277,-1.5531361,1.1864651,-0.6478648,1.3739879,1.5974911,-2.431104,-1.0754049,2.4734929,2.1301177,0.9428834,-0.07997836,-0.48666164,0.10116563,1.8045866
co-occurs_with,0.17421754,-0.58874005,-0.3105364,0.35808527,0.11765067,0.7840415,-1.3216379,-1.5998162,-1.4264765,1.52286,-0.93814415,-0.6438501,0.11344606,-1.1566907,0.44829246,0.54172343,2.4068487,2.957268,0.42303362,-0.063169256,-2.1771135,3.3667176,3.0873168,-0.07137739,-0.07031908,-2.015846,2.0410874,-0.319214,0.8559896,1.2748282,1.0379125,-5.04147
complicates,0.0792076,-0.3393413,-0.13521059,-0.7719984,-0.82232773,-0.47383577,-0.52456677,-1.2903568,-1.2478105,1.2480562,-1.0499381,-1.0176437,-0.2982872,-0.79439515,0.99919605,0.19452283,1.9688227,2.1560009,1.9999449,-2.5779576,2.2633293,4.178695,4.916767,-1.8481724,0.28439206,-0.68545586,2.0000186,-0.25517353,0.122085996,0.53782165,-0.13211852,0.72059363
conceptual_part_of,0.8733899,-0.08462151,-1.1343092,-1.0367794,0.31244573,-0.43254894,-0.37102497,-1.3058935,-1.0827297,0.66535574,0.43571237,-0.34691823,0.6203604,-1.2108619,0.17818183,-0.31961823,1.1764606,-0.45085597,0.18995398,-1.3519095,1.5663801,5.0664277,-0.89314836,1.690163,-0.82198906,1.3415142,-1.168776,0.26271597,-0.5984766,0.5318843,-0.41324717,-1.0768089
