,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
brazil,1.4273462,-0.62320065,1.8040333,0.40496153,-0.17182447,-0.78597206,-0.38398668,0.56601816,-0.14382541,0.46306783,-0.60668606,-0.25537953,0.6580072,-0.19291309,-0.23728622,-0.4178271,0.87279034,0.33135906,-0.0649642,1.3292437,0.017923241,0.94719917,-1.0398378,-1.3295251,2.5315316,0.121651754,-0.048406802,-0.090378195,0.8578576,1.4905487,0.14058304,1.3656683
burma,1.010098,-0.5836079,0.2708633,-0.6503822,0.66165805,-2.2978272,-0.24299923,0.6683136,-0.396987,0.28028056,0.17395028,0.65427035,-0.6496446,-0.5547094,-1.2467247,-2.1513674,1.4996836,-1.2641833,-1.163468,0.4581423,-0.51808697,2.7186058,1.4763529,-1.0501995,1.6272295,-1.0352788,1.3372134,-0.65092534,1.1188347,2.0796456,0.27457565,1.5942256
china,0.62864214,2.2854621,0.7926529,-0.32341442,0.9904841,-0.9172038,0.17620578,-0.48960686,-0.592498,-0.027385585,-0.569542,0.26443914,-0.25499117,-0.33638224,0.69065535,-2.3520288,-0.607068,0.051855914,0.8252356,0.6478868,-1.015065,1.4414308,-0.09392797,-1.9767499,1.2302676,-0.972208,-1.0511599,-1.7454143,0.35145563,0.45877096,-0.13281281,-0.32402176
cuba,1.248692,-0.2295515,-0.49266884,0.2287368,0.13350607,-1.4979233,0.47990635,1.0529175,-0.67579865,0.172689,-0.12384005,0.20182921,-0.19084667,-1.0742695,1.1360694,-1.2275367,0.3820803,-0.48792523,0.5625519,-1.0773573,0.52997446,2.5160186,0.45163196,-0.80527467,2.0964718,-0.32723126,-0.03299434,-0.78532153,0.1723714,0.8954086,-0.44115236,1.4666811
egypt,0.67441946,-0.59702337,0.20436844,-0.26487297,1.2343724,-1.7180337,-0.36699778,1.2803555,-0.68278676,0.2362597,0.61999273,0.29879266,-0.3214831,-1.1624217,-1.2481233,-0.3271935,0.8114464,-0.28928694,-0.70612633,0.1472462,-0.39567953,0.53953326,0.30383465,-0.37130398,2.570485,-0.901982,0.42857638,-0.048945937,0.46460775,1.1510806,0.39420563,1.8679917
india,1.5071602,-1.3223084,0.87698984,-0.67478776,-0.12950023,-0.9555527,-0.44681528,0.85347295,0.1410703,0.8639248,-0.06662468,-0.50223696,0.05677488,-1.2321849,-1.5059001,0.015454831,0.35931984,-0.1990893,-0.102063864,-1.1856484,0.3860507,1.4460101,0.41228062,-0.68828255,2.5017223,-0.29786965,-0.052895155,0.639361,-0.19525836,1.3566302,0.5752544,0.8248633
indonesia,2.0342648,-0.50506526,-1.5536342,0.77642184,-0.7206511,-0.63964987,-0.6518163,0.07038544,0.6685811,1.528103,0.6677949,1.1126796,-0.32033882,-3.2274683,-1.8004614,-0.35432926,2.2177765,-0.76394343,-0.023013992,0.24073073,-0.40252134,1.4396926,0.51868445,-1.3769405,1.0962119,-0.72994554,-2.049249,0.4515189,0.7576523,0.87867993,1.3353,1.4816723
israel,0.73289365,-0.675545,0.9345572,-0.5430332,-0.39998856,-0.8997624,-0.186035,0.08684025,0.2659216,0.32851404,0.02009471,-0.53651726,-0.15052505,-1.7265158,-1.6424807,-0.71100074,0.30215082,-0.008962456,-0.24113098,0.41810676,-1.0501993,0.54696685,0.22442092,-0.41775164,1.9455316,-0.02825985,-0.44888437,-0.37783873,0.5825667,1.7734029,0.65344894,0.022537146
jordan,0.37497157,-0.5287506,0.5574526,0.7381902,-1.6576838,-1.48885,-0.30601534,0.050349664,-0.036745187,-0.37102193,-0.78515905,0.5290302,-0.120600626,-0.7944239,-1.2625729,-1.4708912,0.24283011,-0.031493954,0.79035014,0.6523122,-1.3113731,2.5308309,0.30679694,-2.111001,0.4599243,-1.157548,-0.729925,-1.2377934,0.0029614705,0.57452035,0.571058,1.5723835
netherlands,1.3153021,-1.4742556,0.47589475,-0.7443049,0.007156942,1.105439,-0.37601647,1.2181143,-1.1878443,-0.10270379,0.20392753,1.7433121,-0.15980645,0.5470104,0.023042459,-0.88116765,0.07271553,-0.2696056,-0.8511887,-0.6769041,-0.8997225,0.64856035,-0.9134621,-1.8265569,2.4019291,-0.23287001,1.1879847,-0.5893195,0.45757714,1.0035585,0.0340205,0.933331
poland,1.2227095,-0.13288487,0.8584084,0.60175246,-0.5255995,-0.8828346,0.20321216,-0.18388382,0.5765175,0.1429912,0.12489757,0.119872086,1.6086074,-0.9211838,0.46958095,-1.1885365,-0.017421342,-0.4119995,-0.69640875,-0.30162606,0.42946973,1.4545306,0.0023649596,-0.73856115,2.722108,0.21925539,0.09956512,-0.7773211,-1.4533994,0.71144074,-0.16645864,2.0622191
uk,1.8188286,-2.6211934,0.49811146,1.9062442,0.87711906,0.3484118,-0.5536713,-2.0562077,0.46280974,0.14555319,0.11648314,0.78348047,-0.41664177,0.82246274,0.4060855,1.4269583,-0.5708128,0.24625807,0.13690603,-0.4743544,0.79855156,1.2038419,-1.3699563,-1.4993659,2.0176377,0.63607645,-0.20185357,-1.0156003,0.26994464,1.4453287,-0.11899991,-0.08035879
usa,1.0504987,-2.0099146,-0.7825587,-0.24830435,0.5486426,0.51137775,-0.8438894,0.14082485,1.1166053,0.82199115,0.77401453,-0.1788491,0.1625247,1.6254869,0.6052896,-0.5375658,-1.0355705,0.36626542,-0.19989702,0.95430833,0.033492334,-0.5192868,-2.3143473,0.4213597,0.5082659,0.046503466,-1.8706195,-2.0927622,-0.13951105,0.69652396,0.31577662,1.5234375
ussr,0.28221643,0.13042423,0.3379527,0.9330536,-0.25779167,-0.72546303,0.31184876,1.3822026,-0.45163292,0.23622201,-0.031467546,0.19243494,-1.7036594,-1.6499584,1.418317,-0.025793226,0.14223708,-0.30393288,-0.12638961,1.1814735,-0.99834585,1.2756747,0.18662015,-0.53687626,1.0481224,0.40136158,-0.015934102,-0.6589954,0.53086805,0.08646336,-0.56446403,0.21361643
