,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
acquired_abnormality,0.18302196,0.40969202,0.31107318,-0.24017477,0.14629678,-0.34421873,1.4124494,-0.7411619,0.42067453,1.2741578,2.0534601,1.5193983,0.0052815834,0.0544682,-1.2778248,1.7472352,0.034344595,-0.1240278,-1.2368233,0.65221524,1.2607715,-1.097243,1.041954,0.56004584,-0.73145616,-0.2826099,0.5045753,1.2409728,0.15182908,-0.13774404,-0.10092449,1.2591711
activity,-0.42446303,1.8919309,-0.6763221,-0.112880796,0.23370492,0.36839738,0.031763438,0.56859547,0.2407259,2.180325,0.8522219,0.41006488,0.024132252,0.04772904,0.36769006,0.471077,0.82468915,-1.1716905,-1.3745528,3.1926386,1.085506,0.6519063,-0.3071528,0.42677367,-0.949963,-1.6442525,-0.51416194,0.30313072,-2.484334,-2.2472477,-0.45012775,1.0759417
age_group,-0.19252063,0.86818266,0.2952504,0.09299443,-0.40277275,-0.94213915,0.5473822,0.07277027,-0.34569588,2.0131798,0.24254343,1.6473407,0.32414833,0.20367171,1.0266801,1.9950079,-1.0227765,-0.2204469,-0.8095497,1.4393257,1.5356178,-1.1203129,-0.026833264,2.2946029,-0.6635914,0.14357917,1.1367894,2.4078531,0.040181894,-0.5141724,-0.66518575,0.9118255
alga,-0.66430503,1.1784818,0.19936849,-0.2827222,-0.8198371,-0.81824803,1.090876,-0.36639547,-0.41207057,1.6792752,0.43172652,-0.026349047,-0.52723616,1.4772792,0.53573805,1.8173286,-0.06753149,-1.390879,-1.0590898,1.6465539,0.69704515,-0.6185867,-0.38253638,1.2064325,1.074891,-1.081238,0.012717285,0.027951006,1.3060559,-0.9851036,0.16991128,1.1791394
amino_acid_peptide_or_protein,1.3852098,1.5481479,0.2006658,0.57693696,-1.2904507,-0.13644436,0.03625016,0.95244205,0.37004706,1.9038565,0.3719125,-0.10002622,-0.4275745,0.82272655,0.34303576,2.2379506,0.042305563,-0.22937566,-0.90662086,0.34221375,1.9120644,-0.38671675,-0.92997235,1.7633249,-1.3862144,-0.66939855,-0.96081483,1.9061879,0.21360876,-0.29625964,-0.4312264,0.057246927
amino_acid_sequence,0.6259541,1.4927993,-2.2194817,1.0053965,-0.33374152,-2.1638415,0.8616761,-0.07616451,1.5702842,2.561869,0.8399395,0.4183734,0.09974234,0.63035065,-0.21417291,1.3970549,0.63181543,-0.69589984,-1.939627,1.226103,0.38272032,-0.21384181,0.14121507,1.7654423,-0.23085774,-1.3295834,0.14403142,0.6608651,-0.12362393,-2.4723392,0.17595388,1.2104343
amphibian,-1.2126467,1.4666675,-0.044238362,-0.32191476,-0.9327616,-0.20055291,0.99881816,0.4025055,0.04988538,1.4116933,0.8407103,1.163534,-1.697507,0.94983226,0.055844627,2.2837653,-1.0635692,-0.4254369,-1.2344462,1.5352256,-0.31376132,-0.9975851,-0.44505563,0.45966363,-0.14346005,0.15418522,0.33463505,0.60139984,-0.5066933,0.08258481,0.3641883,1.0401412
anatomical_abnormality,0.6962977,0.80958617,0.5396199,0.12323348,0.0425496,-0.38736242,1.665907,-0.5576158,0.5573392,1.1412182,2.207478,1.3675957,0.4181068,0.3636832,-1.520117,1.4649265,0.06652873,0.07911033,-1.3124883,0.4617864,1.5415691,-0.6354369,1.2370758,0.45859557,-0.7217108,-0.45792267,0.53833497,1.6438925,0.016025202,-0.5749799,-0.30719694,1.0508586
anatomical_structure,1.5919077,1.3873574,0.25503024,0.42583394,-0.6840721,-0.77833724,0.8661513,0.41375217,0.12528898,1.5116535,1.8436114,0.18258515,-0.016187912,-0.058257554,-0.81618375,0.8987113,-0.6627268,-0.34954914,-1.7476525,2.050273,0.7956233,-1.0609322,0.3137279,1.6884847,-2.478434,-0.68224365,0.42569736,1.3916312,-0.54837793,-0.19266726,0.031935077,1.5463508
animal,-0.2624931,1.5368329,0.12935637,-0.32058966,-0.11339726,-1.6295255,0.8073845,-0.17595442,0.19268307,0.13573667,1.2754953,-0.0152932685,-0.8375402,2.06321,0.52993083,1.9646513,-0.6192112,-0.69176346,-0.43888706,1.4671866,-0.07567406,-1.6537737,0.041306082,1.1572886,-0.3263734,-0.7816074,-0.301391,1.0579545,1.0605376,-1.0376647,0.30097973,0.4755646
