,entity
0,mental_or_behavioral_dysfunction
1,biomedical_occupation_or_discipline
2,organism_attribute
3,anatomical_abnormality
4,family_group
5,biologic_function
6,molecular_function
7,laboratory_procedure
8,organophosphorus_compound
9,neuroreactive_substance_or_biogenic_amine
10,acquired_abnormality
11,vitamin
12,qualitative_concept
13,physiologic_function
14,gene_or_genome
15,congenital_abnormality
16,indicator_reagent_or_diagnostic_aid
17,professional_or_occupational_group
18,biologically_active_substance
19,organic_chemical
20,organ_or_tissue_function
21,disease_or_syndrome
22,pharmacologic_substance
23,medical_device
24,cell_or_molecular_dysfunction
25,clinical_attribute
26,sign_or_symptom
27,research_activity
28,rickettsia_or_chlamydia
29,mental_process
30,laboratory_or_test_result
31,pathologic_function
32,alga
33,social_behavior
34,receptor
35,self_help_or_relief_organization
36,hazardous_or_poisonous_substance
37,body_space_or_junction
38,nucleic_acid_nucleoside_or_nucleotide
39,inorganic_chemical
40,natural_phenomenon_or_process
41,cell_component
42,immunologic_factor
43,carbohydrate
44,hormone
45,organism
46,neoplastic_process
47,regulation_or_law
48,chemical_viewed_structurally
49,enzyme
50,injury_or_poisoning
51,tissue
52,cell
53,population_group
54,organism_function
55,virus
56,bacterium
57,antibiotic
58,fully_formed_anatomical_structure
59,behavior
60,clinical_drug
61,eicosanoid
62,age_group
63,diagnostic_procedure
64,cell_function
65,human
66,molecular_biology_research_technique
67,steroid
68,fungus
69,finding
70,individual_behavior
71,governmental_or_regulatory_activity
72,drug_delivery_device
73,genetic_function
74,therapeutic_or_preventive_procedure
75,quantitative_concept
76,amino_acid_peptide_or_protein
77,food
78,temporal_concept
79,professional_society
80,body_location_or_region
81,geographic_area
82,health_care_activity
83,animal
84,phenomenon_or_process
85,lipid
86,group_attribute
87,bird
88,organization
89,element_ion_or_isotope
90,experimental_model_of_disease
91,chemical
92,occupational_activity
93,embryonic_structure
94,research_device
95,body_part_organ_or_organ_component
96,vertebrate
97,invertebrate
98,chemical_viewed_functionally
99,educational_activity
100,patient_or_disabled_group
101,entity
102,environmental_effect_of_humans
103,amphibian
104,substance
105,activity
106,reptile
107,conceptual_entity
108,group
109,biomedical_or_dental_material
110,body_substance
111,occupation_or_discipline
112,plant
113,anatomical_structure
114,health_care_related_organization
115,body_system
116,mammal
117,manufactured_object
118,carbohydrate_sequence
119,spatial_concept
120,machine_activity
121,nucleotide_sequence
122,fish
123,human_caused_phenomenon_or_process
124,classification
125,language
126,molecular_sequence
127,archaeon
128,amino_acid_sequence
129,physical_object
130,daily_or_recreational_activity
131,intellectual_product
132,functional_concept
133,idea_or_concept
134,event
