,entity
0,alga
1,organism_function
2,sign_or_symptom
3,nucleic_acid_nucleoside_or_nucleotide
4,human
5,plant
6,body_substance
7,temporal_concept
8,anatomical_structure
9,immunologic_factor
10,neoplastic_process
11,disease_or_syndrome
12,enzyme
13,organ_or_tissue_function
14,health_care_activity
15,congenital_abnormality
16,molecular_biology_research_technique
17,therapeutic_or_preventive_procedure
18,professional_or_occupational_group
19,experimental_model_of_disease
20,behavior
21,human_caused_phenomenon_or_process
22,receptor
23,organic_chemical
24,clinical_drug
25,group_attribute
26,indicator_reagent_or_diagnostic_aid
27,element_ion_or_isotope
28,organophosphorus_compound
29,body_part_organ_or_organ_component
30,population_group
31,mental_process
32,pharmacologic_substance
33,cell_or_molecular_dysfunction
34,hazardous_or_poisonous_substance
35,embryonic_structure
36,cell_component
37,laboratory_procedure
38,genetic_function
39,biologically_active_substance
40,tissue
41,food
42,physiologic_function
43,laboratory_or_test_result
44,anatomical_abnormality
45,carbohydrate
46,cell_function
47,reptile
48,conceptual_entity
49,biologic_function
50,mental_or_behavioral_dysfunction
51,age_group
52,hormone
53,quantitative_concept
54,research_activity
55,amino_acid_peptide_or_protein
56,molecular_function
57,family_group
58,clinical_attribute
59,vertebrate
60,inorganic_chemical
61,acquired_abnormality
62,self_help_or_relief_organization
63,patient_or_disabled_group
64,pathologic_function
65,antibiotic
66,cell
67,injury_or_poisoning
68,chemical_viewed_structurally
69,idea_or_concept
70,vitamin
71,amino_acid_sequence
72,social_behavior
73,finding
74,gene_or_genome
75,organism_attribute
76,research_device
77,bacterium
78,drug_delivery_device
79,diagnostic_procedure
80,neuroreactive_substance_or_biogenic_amine
81,chemical
82,fish
83,body_space_or_junction
84,fully_formed_anatomical_structure
85,governmental_or_regulatory_activity
86,fungus
87,phenomenon_or_process
88,mammal
89,natural_phenomenon_or_process
90,group
91,individual_behavior
92,bird
93,daily_or_recreational_activity
94,biomedical_or_dental_material
95,medical_device
96,invertebrate
97,organization
98,qualitative_concept
99,virus
100,amphibian
101,nucleotide_sequence
102,steroid
103,professional_society
104,health_care_related_organization
105,rickettsia_or_chlamydia
106,environmental_effect_of_humans
107,chemical_viewed_functionally
108,lipid
109,eicosanoid
110,body_location_or_region
111,manufactured_object
112,educational_activity
113,animal
114,geographic_area
115,machine_activity
116,regulation_or_law
117,carbohydrate_sequence
118,body_system
119,intellectual_product
120,molecular_sequence
121,spatial_concept
122,organism
123,occupational_activity
124,substance
125,language
126,archaeon
127,biomedical_occupation_or_discipline
128,classification
129,event
130,activity
131,functional_concept
132,entity
133,physical_object
134,occupation_or_discipline
