,entity
0,organism_function
1,body_part_organ_or_organ_component
2,anatomical_structure
3,mental_or_behavioral_dysfunction
4,steroid
5,individual_behavior
6,biologically_active_substance
7,invertebrate
8,tissue
9,molecular_function
10,sign_or_symptom
11,chemical
12,neuroreactive_substance_or_biogenic_amine
13,neoplastic_process
14,amino_acid_peptide_or_protein
15,receptor
16,pathologic_function
17,physiologic_function
18,acquired_abnormality
19,therapeutic_or_preventive_procedure
20,congenital_abnormality
21,enzyme
22,biomedical_or_dental_material
23,disease_or_syndrome
24,injury_or_poisoning
25,animal
26,hazardous_or_poisonous_substance
27,pharmacologic_substance
28,organophosphorus_compound
29,mental_process
30,antibiotic
31,element_ion_or_isotope
32,cell_or_molecular_dysfunction
33,clinical_attribute
34,experimental_model_of_disease
35,health_care_related_organization
36,gene_or_genome
37,family_group
38,reptile
39,occupational_activity
40,eicosanoid
41,professional_or_occupational_group
42,immunologic_factor
43,research_activity
44,anatomical_abnormality
45,cell_function
46,hormone
47,diagnostic_procedure
48,natural_phenomenon_or_process
49,medical_device
50,age_group
51,body_location_or_region
52,laboratory_or_test_result
53,organic_chemical
54,geographic_area
55,organism_attribute
56,fully_formed_anatomical_structure
57,machine_activity
58,health_care_activity
59,lipid
60,molecular_biology_research_technique
61,nucleic_acid_nucleoside_or_nucleotide
62,cell_component
63,embryonic_structure
64,phenomenon_or_process
65,chemical_viewed_structurally
66,daily_or_recreational_activity
67,patient_or_disabled_group
68,alga
69,behavior
70,inorganic_chemical
71,organ_or_tissue_function
72,indicator_reagent_or_diagnostic_aid
73,classification
74,bacterium
75,laboratory_procedure
76,research_device
77,manufactured_object
78,body_substance
79,professional_society
80,biologic_function
81,qualitative_concept
82,population_group
83,cell
84,group
85,regulation_or_law
86,food
87,entity
88,biomedical_occupation_or_discipline
89,educational_activity
90,social_behavior
91,amino_acid_sequence
92,finding
93,genetic_function
94,chemical_viewed_functionally
95,bird
96,body_space_or_junction
97,organization
98,carbohydrate
99,vitamin
100,group_attribute
101,rickettsia_or_chlamydia
102,mammal
103,drug_delivery_device
104,self_help_or_relief_organization
105,virus
106,fish
107,environmental_effect_of_humans
108,clinical_drug
109,amphibian
110,intellectual_product
111,organism
112,conceptual_entity
113,human
114,fungus
115,human_caused_phenomenon_or_process
116,vertebrate
117,governmental_or_regulatory_activity
118,substance
119,activity
120,occupation_or_discipline
121,plant
122,body_system
123,molecular_sequence
124,archaeon
125,temporal_concept
126,nucleotide_sequence
127,quantitative_concept
128,language
129,event
130,functional_concept
131,carbohydrate_sequence
132,spatial_concept
133,physical_object
134,idea_or_concept
