,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
acquired_abnormality,-0.65832233,-0.1492126,2.1078596,0.37277633,0.13223922,-0.5890302,0.9392554,-0.056945845,-0.53871244,0.16239527,-0.5430366,0.90319884,0.067381725,1.3143804,0.48536167,0.6481789,0.1856733,-0.056022186,-0.12135123,-0.14775288,-0.75484437,-0.46842217,-0.48959967,0.31036034,-1.2339996,0.82249904,-0.17953037,0.0032626335,0.31762505,0.82954556,0.5408039,-0.061642922
activity,-1.4681385,0.044972777,0.039253376,0.14228635,-0.059464462,-0.61202556,1.7567402,-0.46301177,1.23036,1.0806936,0.16843192,-0.52220863,0.03489967,0.719073,0.9426352,1.4394157,-0.99541646,0.46061298,0.14152369,0.7903636,-0.35174772,-1.880873,-0.48033765,0.58486223,-0.35676736,-0.71492785,1.46721,0.18497674,-0.75140625,1.3207593,-0.016125152,-0.40353242
age_group,-0.05133107,-0.92917943,0.8574066,-0.30628508,0.15662359,-1.1597673,1.3042271,-1.0216702,-0.45675752,-0.66436577,1.4790264,-0.33438715,-1.1643975,1.023276,-0.5942322,0.37384513,-0.81956947,0.20671847,1.1145539,-0.7167626,-1.6782738,-1.7185595,-0.16574386,0.982898,-1.0898284,-0.50303984,-0.5915392,0.40604752,1.158734,1.1666971,-0.06514534,-0.6487832
alga,0.22510508,1.4529866,0.29207644,0.44786707,-0.3490194,-0.7458984,1.7437336,-0.8987301,-0.019477481,0.094448626,0.40205327,0.3453736,0.67415684,1.1100597,-0.6086098,0.75896555,0.5771507,0.3984809,0.1039531,-0.19297579,-0.75824803,-0.49042708,0.23349643,-0.5085496,1.1273681,-0.64187205,-0.059894435,1.1918173,0.7791435,0.85073245,-0.52274543,-0.0042992993
amino_acid_peptide_or_protein,-0.026233688,-0.7504441,1.895175,0.2907437,-0.962741,-1.0924419,1.1179073,-1.4547967,0.4078771,-0.5834004,0.5241294,0.8888296,-0.07104463,0.9663926,-1.3677328,1.3244241,0.8431181,0.3498144,1.2348664,0.8251664,-0.5357385,-1.1209174,-0.37786105,-0.6056106,0.6517834,0.08728864,0.4849268,-0.350764,0.50691813,1.5659859,0.8221309,-0.6704297
amino_acid_sequence,-1.243761,-1.1557016,-0.35568416,-0.5946235,-0.08060248,-1.2769939,1.5473443,-1.4220867,-0.32614547,-1.1132468,-0.61450565,0.40997854,-1.59476,1.5226629,0.043661006,1.4590486,-0.40284654,0.9095264,1.3784559,0.0028700093,-1.7553065,-1.3142171,-0.36100334,0.049122006,-0.6723122,-0.30217803,1.2281563,-0.044834208,-0.5519429,0.870624,0.27860233,-0.36265245
amphibian,-0.05151161,-0.3266,0.26168424,-0.5162481,-1.2219766,0.35920143,1.7859557,-2.0618045,0.0001640447,0.35857826,0.36628154,-0.95644754,-0.26679695,1.1407797,-0.41244936,0.6600437,0.5190548,2.041181,-0.072986685,0.5093036,-0.76911384,-0.77566016,0.21136172,-0.55965173,-0.21904817,0.07049691,0.9540473,1.712239,0.2804386,1.4426638,-0.8137873,-0.49214482
anatomical_abnormality,-0.8773246,-0.5254058,1.6291354,0.14737529,-0.19731247,-1.0774467,0.7856524,-0.78205276,-0.9494597,-0.8179934,-0.44777453,0.8189894,-0.70606816,1.0127829,0.6352332,-0.15913373,0.08821726,-0.2838434,-0.3604318,-0.8077475,-0.6787114,-0.57194555,-0.3232378,0.29249224,-0.71201754,1.6384327,-0.33164433,0.1254474,-0.015514694,0.7263576,0.7880559,0.501747
anatomical_structure,-0.100500636,-0.33999377,-0.34173355,0.23039298,-1.4568753,-2.4896512,1.2380584,-1.5288613,0.39776388,-0.56102127,0.77004737,2.1348033,-0.18842205,1.2086889,0.4534799,-0.014332969,0.16825898,-0.085745215,0.01381867,-0.20990184,-0.88815427,-0.85843045,0.15164487,0.6520917,0.9355111,0.574275,0.3507118,-0.51407224,1.0950905,1.5358874,-0.46051827,-0.46282142
animal,-0.23020789,2.0847,0.47161552,-0.18530712,-0.76077,-0.109111294,1.4923137,-2.3117514,-0.46768138,-0.8076243,-0.18172692,0.430101,0.6003357,1.2080253,-0.0073897885,0.753933,0.34137446,1.0528071,0.2201069,0.63440955,-0.4743496,-1.1561385,0.0709636,1.4839488,-0.061174776,-1.6019077,-0.47752303,0.7565126,1.207064,1.0997016,-0.5449162,-0.77084
