relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
term0,-0.29123807,1.0082233,-0.69075364,0.15918803,0.09227913,0.45988247,-0.13422982,-1.3377998,3.058839,-0.7400366,0.1964365,-1.666843,-0.6740374,0.053360105,2.3157017,-2.9396448,1.1131477,2.0096297,1.4525479,-1.8682873,-0.8676181,1.3044454,0.4815668,-2.0728872,-0.80893934,-1.8800623,-0.41381207,-1.9390227,1.0161873,-0.34174153,-1.6388001,-0.31556073
term1,-0.48078215,-1.8313555,0.7421534,0.4791079,-0.2655202,-0.7625997,-0.5744045,-0.7366401,-0.2419787,2.1513934,0.42985493,-0.7527753,-0.36488646,0.667077,1.2100608,-0.4656985,-0.9385626,-0.12581892,0.8290743,-0.33775803,-0.83692986,-0.97554237,-1.8405448,-1.8608431,0.007847635,-1.4966859,-1.4590867,-1.158425,-0.6500438,-1.1324625,-0.6690784,-0.27585128
term10,-1.2023338,0.7725562,0.35092342,0.3222325,-0.28874737,-0.3805107,-0.32928538,-1.121621,-1.0725241,1.3600128,-0.6071532,-0.030762471,0.058769654,0.7350248,0.5442729,0.043010294,-0.1307172,-0.4294728,0.9576323,-0.631041,-0.74459773,0.35428962,-0.34135008,-1.723687,-0.42391434,-0.30087423,0.705893,0.9101297,-0.25439838,0.62434363,0.81956965,-1.0995104
term11,-0.6279371,0.25985995,-0.014580457,-0.10459775,-0.28988087,-0.0138038695,0.1688118,-1.4484609,-0.09161791,1.8127364,0.057148933,0.7544263,0.00029103085,0.58479464,0.72173977,0.0065862834,-0.5873251,-0.626118,0.8916896,-0.5934667,-1.0949352,-0.45612726,0.16906708,-0.8163881,-0.4749597,-0.35656732,0.32177126,0.71391904,0.19912682,0.9312777,0.17781186,-0.008813409
term12,0.42856887,0.8282018,-0.08603064,0.9910861,-0.95851594,-0.53043145,-0.16075338,-1.3289528,-0.3117539,1.9081308,0.20813274,0.4665797,-1.7199997,-0.4005967,-1.3695751,0.96110266,0.254098,-1.762298,-0.59924984,-1.0753398,-2.396058,-0.051214334,-1.2877536,-0.777297,0.37687424,-0.40327975,-0.4593585,1.6933911,0.14576232,-1.2373952,-0.8771758,0.12385564
term13,0.3193033,0.17397138,0.59382385,-0.5514602,-0.37823805,0.22886539,-0.28830558,-0.8398896,1.1512876,1.5717686,-0.41735116,1.2576472,0.6399997,-0.15511762,-1.6284081,-0.06767263,0.27851233,-1.4582273,-1.0182204,-1.2341309,-1.3175924,0.7620491,0.46474224,-2.2762005,-0.8597095,-0.47087663,0.1774087,1.1565574,0.18380633,-0.8518875,0.8381458,-0.51876867
term14,-1.2197421,-0.8264169,-1.4427857,-3.2299078,1.2609538,-1.9552231,-0.19900323,-1.1906762,-0.7020003,1.6756572,0.22195895,-0.69331557,0.20836763,-2.937809,-0.8541626,0.4737192,0.7157643,-0.09673256,-0.9306588,-0.14837486,-2.5243337,-0.29197693,-2.0093513,-1.1811706,0.101372816,-2.623001,-0.31291932,1.3482888,1.5270313,-0.5665679,0.8995209,1.2019418
term15,-0.48593375,-0.38250557,-0.11036791,-0.19846046,-0.56370735,0.7533791,-0.15554109,-0.80373675,-0.42693192,-1.2564638,0.196835,-0.20408857,-0.12421474,-0.8249504,-0.6548186,0.06749971,0.36239645,-0.018217148,0.83508366,-0.7928607,-0.6180777,0.22488236,-0.22327979,-0.8467053,0.083369866,-0.46176794,-0.109991506,-0.2598707,0.40583944,-0.32630268,0.06415295,-0.28931105
term16,-0.3015088,-0.08343424,-0.03757096,-0.0065466743,-0.020343285,-0.10763545,-0.09538168,-0.5747965,-0.26909506,-1.0468796,0.18358374,0.167175,-0.06382613,0.65723544,1.0702937,0.0022410986,-0.08178088,-0.096089676,-0.8640188,-0.37873706,-0.8143678,-0.105441734,-0.110104695,-0.85283047,0.23390837,-0.18591581,-0.16721672,-0.11383539,0.02871133,-0.08443727,-0.15327032,-0.021201843
term17,0.08914072,-0.74818844,-2.1727457,0.8465172,-0.386899,0.059074413,2.0495107,-1.1317959,0.817868,1.3517145,-2.4535458,-0.26849726,-0.96336305,-1.1354636,-1.632785,-0.19691312,0.468591,1.2430991,-1.2977988,-0.19986598,-1.9552516,-0.2486006,0.032188848,-1.795683,0.028329536,-0.19668248,-1.2354919,0.3969423,-1.4347715,0.6460605,-0.9613714,0.9464091
term18,0.42958426,1.5237727,-0.10781401,0.1037276,1.6647346,-2.0502284,0.34763366,-1.4238325,0.69617945,-1.5020807,0.13746522,-0.1757088,-2.865314,-0.6016759,-1.4379358,0.75328857,-1.0587368,1.2418436,0.61994535,0.5070442,-1.453833,-0.35900357,0.97846305,-1.3299222,0.6300417,-0.85630244,-0.03901311,0.83517957,-0.9069825,1.5487763,-1.0241055,1.1801056
term19,-0.47309542,0.5012225,0.2527139,1.9448819,0.1357139,1.9065602,-3.0132523,-2.520471,-2.4014623,-1.1838217,-0.007210158,-2.3603218,-1.4344571,0.081467025,0.6951649,0.4864915,-0.07358612,0.7861312,-1.2289852,-2.8370411,-2.000273,-1.2848727,0.5934374,0.26341927,0.31841785,0.38188723,-1.3394253,-0.46473375,-0.11448752,2.5000467,0.21882725,0.62819374
term2,1.3043764,-1.0476704,-0.46098202,0.42713866,0.24830092,-0.6385579,-0.44877476,-0.9245573,0.14650431,1.5928512,1.316967,-2.1603005,0.06439352,0.53541505,1.3910123,-0.00548238,0.18328589,-0.6805862,0.8275611,-0.052986708,-0.9731145,-0.5637169,-1.3108453,-1.9631294,-0.067687914,-0.2107381,-1.8381062,-0.829559,-0.124515876,-0.5898994,-0.82395065,0.598399
term20,-1.1925254,-0.51878977,0.5333854,0.25168347,2.7868192,0.5765517,1.1307062,-1.5073583,-1.1569245,1.0691085,1.9742028,-0.31449726,-2.3246884,-0.057808395,-2.359214,-0.58186084,-1.4412619,0.25521395,-0.74432456,-0.23353642,-2.2517414,-0.64364237,1.1602358,-1.3791498,0.7061868,-1.2847941,-1.1761278,0.71264935,0.92745125,1.3712591,0.98692274,-0.99160236
term21,0.41168204,-0.68447095,1.4008814,-0.12967207,0.25145668,-0.326374,0.8682448,-2.022104,-0.06663266,0.8056974,3.3394513,0.76774675,1.254189,-1.0722905,-1.5970457,-1.6581136,-0.95031893,0.60213447,-1.0014417,-0.17555986,-1.4204935,-0.64109075,-0.8303203,-1.9890286,1.2249142,-2.2293985,0.3900159,0.46735907,0.27399608,1.3693825,-0.4727367,-0.8531633
term22,-0.35685545,0.28071663,1.028769,0.2817757,0.57414335,-2.997926,-0.06197363,-0.94569707,0.13530584,-1.7827736,2.9857168,0.7157132,1.5272901,0.23940696,-1.1325736,-1.3492246,-0.33792734,-0.48899105,0.90972,-0.65179026,-2.0061746,-0.74574226,-0.79286766,-3.338728,-1.5206157,-0.7803676,-0.40825182,0.45913994,-0.69794625,1.4340035,-0.5056711,0.5406223
term24,-0.67257553,2.2417145,0.8097326,3.5708165,-0.34332913,1.361027,0.62021905,-1.1758057,-0.04238524,1.129717,-0.3674019,-1.5077491,1.0405344,-0.9623738,-0.95768243,-2.3636184,-0.91642237,-0.12663206,-0.13038696,-2.6527748,-0.30076548,-0.46711767,-2.1938558,-3.4000251,-0.66802996,-1.2830158,-0.6112329,0.17978857,0.349382,0.8620931,-1.9539617,0.3971617
term25,-0.8211961,-0.33035812,0.058147278,1.1753094,0.32683754,3.779655,2.8033752,-0.87561387,-0.62409514,1.0320747,0.16585085,-1.4807566,0.2859112,0.32756883,-1.4448527,-4.494983,-0.48091182,1.2838761,-0.77148825,-1.0841348,-2.7610517,-0.9712053,1.2886369,-2.2138188,2.8401885,-3.013261,0.045312826,-0.5092251,2.783791,2.5521407,-3.6018562,2.34756
term3,-0.9315276,-1.1022357,0.28890416,-2.5292203,-0.80607885,-0.24307054,0.62264955,-1.5259522,-0.10778259,1.7425854,-1.1444774,-1.256353,-0.31668127,-1.3500749,-0.6890782,0.59061986,-2.0984156,0.49923024,-1.0243254,-0.46716043,-0.40553156,-1.2797673,0.9700114,-2.135263,1.4999352,-1.37863,0.6341363,-0.6624095,-0.84579486,0.81586426,0.9187013,0.98531145
term4,-0.15926279,1.0124321,0.119068936,0.56745744,0.029093184,-0.85707575,-2.156448,-0.98390627,0.17183393,0.91042614,1.3076303,-1.9548727,-1.2942706,0.18269502,-1.4522109,-0.43634507,0.70755655,0.5851809,-1.1022997,-2.1962383,-0.4948201,0.12794907,0.44056743,-1.2762537,-0.35108608,-1.4637601,-0.96718097,-1.6389333,-0.6194705,-0.5600539,1.6447349,-0.7838661
term5,1.093181,-0.41641608,-1.8025362,0.06310468,-0.71987087,1.4001667,-0.5752332,-0.8737596,0.11349023,-1.212106,0.14647718,-0.4136921,-1.2324929,-1.2996286,-1.0558918,-0.25088078,-0.39099318,-0.21675703,0.8400753,-1.0869365,-1.1987967,6.35637e-05,-0.60539883,-0.6757536,-0.11434938,-1.0748416,-1.4979922,0.26912835,0.28386214,-0.61839163,-0.35143855,-0.19427119
term6,-0.09156687,-0.22956245,0.5985957,-0.6489043,0.05647656,0.5631464,0.1067442,-1.3303381,-1.2962707,-1.3737397,-1.9842077,0.15166967,0.7541051,-1.2009826,-0.8413024,0.036341075,0.673942,0.08092921,0.8719216,-1.1651429,-0.51626146,0.64719397,0.156524,-2.1251059,0.2504379,-0.32165855,0.18475209,-0.26456013,0.29506528,-0.20864642,-0.80218524,-0.24886726
term7,-0.2607596,0.23241551,0.44317085,0.352032,0.6253119,0.2879739,-0.19496015,-0.7944261,0.22730236,-0.89876497,-0.9004534,0.05422623,0.2337137,-0.54980034,0.54478824,0.8314207,0.020243485,-0.07928018,-1.4589142,0.06548566,-0.50277686,0.49903193,0.1465741,-1.8331463,-0.018892843,0.057922352,-0.1074293,0.11652615,0.115634955,-0.61423516,-0.38900495,0.10007805
term8,0.11208347,0.21552007,-1.0174043,-0.10612097,-0.83724576,0.2895451,0.31488514,-0.3181405,0.27093187,-0.24526262,0.45941335,0.23978582,-1.9111767,-0.0048762965,0.863595,-0.7651233,0.12544763,-0.49388072,-1.2395451,-0.5687225,-1.0144981,-0.10068145,-0.018027285,-0.6373069,-0.4514014,-0.5165148,-0.35616863,0.53909516,-0.017044194,0.20727308,0.16598968,-0.04312224
term9,0.028559398,-0.12666704,-0.47984818,-0.36215216,-0.26194206,-0.070768006,0.8289396,-1.8178856,-0.27807072,1.2808402,-0.05260074,0.25233856,-1.5300757,0.50607324,1.337801,-0.06337274,-0.0019651486,-1.0873921,0.9560945,-0.7034622,-1.3983922,-0.5386604,0.41106534,-0.35534102,1.0357705,-0.80976415,-0.8970362,0.66720504,-0.53087986,0.9021602,1.4447252,-0.53644115
