,entity
0,clinical_attribute
1,vitamin
2,organism_function
3,neoplastic_process
4,body_part_organ_or_organ_component
5,family_group
6,fish
7,professional_society
8,tissue
9,plant
10,natural_phenomenon_or_process
11,receptor
12,research_activity
13,immunologic_factor
14,daily_or_recreational_activity
15,organism_attribute
16,cell_component
17,injury_or_poisoning
18,disease_or_syndrome
19,quantitative_concept
20,pathologic_function
21,fungus
22,diagnostic_procedure
23,hormone
24,cell
25,biologic_function
26,mental_or_behavioral_dysfunction
27,sign_or_symptom
28,individual_behavior
29,amino_acid_peptide_or_protein
30,organophosphorus_compound
31,human_caused_phenomenon_or_process
32,antibiotic
33,body_location_or_region
34,laboratory_or_test_result
35,organ_or_tissue_function
36,behavior
37,anatomical_abnormality
38,acquired_abnormality
39,nucleic_acid_nucleoside_or_nucleotide
40,educational_activity
41,experimental_model_of_disease
42,hazardous_or_poisonous_substance
43,congenital_abnormality
44,health_care_activity
45,professional_or_occupational_group
46,amino_acid_sequence
47,body_system
48,pharmacologic_substance
49,molecular_function
50,reptile
51,therapeutic_or_preventive_procedure
52,gene_or_genome
53,chemical_viewed_structurally
54,element_ion_or_isotope
55,body_substance
56,social_behavior
57,laboratory_procedure
58,organic_chemical
59,food
60,fully_formed_anatomical_structure
61,steroid
62,human
63,lipid
64,phenomenon_or_process
65,bird
66,environmental_effect_of_humans
67,molecular_biology_research_technique
68,invertebrate
69,cell_function
70,embryonic_structure
71,organization
72,biologically_active_substance
73,vertebrate
74,conceptual_entity
75,clinical_drug
76,group
77,governmental_or_regulatory_activity
78,occupational_activity
79,physiologic_function
80,cell_or_molecular_dysfunction
81,geographic_area
82,biomedical_or_dental_material
83,body_space_or_junction
84,inorganic_chemical
85,biomedical_occupation_or_discipline
86,indicator_reagent_or_diagnostic_aid
87,medical_device
88,alga
89,research_device
90,neuroreactive_substance_or_biogenic_amine
91,manufactured_object
92,population_group
93,substance
94,bacterium
95,genetic_function
96,amphibian
97,rickettsia_or_chlamydia
98,mental_process
99,enzyme
100,eicosanoid
101,virus
102,animal
103,finding
104,age_group
105,self_help_or_relief_organization
106,qualitative_concept
107,anatomical_structure
108,carbohydrate_sequence
109,chemical_viewed_functionally
110,physical_object
111,molecular_sequence
112,group_attribute
113,carbohydrate
114,drug_delivery_device
115,temporal_concept
116,patient_or_disabled_group
117,chemical
118,occupation_or_discipline
119,health_care_related_organization
120,mammal
121,language
122,classification
123,spatial_concept
124,regulation_or_law
125,archaeon
126,nucleotide_sequence
127,entity
128,machine_activity
129,idea_or_concept
130,activity
131,organism
132,event
133,functional_concept
134,intellectual_product
