,entity
0,hormone
1,injury_or_poisoning
2,genetic_function
3,lipid
4,body_space_or_junction
5,organism_function
6,molecular_function
7,individual_behavior
8,drug_delivery_device
9,amino_acid_sequence
10,age_group
11,enzyme
12,biologic_function
13,alga
14,patient_or_disabled_group
15,finding
16,research_device
17,amino_acid_peptide_or_protein
18,gene_or_genome
19,physiologic_function
20,therapeutic_or_preventive_procedure
21,natural_phenomenon_or_process
22,steroid
23,immunologic_factor
24,pharmacologic_substance
25,mental_or_behavioral_dysfunction
26,pathologic_function
27,organ_or_tissue_function
28,anatomical_structure
29,health_care_related_organization
30,vitamin
31,disease_or_syndrome
32,laboratory_or_test_result
33,self_help_or_relief_organization
34,chemical_viewed_functionally
35,body_part_organ_or_organ_component
36,acquired_abnormality
37,educational_activity
38,neoplastic_process
39,medical_device
40,professional_or_occupational_group
41,antibiotic
42,tissue
43,biomedical_or_dental_material
44,cell_or_molecular_dysfunction
45,molecular_biology_research_technique
46,occupational_activity
47,food
48,diagnostic_procedure
49,machine_activity
50,social_behavior
51,mental_process
52,anatomical_abnormality
53,congenital_abnormality
54,clinical_attribute
55,receptor
56,embryonic_structure
57,body_substance
58,invertebrate
59,virus
60,organic_chemical
61,animal
62,carbohydrate
63,eicosanoid
64,family_group
65,nucleic_acid_nucleoside_or_nucleotide
66,hazardous_or_poisonous_substance
67,laboratory_procedure
68,experimental_model_of_disease
69,bacterium
70,fish
71,biologically_active_substance
72,organophosphorus_compound
73,environmental_effect_of_humans
74,cell
75,phenomenon_or_process
76,bird
77,sign_or_symptom
78,entity
79,amphibian
80,chemical
81,intellectual_product
82,neuroreactive_substance_or_biogenic_amine
83,health_care_activity
84,rickettsia_or_chlamydia
85,population_group
86,fully_formed_anatomical_structure
87,organism_attribute
88,indicator_reagent_or_diagnostic_aid
89,research_activity
90,inorganic_chemical
91,cell_component
92,organism
93,regulation_or_law
94,chemical_viewed_structurally
95,clinical_drug
96,behavior
97,cell_function
98,human
99,fungus
100,quantitative_concept
101,temporal_concept
102,professional_society
103,body_location_or_region
104,geographic_area
105,group_attribute
106,organization
107,element_ion_or_isotope
108,vertebrate
109,language
110,governmental_or_regulatory_activity
111,substance
112,activity
113,reptile
114,qualitative_concept
115,conceptual_entity
116,daily_or_recreational_activity
117,group
118,occupation_or_discipline
119,plant
120,human_caused_phenomenon_or_process
121,body_system
122,mammal
123,manufactured_object
124,biomedical_occupation_or_discipline
125,archaeon
126,nucleotide_sequence
127,carbohydrate_sequence
128,spatial_concept
129,classification
130,molecular_sequence
131,physical_object
132,event
133,functional_concept
134,idea_or_concept
