,entity
0,clinical_attribute
1,vitamin
2,organism_function
3,neoplastic_process
4,body_part_organ_or_organ_component
5,family_group
6,fish
7,professional_society
8,tissue
9,plant
10,natural_phenomenon_or_process
11,receptor
12,food
13,immunologic_factor
14,daily_or_recreational_activity
15,organism_attribute
16,cell_component
17,injury_or_poisoning
18,disease_or_syndrome
19,quantitative_concept
20,pathologic_function
21,fungus
22,diagnostic_procedure
23,hormone
24,cell
25,biologic_function
26,mental_or_behavioral_dysfunction
27,sign_or_symptom
28,individual_behavior
29,amino_acid_peptide_or_protein
30,organophosphorus_compound
31,human_caused_phenomenon_or_process
32,antibiotic
33,body_location_or_region
34,laboratory_or_test_result
35,organ_or_tissue_function
36,behavior
37,anatomical_abnormality
38,acquired_abnormality
39,nucleic_acid_nucleoside_or_nucleotide
40,educational_activity
41,experimental_model_of_disease
42,hazardous_or_poisonous_substance
43,congenital_abnormality
44,health_care_activity
45,professional_or_occupational_group
46,amino_acid_sequence
47,body_system
48,bacterium
49,pharmacologic_substance
50,molecular_function
51,reptile
52,therapeutic_or_preventive_procedure
53,gene_or_genome
54,chemical_viewed_structurally
55,element_ion_or_isotope
56,body_substance
57,social_behavior
58,laboratory_procedure
59,organic_chemical
60,fully_formed_anatomical_structure
61,steroid
62,human
63,lipid
64,phenomenon_or_process
65,bird
66,environmental_effect_of_humans
67,molecular_biology_research_technique
68,invertebrate
69,cell_function
70,embryonic_structure
71,organization
72,biologically_active_substance
73,vertebrate
74,conceptual_entity
75,clinical_drug
76,research_activity
77,group
78,governmental_or_regulatory_activity
79,occupational_activity
80,physiologic_function
81,cell_or_molecular_dysfunction
82,geographic_area
83,biomedical_or_dental_material
84,body_space_or_junction
85,inorganic_chemical
86,indicator_reagent_or_diagnostic_aid
87,medical_device
88,alga
89,research_device
90,neuroreactive_substance_or_biogenic_amine
91,manufactured_object
92,population_group
93,substance
94,intellectual_product
95,amphibian
96,rickettsia_or_chlamydia
97,mental_process
98,enzyme
99,genetic_function
100,eicosanoid
101,virus
102,animal
103,finding
104,age_group
105,self_help_or_relief_organization
106,qualitative_concept
107,anatomical_structure
108,carbohydrate_sequence
109,chemical_viewed_functionally
110,physical_object
111,molecular_sequence
112,carbohydrate
113,drug_delivery_device
114,temporal_concept
115,patient_or_disabled_group
116,occupation_or_discipline
117,regulation_or_law
118,health_care_related_organization
119,functional_concept
120,mammal
121,language
122,spatial_concept
123,nucleotide_sequence
124,organism
125,group_attribute
126,archaeon
127,idea_or_concept
128,activity
129,chemical
130,entity
131,machine_activity
132,biomedical_occupation_or_discipline
133,classification
134,event
