relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
accusation,-0.8314625,-2.72647,1.7304513,-1.4416928,2.7703369,-1.2128534,0.020508379,-2.4204912,-0.8018812,-2.2752671,-2.0230494,-1.8684529,-2.6811504,2.3616474,2.0388556,0.7136626,-0.19871049,-3.225926,0.98980445,-1.4547436,1.5034516,0.061077137,1.870594,1.7194322,0.23689026,1.0297333,-1.700675,-1.6563457,-1.8569367,-1.402511,-1.552625,2.555112
aidenemy,-3.0343513,0.31976822,-0.5323247,0.3512888,-0.104978815,-1.7759433,0.072814755,-0.31710815,0.13318157,0.14127378,0.188566,-3.1993337,-2.056913,-0.88530636,2.388051,-0.31827414,-1.5707159,0.48588333,1.373818,-1.4646893,1.4222158,-0.11137893,2.7573247,2.020008,0.19216785,-0.36738184,-3.1692529,-1.576214,-1.4975762,2.5986419,-5.2873707,0.61712545
attackembassy,-2.5991383,-0.700962,-0.9376573,0.1351787,2.1513214,-2.4994307,2.9110901,0.7307178,1.6335146,-0.6510984,-0.43042615,1.9642808,0.2818103,2.3913288,0.62776417,1.7731203,-0.048987083,-2.7248924,-0.548335,-0.95870984,0.6824653,-1.0435938,0.8704838,-3.522205,-2.0538983,-1.0025213,-1.2502701,-0.8747625,2.4563289,-1.1953362,-1.0855632,1.1869696
blockpositionindex,-0.5276373,-3.7249577,2.4521291,-0.07056732,-0.10955509,-2.0066805,-3.291168,-0.17449772,1.7238005,-3.3240798,3.7578065,-0.6969929,0.71265495,0.6814122,3.5352597,-1.473206,-0.6720036,-2.0625703,-0.3926014,-1.6037312,0.6354328,-0.68608457,-2.9654005,-0.15416393,2.1333952,-1.0930395,-2.6933105,-0.10668866,-3.4763227,-1.4990396,0.9112826,-1.1246172
booktranslations,-1.466951,-0.84103805,-0.18986198,3.594945,-1.905285,-1.3120923,-0.024630647,-1.8539752,-0.9302713,-0.42499202,4.4847493,0.38260883,-2.9033167,-0.6972543,-3.4721293,1.1103575,-1.8548561,1.2192541,0.13539463,2.424248,-0.17373358,-0.34543848,-2.2675204,-2.036334,-0.52086204,-2.8045228,1.7929627,-3.4389234,1.2961153,0.5762831,-2.6577077,-0.5993089
boycottembargo,-1.9358523,-0.24581364,1.4437314,1.0821056,-0.3636167,-1.6036465,0.35409975,-2.4242196,2.8472466,-0.24136747,1.0006057,-1.8362337,-2.437185,0.6001034,-2.9548485,3.7284098,-1.0882187,-1.7854903,0.574671,0.64659965,1.587318,1.1632146,-3.3100893,-1.3169187,-1.9612267,-2.040928,-2.4243631,0.015173916,1.7719046,1.965785,-0.83312565,-0.68360233
commonbloc0,0.88920534,-3.2845728,-0.19352904,1.9473696,-0.5361791,-3.7802415,0.29201666,-1.0083134,-3.1501486,-1.2890588,-0.387555,-0.73473114,-0.6860679,0.861759,-2.0027754,-0.06710771,-0.2961839,-0.5769361,3.9218583,-0.8126801,0.5533695,-1.7135036,-1.9934026,0.8593072,-1.1173655,-1.339198,2.909527,1.2495986,-1.1133904,-0.31890628,-3.7053478,1.3677113
commonbloc1,-0.95683056,-0.6496799,3.1630726,-3.2915905,0.24626821,0.13592315,-3.4255767,0.41338882,0.7591343,-0.71083754,-3.5947745,0.67492014,-0.5967076,-0.114323504,-2.995617,-0.632142,-1.5285416,-1.7663447,0.07581648,-0.3000208,0.64516765,1.5720401,-4.239004,1.0709037,2.118661,-1.2708639,4.649794,-0.6406709,-2.5203538,0.06722225,1.6083426,-1.9690292
commonbloc2,-1.4713266,0.9156087,-2.3795555,-1.9603552,-2.3643699,1.4619676,3.9266129,-1.4440804,0.4104237,-0.7430914,3.0530853,1.0230215,0.2538241,0.77268213,-3.0388527,0.1912989,0.19003579,-0.5564926,-3.365563,-1.3532907,-0.755791,-1.0192645,2.8682072,-0.33717033,1.337176,2.3058674,-0.94641006,-0.18376884,0.77111137,-0.06988461,3.032036,0.113748185
conferences,0.46319875,2.3309963,-1.391845,-1.8636614,0.32619387,1.6070894,-2.03066,-4.148937,0.43029484,1.6463405,-3.8076541,-1.8105615,1.1920418,0.765112,-1.835122,1.8530644,1.3725647,1.9858733,1.1972138,-0.55496335,1.1472673,-0.95931935,-2.9791822,-0.9924614,-0.3513899,-1.604356,2.571898,-0.15993586,0.9234689,1.2781423,-2.5525749,-0.54825413
dependent,-1.0585953,2.2705765,-1.6179111,-1.4452621,-0.3267825,-0.74923795,-0.8840539,-2.039686,-1.3790742,0.93821347,2.6597185,1.9223735,1.3407202,2.2186732,1.1480612,2.1063826,2.166793,1.1126006,0.811386,1.8603145,1.3560725,0.6398866,0.020927664,-2.646706,-4.437067,-0.21440746,-1.273742,0.7495719,4.0210943,2.507524,-1.0987468,0.052254513
duration,-1.8366395,-1.1676235,-0.26778382,-0.42834756,2.1615326,-0.06974715,0.7326383,-2.3682473,-1.2608497,0.7289923,-0.748777,-2.7786744,-0.41960406,-0.07203683,2.411355,-1.3441665,-2.058007,-2.1562827,-0.5111658,-1.8026826,-1.3793685,-0.6664644,-1.6402458,-2.5736182,-1.4766024,1.7462295,-0.25292894,-1.0385194,-0.5899014,-0.6626776,1.2722576,2.3143647
economicaid,-2.0877254,-1.4002082,-1.9418739,-2.7151046,-2.501486,0.77866393,2.2520547,-1.0433431,2.112153,1.3471078,-1.5113788,-2.3222759,-2.0727837,1.4318378,-0.61534387,-1.3855548,-3.4463904,-3.4738867,1.8241211,-0.23542322,-0.38130373,2.4858172,-2.7145689,-0.72274804,-2.0977347,-1.8081594,2.432176,-1.9639572,2.7919497,1.6018139,-0.6417426,2.502536
eemigrants,-1.8184246,1.6185567,-0.6729661,-0.9775969,0.11275294,-1.7002642,0.69387454,-2.933867,-1.4357641,0.23158386,-2.2928507,0.1901899,1.4339112,-2.3564928,4.3085823,2.7848449,-1.4954983,1.2047217,2.329655,-0.81979465,0.15355286,-1.4155986,0.27860427,1.446998,-1.2064211,-1.1066864,-0.020928927,1.139125,-0.9831783,0.62065464,0.46897674,2.8731196
embassy,0.5997057,0.18970974,-2.2066913,-1.3547356,-3.6107867,-0.9133414,-1.8721561,0.34657276,-0.35823667,1.2234424,2.9794233,0.256855,-0.36030173,-0.30204347,-3.4038358,0.11494091,-1.3079765,-1.7873615,-0.48580086,2.4104207,-0.88098353,1.8814789,-2.614279,1.168103,-0.79410046,1.6130855,0.24400349,-1.4065733,0.3058944,1.6467787,4.7344804,-1.1758329
emigrants3,-1.7643459,1.4738228,-0.5476615,-0.5181528,0.077808656,-1.0446802,1.0459543,-2.1778426,-1.2710837,-0.32300648,1.9842414,0.8963713,-0.79410315,-1.178146,-1.207275,1.5390255,-1.5846324,-1.2855268,0.23705529,0.13453944,-0.2830779,-1.4279214,-0.2363507,2.4332628,-2.108317,0.32415023,-0.8315071,3.665605,-0.24143742,-0.031004976,0.16928604,2.4393752
expeldiplomats,-2.9060256,-0.50001484,-0.067747444,0.9968068,-0.64140886,-2.2081232,0.12729296,-0.9412186,-1.5804968,-0.43757463,-0.56951576,-4.3793674,-2.937965,1.4827089,-0.8582632,-1.7392508,-2.1161833,-0.86177486,-1.4566854,-1.1343535,1.7929711,0.7401586,-0.57317173,-3.3183973,1.954459,-1.3857069,-0.49431068,-1.4553678,3.2626247,0.2752976,-4.0810184,1.6780719
exportbooks,-0.3493665,2.7099729,-2.1386802,-2.9324386,0.039273713,1.6514796,-0.8806908,-2.3190553,0.47189605,-0.7745359,-5.313168,0.2986654,0.82750714,0.2900567,0.35886663,-2.5704215,-0.69009644,-3.6478114,-0.39039612,2.973237,0.06175221,-3.7502685,0.99675316,2.015336,2.0625997,1.0261208,-0.77750295,-1.2383842,3.4098501,0.7469988,-1.949894,-0.44477585
