,entity
0,clinical_attribute
1,vitamin
2,organism_function
3,neoplastic_process
4,body_part_organ_or_organ_component
5,family_group
6,fish
7,professional_society
8,tissue
9,plant
10,natural_phenomenon_or_process
11,receptor
12,immunologic_factor
13,daily_or_recreational_activity
14,organism_attribute
15,cell_component
16,injury_or_poisoning
17,disease_or_syndrome
18,quantitative_concept
19,pathologic_function
20,fungus
21,diagnostic_procedure
22,hormone
23,cell
24,biologic_function
25,mental_or_behavioral_dysfunction
26,sign_or_symptom
27,individual_behavior
28,amino_acid_peptide_or_protein
29,organophosphorus_compound
30,human_caused_phenomenon_or_process
31,antibiotic
32,body_location_or_region
33,laboratory_or_test_result
34,organ_or_tissue_function
35,behavior
36,anatomical_abnormality
37,acquired_abnormality
38,nucleic_acid_nucleoside_or_nucleotide
39,educational_activity
40,experimental_model_of_disease
41,hazardous_or_poisonous_substance
42,congenital_abnormality
43,health_care_activity
44,professional_or_occupational_group
45,amino_acid_sequence
46,body_system
47,pharmacologic_substance
48,molecular_function
49,reptile
50,therapeutic_or_preventive_procedure
51,gene_or_genome
52,chemical_viewed_structurally
53,element_ion_or_isotope
54,body_substance
55,social_behavior
56,laboratory_procedure
57,organic_chemical
58,food
59,steroid
60,human
61,lipid
62,phenomenon_or_process
63,bird
64,environmental_effect_of_humans
65,invertebrate
66,cell_function
67,molecular_biology_research_technique
68,embryonic_structure
69,organization
70,biologically_active_substance
71,vertebrate
72,conceptual_entity
73,research_activity
74,clinical_drug
75,group
76,governmental_or_regulatory_activity
77,occupational_activity
78,physiologic_function
79,cell_or_molecular_dysfunction
80,geographic_area
81,language
82,biomedical_or_dental_material
83,body_space_or_junction
84,inorganic_chemical
85,enzyme
86,indicator_reagent_or_diagnostic_aid
87,medical_device
88,alga
89,research_device
90,neuroreactive_substance_or_biogenic_amine
91,manufactured_object
92,population_group
93,substance
94,chemical
95,chemical_viewed_functionally
96,carbohydrate
97,age_group
98,amphibian
99,rickettsia_or_chlamydia
100,mental_process
101,genetic_function
102,virus
103,animal
104,finding
105,drug_delivery_device
106,eicosanoid
107,self_help_or_relief_organization
108,qualitative_concept
109,anatomical_structure
110,carbohydrate_sequence
111,physical_object
112,molecular_sequence
113,fully_formed_anatomical_structure
114,machine_activity
115,temporal_concept
116,patient_or_disabled_group
117,health_care_related_organization
118,mammal
119,spatial_concept
120,regulation_or_law
121,occupation_or_discipline
122,bacterium
123,group_attribute
124,nucleotide_sequence
125,functional_concept
126,archaeon
127,idea_or_concept
128,activity
129,intellectual_product
130,biomedical_occupation_or_discipline
131,organism
132,classification
133,entity
134,event
