,entity
0,gene_or_genome
1,hormone
2,population_group
3,carbohydrate
4,immunologic_factor
5,biologic_function
6,antibiotic
7,lipid
8,cell_or_molecular_dysfunction
9,phenomenon_or_process
10,clinical_attribute
11,inorganic_chemical
12,organophosphorus_compound
13,acquired_abnormality
14,laboratory_procedure
15,element_ion_or_isotope
16,professional_or_occupational_group
17,anatomical_abnormality
18,chemical_viewed_structurally
19,disease_or_syndrome
20,cell_component
21,physiologic_function
22,hazardous_or_poisonous_substance
23,neoplastic_process
24,body_substance
25,food
26,chemical_viewed_functionally
27,family_group
28,steroid
29,health_care_related_organization
30,nucleic_acid_nucleoside_or_nucleotide
31,finding
32,sign_or_symptom
33,vitamin
34,experimental_model_of_disease
35,diagnostic_procedure
36,organism_attribute
37,receptor
38,health_care_activity
39,body_space_or_junction
40,social_behavior
41,research_activity
42,molecular_function
43,molecular_biology_research_technique
44,organ_or_tissue_function
45,organic_chemical
46,mammal
47,congenital_abnormality
48,organism_function
49,biologically_active_substance
50,temporal_concept
51,self_help_or_relief_organization
52,molecular_sequence
53,mental_or_behavioral_dysfunction
54,body_part_organ_or_organ_component
55,qualitative_concept
56,vertebrate
57,individual_behavior
58,virus
59,substance
60,anatomical_structure
61,invertebrate
62,tissue
63,chemical
64,neuroreactive_substance_or_biogenic_amine
65,amino_acid_peptide_or_protein
66,pathologic_function
67,therapeutic_or_preventive_procedure
68,enzyme
69,biomedical_or_dental_material
70,injury_or_poisoning
71,animal
72,pharmacologic_substance
73,mental_process
74,bacterium
75,reptile
76,occupational_activity
77,eicosanoid
78,research_device
79,cell_function
80,natural_phenomenon_or_process
81,medical_device
82,body_location_or_region
83,laboratory_or_test_result
84,geographic_area
85,fully_formed_anatomical_structure
86,machine_activity
87,embryonic_structure
88,daily_or_recreational_activity
89,patient_or_disabled_group
90,alga
91,behavior
92,indicator_reagent_or_diagnostic_aid
93,cell
94,manufactured_object
95,professional_society
96,group
97,regulation_or_law
98,entity
99,biomedical_occupation_or_discipline
100,educational_activity
101,amino_acid_sequence
102,genetic_function
103,bird
104,organization
105,age_group
106,drug_delivery_device
107,group_attribute
108,rickettsia_or_chlamydia
109,classification
110,fish
111,environmental_effect_of_humans
112,quantitative_concept
113,amphibian
114,organism
115,clinical_drug
116,human
117,fungus
118,carbohydrate_sequence
119,human_caused_phenomenon_or_process
120,governmental_or_regulatory_activity
121,activity
122,conceptual_entity
123,occupation_or_discipline
124,intellectual_product
125,plant
126,functional_concept
127,archaeon
128,nucleotide_sequence
129,language
130,physical_object
131,event
132,body_system
133,spatial_concept
134,idea_or_concept
