relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
term0,0.39730674,-0.074640684,0.36121583,-1.3894058,0.5074192,-1.9606569,1.7281618,1.6030139,1.3641624,0.9576869,0.05634014,0.5702987,-1.1893188,-1.0480672,-1.7480085,0.121492535,1.4700639,1.4481748,2.152523,0.84508955,-0.76249987,1.9553648,-0.38328686,-1.2290549,-0.27072975,-0.5672072,-0.28018647,-1.7256311,-2.8784368,0.013364773,0.038368724,-2.9097362
term1,-0.75253123,0.3505228,1.1182629,-0.8066701,-0.34711486,-0.13847964,1.9816076,0.64142525,0.72558814,-0.7022413,-0.6293618,0.5804939,0.53739274,-0.46056986,-1.2043204,0.8835016,1.4991153,0.0917728,-0.8101818,-1.2461706,-0.6122214,-1.1634786,-0.076675154,-0.09535513,-0.79210263,-2.1457098,-0.5940262,-2.2078042,1.1723146,0.557805,-0.5141489,-1.2794814
term10,-0.05935866,-0.68451834,0.060644478,-1.2386578,-0.88773775,0.79934615,1.189666,0.008311458,1.5818005,-0.69747484,0.70754707,-0.13799843,1.2466868,0.12588021,-1.5892104,-0.23853925,0.45393848,0.17664681,-1.0922965,0.35676807,0.09547316,0.016982997,-0.6202649,0.09102092,-0.44563642,1.1710037,0.17407152,-1.3545591,-0.83786863,-0.98865765,-0.058031112,1.030961
term11,-1.0393366,-0.074573554,0.29458946,-0.81706375,-0.6265011,0.010334758,0.5064422,0.40917525,1.1917413,-0.011962506,0.15721767,-0.14037117,1.1924944,0.84947497,-0.9866635,-0.7990786,0.5707733,0.014953039,-0.19053593,0.3444385,0.2345168,0.43403822,-0.032349713,0.078735374,-0.15505323,0.6815682,0.047743365,-1.0507177,-0.38234207,-0.85916317,0.7991196,0.80016714
term12,-0.6299339,-0.58606166,0.38711178,-1.436721,-0.27833214,-1.3435897,-0.2874207,-0.06499078,0.87912375,0.51076835,-0.048026346,0.925895,-1.3597441,-1.1805601,-0.66308796,0.8927228,-1.5721267,0.14490145,-0.96728486,-0.27559698,-0.86544013,-0.58522975,0.8311735,0.73097414,0.45718762,-0.81091225,0.13286354,-1.7296984,-1.137747,1.6137131,-1.5707536,1.8819184
term13,-0.09353605,0.2822539,0.8020533,-1.6859666,-0.7058284,0.6652925,-1.342388,-1.5985618,0.74998814,-0.7280934,-0.18993154,-0.29459938,-0.90818244,-0.56419384,-1.5444072,-0.5776872,-0.84475577,0.5788881,0.12787105,0.46023136,0.47121558,-0.9549248,-0.5604892,1.1446362,0.43824106,-1.5364795,0.16877922,-1.1606781,-0.11152944,1.088947,0.6387883,0.8827162
term14,-0.13491146,0.68615234,0.5449578,-1.0603144,-0.92289424,-1.3127435,-0.43743834,-0.1454084,1.121943,0.20541622,0.13113774,0.20201734,-0.92723966,-1.0441468,-1.2291212,1.5890445,-1.6956438,0.811339,-0.37144232,0.5135199,-0.84676516,-0.15109183,2.8323126,0.8139784,0.48105556,-1.1995169,1.7404075,-2.139771,0.33678842,-0.64577496,-1.4335212,0.99064183
term15,-0.40074694,-0.03750167,-1.1900936,-0.5605449,0.37676173,-0.48084107,1.1275482,-1.505209,-0.74145824,0.082421064,0.30510452,-0.104445636,-0.7268442,0.597844,-1.0174454,-0.1554939,0.07880964,-0.7763478,0.2645811,-0.4414712,0.60257536,0.5500001,-0.2656533,0.22772275,0.025074344,-0.46446276,0.50288796,-0.91311383,0.028544217,-0.015412147,0.3430113,0.01409573
term16,-0.033904545,-0.19204065,-0.64734113,-0.6603022,0.116485275,-0.1596721,-0.8969741,0.41619438,-0.8809585,0.08823241,-0.043794047,0.38873434,0.5679984,-0.32522285,-0.67936957,-0.4263029,0.5385627,0.38523388,-0.12767781,-0.054957725,0.0018667635,0.18634582,0.26826876,-0.18823582,0.046706244,0.041983318,-0.096483804,-0.82999265,-0.095400676,0.24636266,-0.45605746,-0.024382215
term17,-0.24856597,2.5740457,1.1737456,-1.8634123,2.6141818,-1.0404674,-1.2255354,0.49054426,1.0164243,-1.2747924,1.093732,-0.6693031,-2.0048149,0.3283323,-1.2485743,-0.4173592,-0.2219251,-0.14945762,0.13951811,-1.2919695,0.16159728,-0.6443953,-0.67338985,-1.6477451,-0.9526159,0.56814635,-1.8903489,-1.2172486,-0.111950666,0.0412655,0.46923053,0.85324264
term18,0.5941556,-0.8849866,-0.6494047,-0.6925856,-0.40345135,-0.9347062,1.2285314,0.51736706,-0.68386656,-1.1148592,-1.3219408,-0.93127596,-0.37531134,-0.18005128,-1.0505159,0.62253577,-1.882688,-0.1853219,-1.5326097,0.9556218,-1.9063203,-1.3607919,0.17637953,-1.172031,0.27950653,1.4716513,-1.3494438,-2.3760707,1.3204479,0.8158021,0.8636182,1.1560532
