,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
acquired_abnormality,0.23598982,0.30683517,0.43170658,-0.39833796,-1.2632332,-0.32129437,-0.5589439,0.026708897,1.663844,0.036317885,-1.0006902,0.812893,-0.60702264,0.15486291,-1.4243039,1.5229546,0.6772877,-0.13944143,0.8857445,0.7397931,0.7910996,1.9293641,-0.3911282,0.6811901,0.034399133,0.8032064,0.19479823,0.7636565,0.28741542,0.5804306,0.6772302,0.06471288
activity,2.5056686,0.5954552,0.28367957,0.4585466,-0.9296726,1.1537952,0.55281156,-0.4871483,0.8899507,1.3321201,0.50385493,0.92184246,-2.7879374,-0.4385399,-2.3445926,0.7545361,0.44600508,-0.44190714,-0.29588678,-0.6512286,0.5173581,0.13636678,0.52258795,0.9806536,0.93675005,-0.381464,0.48596185,-0.58864576,0.63052696,1.1968343,0.6698745,-0.36413023
age_group,0.9866284,0.17384931,0.78854775,0.41208825,-1.8455651,-0.5740041,1.8073969,0.7909043,0.35664403,0.26865533,0.4692643,0.765002,1.0975116,0.34086028,-1.2423543,0.05873611,0.53213114,0.32671154,0.06414569,0.07766096,-0.745986,0.6262024,-0.38339838,1.1746999,0.5494466,0.41254285,-0.17356765,0.21228136,-0.046378236,0.73824877,0.9128982,-0.10629182
alga,0.2750702,0.6662134,-0.6817847,0.5037131,-1.3759373,0.43093702,-0.9684717,0.74597645,0.0029612966,0.18490225,-0.15236765,0.7697643,-0.4491999,0.4302201,-1.5559216,0.31464735,0.09883078,-0.083356716,1.0206388,-2.0955937,-0.12009376,-1.3267603,0.6241531,0.22146633,-1.6071512,0.054464437,0.7025081,-0.031472944,0.72356117,0.9442975,0.865948,0.18364744
amino_acid_peptide_or_protein,0.6458298,0.41717407,0.12710935,0.90612006,-1.2860439,1.337255,-0.1281776,1.0615603,-0.27937043,-0.77510905,0.36881757,1.4661707,0.50663835,-0.1199396,-1.2209841,1.978049,-0.093685545,0.64736545,-1.2687731,-0.2604439,-0.28144267,-0.023473822,0.49961194,1.6954731,0.78901696,-1.8314742,0.15279537,-0.15141058,-0.03449825,1.2733604,1.0476007,-0.089485094
amino_acid_sequence,1.0466332,-0.41765323,0.83059025,0.65181565,-1.6646044,-0.19004822,-0.21931213,0.7317434,-0.16195287,-0.42784038,1.0020579,0.6727144,-0.36695302,0.65954036,-1.5474449,1.3800734,1.0744599,-0.28253567,0.40561077,-0.12298017,0.496242,0.31754878,-0.37808836,1.0657148,-0.49873382,-0.20392717,0.14560924,-0.85846496,0.36839733,1.1061541,1.3188043,0.1239389
amphibian,1.1091592,0.79191303,0.5222726,1.0020373,-1.5876435,0.5148869,-1.1087817,0.17979501,-0.21315499,0.6439228,1.9807734,0.4325332,0.55017763,0.014878206,-0.8868006,0.46976706,0.37565482,0.2992401,0.5007961,-0.66369045,-0.44995916,-0.8277706,1.029011,0.59510446,-1.3779331,0.17869104,0.020809898,0.2860507,-0.59186107,1.3535111,0.83835214,0.21673998
anatomical_abnormality,1.0140059,-0.35767257,0.37193844,0.16474326,-0.9693021,-0.42905545,-0.46515465,0.07207528,1.6362518,0.4419632,-0.5524948,0.6057989,-0.51011634,0.051546473,-1.3341736,1.2158947,0.5995339,-0.67064863,1.1765761,1.3464036,0.5654133,1.9290735,-0.39690173,0.68202114,0.23120292,0.39571723,1.0236683,0.7272873,0.32848996,0.7708613,0.72432387,0.2685824
anatomical_structure,1.8853526,0.62507606,0.59349024,-0.7856327,-1.0922152,-0.34225106,-0.17484534,1.705345,1.1303844,-0.465725,-0.4728742,1.022664,-0.6487197,-0.00503898,-1.3294957,1.3894993,0.98628974,0.9131654,-0.20595196,0.075371824,0.3500881,0.9728483,-0.09527363,0.69748205,0.18835175,-0.27901652,0.1063744,0.38191897,-0.34752846,1.2741514,0.6729354,0.1546272
animal,-0.47129047,-0.30081168,0.6121317,1.0146323,-1.6536009,0.6814272,-1.2558151,1.5652038,0.7316127,0.42370522,0.9645765,0.4372877,0.47942472,-0.18286422,-1.0487398,0.05055745,0.9270615,-0.13700865,1.0085897,-0.20650622,0.45906407,-0.84027195,0.5130573,0.2540917,-1.5611689,-0.06020245,0.68254036,0.07240432,0.45654225,1.6503104,1.0761205,0.5612509
antibiotic,0.46075442,0.46810588,-0.07607224,0.3787916,-1.5112557,0.24723901,0.18577734,1.0875584,-0.055660967,0.9964021,0.70097125,1.0779765,0.098187365,0.112386905,-1.0346079,1.03993,0.49581218,-0.11664962,-0.7573928,0.09318217,-0.14157094,1.0040662,-0.56756413,1.1624615,0.3403156,-1.138193,-0.54116154,0.39565244,-0.15720238,1.2302365,0.851188,-0.18228957
archaeon,0.95946634,-0.226748,1.3103565,0.9501139,-1.4908533,-0.078394234,-1.1188862,1.5481453,-0.6084762,0.7683216,0.8106009,0.41069627,-0.3223582,0.07750009,-1.2117634,-0.19176158,1.3138101,-0.15801397,0.033119574,-0.21347998,-1.0647372,-0.5677444,0.52207756,0.29369962,-1.2841197,0.79926187,0.8460097,0.2524231,0.37192082,0.8557075,1.6154441,0.26717275
