,entity
0,anatomical_abnormality
1,family_group
2,biologic_function
3,molecular_function
4,laboratory_procedure
5,organophosphorus_compound
6,neuroreactive_substance_or_biogenic_amine
7,acquired_abnormality
8,organic_chemical
9,qualitative_concept
10,physiologic_function
11,gene_or_genome
12,congenital_abnormality
13,indicator_reagent_or_diagnostic_aid
14,professional_or_occupational_group
15,biologically_active_substance
16,organ_or_tissue_function
17,disease_or_syndrome
18,cell_function
19,medical_device
20,cell_or_molecular_dysfunction
21,mental_or_behavioral_dysfunction
22,clinical_attribute
23,sign_or_symptom
24,research_activity
25,rickettsia_or_chlamydia
26,mental_process
27,laboratory_or_test_result
28,pathologic_function
29,alga
30,manufactured_object
31,social_behavior
32,receptor
33,self_help_or_relief_organization
34,hazardous_or_poisonous_substance
35,body_space_or_junction
36,nucleic_acid_nucleoside_or_nucleotide
37,inorganic_chemical
38,natural_phenomenon_or_process
39,cell_component
40,immunologic_factor
41,pharmacologic_substance
42,carbohydrate
43,hormone
44,organism_attribute
45,organism
46,neoplastic_process
47,regulation_or_law
48,chemical_viewed_structurally
49,intellectual_product
50,enzyme
51,injury_or_poisoning
52,tissue
53,cell
54,population_group
55,biomedical_occupation_or_discipline
56,organism_function
57,virus
58,bacterium
59,antibiotic
60,fully_formed_anatomical_structure
61,behavior
62,clinical_drug
63,eicosanoid
64,age_group
65,diagnostic_procedure
66,human
67,molecular_biology_research_technique
68,steroid
69,fungus
70,finding
71,individual_behavior
72,nucleotide_sequence
73,drug_delivery_device
74,genetic_function
75,therapeutic_or_preventive_procedure
76,quantitative_concept
77,amino_acid_peptide_or_protein
78,food
79,vitamin
80,temporal_concept
81,professional_society
82,body_location_or_region
83,geographic_area
84,health_care_activity
85,animal
86,phenomenon_or_process
87,lipid
88,group_attribute
89,bird
90,spatial_concept
91,organization
92,element_ion_or_isotope
93,experimental_model_of_disease
94,chemical
95,occupational_activity
96,embryonic_structure
97,research_device
98,body_part_organ_or_organ_component
99,vertebrate
100,activity
101,chemical_viewed_functionally
102,educational_activity
103,patient_or_disabled_group
104,environmental_effect_of_humans
105,amphibian
106,language
107,governmental_or_regulatory_activity
108,substance
109,reptile
110,conceptual_entity
111,human_caused_phenomenon_or_process
112,group
113,biomedical_or_dental_material
114,body_substance
115,occupation_or_discipline
116,invertebrate
117,plant
118,anatomical_structure
119,health_care_related_organization
120,body_system
121,mammal
122,molecular_sequence
123,daily_or_recreational_activity
124,fish
125,machine_activity
126,carbohydrate_sequence
127,classification
128,amino_acid_sequence
129,physical_object
130,archaeon
131,functional_concept
132,event
133,entity
134,idea_or_concept
